"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2018","Ukraine",20.249995,0,"4%","Austria"
"2019","Ukraine",15.714161,0,"3%","Austria"
"2020","Ukraine",17.338295,0,"3%","Austria"
"2021","Ukraine",20.501205,0,"3%","Austria"
"2022","Ukraine",81.794594,0,"7%","Austria"
"2018","Serbia",14.312166,0,"3%","Austria"
"2019","Serbia",14.194061,0,"3%","Austria"
"2020","Serbia",12.135576,6.02784,"3%","Austria"
"2021","Serbia",11.738139,17.738884,"4%","Austria"
"2022","Serbia",9.984735,51.009373,"5%","Austria"
"2018","Türkiye",35.898407,0,"7%","Austria"
"2019","Türkiye",24.176543,0,"5%","Austria"
"2020","Türkiye",21.537638,8.650444,"5%","Austria"
"2021","Türkiye",27.452166,0.822895,"4%","Austria"
"2022","Türkiye",27.288386,0,"2%","Austria"
"2018","Bosnia and Herzegovina",23.583612,0,"5%","Austria"
"2019","Bosnia and Herzegovina",22.60908,0,"5%","Austria"
"2020","Bosnia and Herzegovina",21.705406,0,"4%","Austria"
"2021","Bosnia and Herzegovina",26.460851,0,"4%","Austria"
"2022","Bosnia and Herzegovina",27.210468,0,"2%","Austria"
"2018","Bangladesh",1.342331,0,"0%","Austria"
"2019","Bangladesh",2.227258,0,"0%","Austria"
"2020","Bangladesh",1.541188,0,"0%","Austria"
"2021","Bangladesh",6.093398,0,"1%","Austria"
"2022","Bangladesh",4.484944,22.670832,"2%","Austria"
"2018","Ethiopia",14.346227,0,"3%","Austria"
"2019","Ethiopia",12.900521,0,"3%","Austria"
"2020","Ethiopia",12.564303,0,"2%","Austria"
"2021","Ethiopia",16.24493,0,"2%","Austria"
"2022","Ethiopia",14.486971,0,"1%","Austria"
"2018","Uganda",8.685722,0,"2%","Austria"
"2019","Uganda",16.546196,0,"3%","Austria"
"2020","Uganda",13.189427,0,"2%","Austria"
"2021","Uganda",16.523314,0,"2%","Austria"
"2022","Uganda",14.133943,0,"1%","Austria"
"2018","India",5.462591,0,"1%","Austria"
