year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",1694.24,0.0,79.0%,Ireland
2023,Ethiopia,42.93,0.0,2.0%,Ireland
2023,Ukraine,30.61,0.0,1.4%,Ireland
2023,Mozambique,27.95,0.0,1.3%,Ireland
2023,Tanzania,26.94,0.0,1.3%,Ireland
2023,Malawi,25.69,0.0,1.2%,Ireland
2023,Uganda,22.01,0.0,1.0%,Ireland
2023,Sierra Leone,19.46,0.0,0.9%,Ireland
2023,West Bank and Gaza Strip,19.22,0.0,0.9%,Ireland
2023,"Middle East, regional",13.52,0.0,0.6%,Ireland
2023,Syrian Arab Republic,11.58,0.0,0.5%,Ireland
2023,Zimbabwe,11.52,0.0,0.5%,Ireland
2023,South Sudan,11.32,0.0,0.5%,Ireland
2023,Pakistan,10.81,0.0,0.5%,Ireland
2023,Somalia,10.27,0.0,0.5%,Ireland
2023,Kenya,8.62,0.0,0.4%,Ireland
2023,Sudan,8.48,0.0,0.4%,Ireland
2023,Lebanon,8.38,0.0,0.4%,Ireland
2023,Democratic Republic of the Congo,8.34,0.0,0.4%,Ireland
2023,Liberia,7.62,0.0,0.4%,Ireland
2022,"Bilateral, unspecified",1469.24,0.0,75.6%,Ireland
2022,Ukraine,59.22,0.0,3.0%,Ireland
2022,Ethiopia,46.13,0.0,2.4%,Ireland
2022,Mozambique,30.58,0.0,1.6%,Ireland
2022,Tanzania,27.99,0.0,1.4%,Ireland
2022,Uganda,27.27,0.0,1.4%,Ireland
2022,Malawi,25.24,0.0,1.3%,Ireland
2022,Sierra Leone,20.56,0.0,1.1%,Ireland
2022,Somalia,18.48,0.0,1.0%,Ireland
2022,South Sudan,14.72,0.0,0.8%,Ireland
2022,Kenya,12.81,0.0,0.7%,Ireland
2022,Zimbabwe,12.72,0.0,0.7%,Ireland
2022,Sudan,10.41,0.0,0.5%,Ireland
2022,West Bank and Gaza Strip,10.11,0.0,0.5%,Ireland
2022,Democratic Republic of the Congo,8.38,0.0,0.4%,Ireland
2022,"Africa, regional",8.01,0.0,0.4%,Ireland
