year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",424.6,0.0,85.9%,Czechia
2023,Ukraine,21.66,0.0,4.4%,Czechia
2023,Moldova,6.44,0.0,1.3%,Czechia
2023,Ethiopia,5.76,0.0,1.2%,Czechia
2023,Bosnia and Herzegovina,3.94,0.0,0.8%,Czechia
2023,Georgia,3.45,0.0,0.7%,Czechia
2023,Zambia,3.37,0.0,0.7%,Czechia
2023,Cambodia,2.7,0.0,0.5%,Czechia
2023,Syrian Arab Republic,2.5,0.0,0.5%,Czechia
2023,Türkiye,2.35,0.0,0.5%,Czechia
2023,Senegal,1.91,0.0,0.4%,Czechia
2023,Jordan,1.88,0.0,0.4%,Czechia
2023,Tunisia,1.26,0.0,0.3%,Czechia
2023,Myanmar,1.16,0.0,0.2%,Czechia
2023,Afghanistan,1.14,0.0,0.2%,Czechia
2023,Armenia,1.08,0.0,0.2%,Czechia
2023,Lebanon,0.86,0.0,0.2%,Czechia
2023,Yemen,0.79,0.0,0.2%,Czechia
2023,Ghana,0.69,0.0,0.1%,Czechia
2023,Iraq,0.61,0.0,0.1%,Czechia
2022,"Bilateral, unspecified",746.07,0.0,88.8%,Czechia
2022,Ukraine,39.73,0.0,4.7%,Czechia
2022,Moldova,5.32,0.0,0.6%,Czechia
2022,Ethiopia,4.78,0.0,0.6%,Czechia
2022,Zambia,4.63,0.0,0.6%,Czechia
2022,Bosnia and Herzegovina,3.89,0.0,0.5%,Czechia
2022,Georgia,2.73,0.0,0.3%,Czechia
2022,Afghanistan,2.57,0.0,0.3%,Czechia
2022,Türkiye,2.37,0.0,0.3%,Czechia
2022,Somalia,2.36,0.0,0.3%,Czechia
2022,Cambodia,2.25,0.0,0.3%,Czechia
2022,Lebanon,2.25,0.0,0.3%,Czechia
2022,Syrian Arab Republic,1.89,0.0,0.2%,Czechia
2022,Mali,1.71,0.0,0.2%,Czechia
2022,Libya,1.66,0.0,0.2%,Czechia
2022,"Europe, regional",1.36,0.0,0.2%,Czechia
2022,Myanmar,1.16,0.0,0.1%,Czechia
2022,Iraq,1.12,0.0,0.1%,Czechia
2022,Tanzania,1.08,0.0,0.1%,Czechia
2022,Jordan,0.92,0.0,0.1%,Czechia
2021,"Bilateral, unspecified",17.69,0.0,17.3%,Czechia
2021,Bosnia and Herzegovina,6.68,0.0,6.5%,Czechia
2021,Moldova,6.65,0.0,6.5%,Czechia
2021,Georgia,5.39,0.0,5.3%,Czechia
2021,Ethiopia,5.12,0.0,5.0%,Czechia
2021,Egypt,5.06,0.0,5.0%,Czechia
2021,Ukraine,4.7,0.0,4.6%,Czechia
2021,Zambia,3.99,0.0,3.9%,Czechia
2021,Iraq,3.97,0.0,3.9%,Czechia
2021,Syrian Arab Republic,3.57,0.0,3.5%,Czechia
2021,Afghanistan,3.48,0.0,3.4%,Czechia
2021,Türkiye,2.75,0.0,2.7%,Czechia
2021,Cambodia,2.35,0.0,2.3%,Czechia
2021,"Europe, regional",2.24,0.0,2.2%,Czechia
2021,Viet Nam,2.22,0.0,2.2%,Czechia
2021,Mali,2.19,0.0,2.1%,Czechia
2021,Jordan,2.08,0.0,2.0%,Czechia
2021,Senegal,1.68,0.0,1.6%,Czechia
2021,Niger,1.59,0.0,1.6%,Czechia
2021,Morocco,1.59,0.0,1.6%,Czechia
2020,"Bilateral, unspecified",16.3,0.0,17.6%,Czechia
2020,Ethiopia,6.74,0.0,7.3%,Czechia
2020,Moldova,6.56,0.0,7.1%,Czechia
2020,Bosnia and Herzegovina,6.1,0.0,6.6%,Czechia
2020,Iraq,5.49,0.0,5.9%,Czechia
2020,Türkiye,4.88,0.0,5.3%,Czechia
2020,Georgia,4.25,0.0,4.6%,Czechia
2020,Ukraine,3.93,0.0,4.2%,Czechia
2020,Zambia,3.87,0.0,4.2%,Czechia
2020,Syrian Arab Republic,3.4,0.0,3.7%,Czechia
2020,Jordan,2.77,0.0,3.0%,Czechia
2020,Cambodia,2.62,0.0,2.8%,Czechia
2020,Mali,2.35,0.0,2.5%,Czechia
2020,"Europe, regional",2.05,0.0,2.2%,Czechia
2020,Serbia,1.98,0.0,2.1%,Czechia
2020,Lebanon,1.9,0.0,2.1%,Czechia
2020,Afghanistan,1.82,0.0,2.0%,Czechia
2020,Belarus,1.49,0.0,1.6%,Czechia
2020,Myanmar,1.48,0.0,1.6%,Czechia
2020,Yemen,1.17,0.0,1.3%,Czechia
2019,Serbia,31.1,0.0,24.7%,Czechia
2019,"Bilateral, unspecified",16.76,0.0,13.3%,Czechia
2019,Ethiopia,6.97,0.0,5.5%,Czechia
2019,Moldova,5.95,0.0,4.7%,Czechia
2019,Bosnia and Herzegovina,5.85,0.0,4.6%,Czechia
2019,Türkiye,5.12,0.0,4.1%,Czechia
2019,Georgia,4.8,0.0,3.8%,Czechia
2019,Ukraine,4.21,0.0,3.3%,Czechia
2019,Jordan,3.93,0.0,3.1%,Czechia
2019,Zambia,3.3,0.0,2.6%,Czechia
2019,Iraq,3.24,0.0,2.6%,Czechia
2019,Syrian Arab Republic,2.81,0.0,2.2%,Czechia
2019,Cambodia,2.52,0.0,2.0%,Czechia
2019,Montenegro,2.07,0.0,1.6%,Czechia
2019,Mali,2.05,0.0,1.6%,Czechia
2019,Niger,2.0,0.0,1.6%,Czechia
2019,Afghanistan,1.99,0.0,1.6%,Czechia
2019,North Macedonia,1.91,0.0,1.5%,Czechia
2019,"Europe, regional",1.83,0.0,1.4%,Czechia
2019,Myanmar,1.78,0.0,1.4%,Czechia
