year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",52.54,0.0,91.7%,Greece
2023,Türkiye,2.41,0.0,4.2%,Greece
2023,Albania,0.68,0.0,1.2%,Greece
2023,Libya,0.58,0.0,1.0%,Greece
2023,West Bank and Gaza Strip,0.34,0.0,0.6%,Greece
2023,Armenia,0.12,0.0,0.2%,Greece
2023,Syrian Arab Republic,0.11,0.0,0.2%,Greece
2023,Moldova,0.08,0.0,0.1%,Greece
2023,Ethiopia,0.04,0.0,0.1%,Greece
2023,Egypt,0.04,0.0,0.1%,Greece
2023,North Macedonia,0.03,0.0,0.1%,Greece
2023,Serbia,0.03,0.0,0.1%,Greece
2023,Ghana,0.03,0.0,0.0%,Greece
2023,Mozambique,0.03,0.0,0.0%,Greece
2023,Côte d'Ivoire,0.03,0.0,0.0%,Greece
2023,Angola,0.03,0.0,0.0%,Greece
2023,Jordan,0.03,0.0,0.0%,Greece
2023,Lebanon,0.02,0.0,0.0%,Greece
2023,Iran,0.02,0.0,0.0%,Greece
2023,Niger,0.02,0.0,0.0%,Greece
2022,"Bilateral, unspecified",80.98,0.0,74.6%,Greece
2022,Ethiopia,9.75,0.0,9.0%,Greece
2022,Nigeria,6.55,0.0,6.0%,Greece
2022,Indonesia,2.62,0.0,2.4%,Greece
2022,Türkiye,2.39,0.0,2.2%,Greece
2022,Iran,1.42,0.0,1.3%,Greece
2022,Gabon,1.08,0.0,1.0%,Greece
2022,Albania,0.9,0.0,0.8%,Greece
2022,Ukraine,0.7,0.0,0.6%,Greece
2022,Libya,0.41,0.0,0.4%,Greece
2022,Armenia,0.28,0.0,0.3%,Greece
2022,Moldova,0.27,0.0,0.2%,Greece
2022,West Bank and Gaza Strip,0.18,0.0,0.2%,Greece
2022,Pakistan,0.16,0.0,0.1%,Greece
2022,Democratic Republic of the Congo,0.11,0.0,0.1%,Greece
2022,Lebanon,0.09,0.0,0.1%,Greece
2022,Jordan,0.08,0.0,0.1%,Greece
2022,Senegal,0.08,0.0,0.1%,Greece
2022,Angola,0.06,0.0,0.1%,Greece
2022,Viet Nam,0.06,0.0,0.1%,Greece
2021,"Bilateral, unspecified",41.11,0.0,53.1%,Greece
2021,Indonesia,4.91,0.0,6.3%,Greece
2021,Rwanda,3.93,0.0,5.1%,Greece
2021,Kenya,3.92,0.0,5.1%,Greece
2021,Egypt,2.94,0.0,3.8%,Greece
2021,Türkiye,2.57,0.0,3.3%,Greece
2021,Lao People's Democratic Republic,2.11,0.0,2.7%,Greece
2021,Albania,1.98,0.0,2.6%,Greece
2021,Libya,1.9,0.0,2.5%,Greece
2021,Viet Nam,1.75,0.0,2.3%,Greece
2021,Jordan,1.08,0.0,1.4%,Greece
2021,Ghana,1.08,0.0,1.4%,Greece
2021,Iran,1.07,0.0,1.4%,Greece
2021,Syrian Arab Republic,1.07,0.0,1.4%,Greece
2021,Bosnia and Herzegovina,1.01,0.0,1.3%,Greece
2021,Pakistan,0.9,0.0,1.2%,Greece
2021,North Macedonia,0.89,0.0,1.1%,Greece
2021,Ukraine,0.74,0.0,1.0%,Greece
2021,Tunisia,0.7,0.0,0.9%,Greece
2021,Djibouti,0.35,0.0,0.5%,Greece
2020,"Bilateral, unspecified",88.49,0.0,94.8%,Greece
2020,Türkiye,4.4,0.0,4.7%,Greece
2020,Syrian Arab Republic,0.24,0.0,0.3%,Greece
2020,Venezuela,0.04,0.0,0.0%,Greece
2020,Yemen,0.04,0.0,0.0%,Greece
2020,Afghanistan,0.04,0.0,0.0%,Greece
2020,Sudan,0.04,0.0,0.0%,Greece
2020,Egypt,0.01,0.0,0.0%,Greece
2020,Mexico,0.0,0.0,0.0%,Greece
2020,Ukraine,0.0,0.0,0.0%,Greece
2020,Colombia,0.0,0.0,0.0%,Greece
2020,Zambia,0.0,0.0,0.0%,Greece
2020,Kazakhstan,0.0,0.0,0.0%,Greece
2020,Iran,0.0,0.0,0.0%,Greece
2020,Bangladesh,0.0,0.0,0.0%,Greece
2020,Uzbekistan,0.0,0.0,0.0%,Greece
2020,Bosnia and Herzegovina,0.0,0.0,0.0%,Greece
2020,Tunisia,0.0,0.0,0.0%,Greece
2020,Jordan,0.0,0.0,0.0%,Greece
2020,Georgia,0.0,0.0,0.0%,Greece
2019,"Bilateral, unspecified",149.37,0.0,94.2%,Greece
2019,Türkiye,5.06,0.0,3.2%,Greece
2019,Albania,1.84,0.0,1.2%,Greece
2019,Egypt,0.44,0.0,0.3%,Greece
2019,Ukraine,0.36,0.0,0.2%,Greece
2019,West Bank and Gaza Strip,0.25,0.0,0.2%,Greece
2019,Serbia,0.21,0.0,0.1%,Greece
2019,South Africa,0.16,0.0,0.1%,Greece
2019,Lebanon,0.11,0.0,0.1%,Greece
2019,Congo,0.09,0.0,0.1%,Greece
2019,Ethiopia,0.09,0.0,0.1%,Greece
2019,North Macedonia,0.08,0.0,0.1%,Greece
2019,Jordan,0.07,0.0,0.0%,Greece
2019,Georgia,0.06,0.0,0.0%,Greece
2019,Armenia,0.04,0.0,0.0%,Greece
2019,Montenegro,0.03,0.0,0.0%,Greece
2019,Iran,0.03,0.0,0.0%,Greece
2019,Kenya,0.02,0.0,0.0%,Greece
2019,Zimbabwe,0.02,0.0,0.0%,Greece
2019,Democratic Republic of the Congo,0.02,0.0,0.0%,Greece
