Year,Multi_short,ODA,Share,Full Name,Donor
2019,European Commission - Development Share of Budget,220.45,0.46%,European Commission - Development Share of Budget,Denmark
2019,European Commission - European Development Fund,106.51,0.22%,European Commission - European Development Fund,Denmark
2019,IDA,92.31,0.19%,International Development Association ,Denmark
2019,ADF,69.92,0.15%,African Development Fund ,Denmark
2019,UNFPA,49.07,0.1%,United Nations Population Fund ,Denmark
2019,WFP,33.2,0.07%,World Food Programme ,Denmark
2019,CERF,29.93,0.06%,Central Emergency Response Fund,Denmark
2019,United Nations Office of the High Commissioner for Refugees,26.17,0.05%,United Nations Office of the High Commissioner for Refugees,Denmark
2019,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",24.53,0.05%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Denmark
2019,Global Environment Facility - Least Developed Countries Fund,24.53,0.05%,Global Environment Facility - Least Developed Countries Fund,Denmark
2019,UNDP,17.5,0.04%,United Nations Development Programme ,Denmark
2019,International Development Association - Multilateral Debt Relief Initiative,17.37,0.04%,International Development Association - Multilateral Debt Relief Initiative,Denmark
2019,AIIB,13.88,0.03%,Asian Infrastructure Investment Bank,Denmark
2019,UN,13.53,0.03%,United Nations,Denmark
2019,UNRWA,11.45,0.02%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Denmark
2019,United Nations Entity for Gender Equality and the Empowerment of Women,9.81,0.02%,United Nations Entity for Gender Equality and the Empowerment of Women,Denmark
2019,UNICEF,8.67,0.02%,United Nations Children's Fund ,Denmark
2019,EIB,7.33,0.02%,European Investment Bank ,Denmark
2019,Joint United Nations Programme on HIV/AIDS ,6.54,0.01%,Joint United Nations Programme on HIV/AIDS ,Denmark
2019,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",5.33,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Denmark
