year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,Ukraine,57.2,0.0,45.9%,Lithuania
2023,"Bilateral, unspecified",47.14,0.0,37.8%,Lithuania
2023,Uzbekistan,4.8,0.0,3.8%,Lithuania
2023,Philippines,2.62,0.0,2.1%,Lithuania
2023,Honduras,1.99,0.0,1.6%,Lithuania
2023,Georgia,1.8,0.0,1.4%,Lithuania
2023,Moldova,1.6,0.0,1.3%,Lithuania
2023,Türkiye,1.51,0.0,1.2%,Lithuania
2023,Democratic Republic of the Congo,0.96,0.0,0.8%,Lithuania
2023,Belarus,0.9,0.0,0.7%,Lithuania
2023,Armenia,0.77,0.0,0.6%,Lithuania
2023,El Salvador,0.67,0.0,0.5%,Lithuania
2023,Azerbaijan,0.42,0.0,0.3%,Lithuania
2023,West Bank and Gaza Strip,0.33,0.0,0.3%,Lithuania
2023,Somalia,0.28,0.0,0.2%,Lithuania
2023,Kenya,0.28,0.0,0.2%,Lithuania
2023,"Europe, regional",0.23,0.0,0.2%,Lithuania
2023,Kazakhstan,0.22,0.0,0.2%,Lithuania
2023,Belize,0.17,0.0,0.1%,Lithuania
2023,Iraq,0.13,0.0,0.1%,Lithuania
2022,"Bilateral, unspecified",89.08,0.0,56.8%,Lithuania
2022,Ukraine,53.61,0.0,34.2%,Lithuania
2022,Moldova,5.15,0.0,3.3%,Lithuania
2022,Belarus,1.43,0.0,0.9%,Lithuania
2022,Georgia,1.33,0.0,0.8%,Lithuania
2022,Democratic Republic of the Congo,1.07,0.0,0.7%,Lithuania
2022,"Europe, regional",0.91,0.0,0.6%,Lithuania
2022,Armenia,0.73,0.0,0.5%,Lithuania
2022,Türkiye,0.62,0.0,0.4%,Lithuania
2022,Tanzania,0.61,0.0,0.4%,Lithuania
2022,Azerbaijan,0.42,0.0,0.3%,Lithuania
2022,Iraq,0.26,0.0,0.2%,Lithuania
2022,Somalia,0.23,0.0,0.1%,Lithuania
2022,India,0.18,0.0,0.1%,Lithuania
2022,Kazakhstan,0.15,0.0,0.1%,Lithuania
2022,West Bank and Gaza Strip,0.13,0.0,0.1%,Lithuania
2022,Pakistan,0.1,0.0,0.1%,Lithuania
2022,Uzbekistan,0.08,0.0,0.0%,Lithuania
2022,Nigeria,0.07,0.0,0.0%,Lithuania
2022,Iran,0.06,0.0,0.0%,Lithuania
2021,Belarus,4.0,0.0,18.0%,Lithuania
2021,"Bilateral, unspecified",3.95,0.0,17.7%,Lithuania
2021,Ukraine,3.45,0.0,15.5%,Lithuania
2021,"Europe, regional",2.51,0.0,11.3%,Lithuania
2021,Georgia,1.8,0.0,8.1%,Lithuania
2021,Viet Nam,1.5,0.0,6.7%,Lithuania
2021,Armenia,0.85,0.0,3.8%,Lithuania
2021,Türkiye,0.72,0.0,3.2%,Lithuania
2021,Tajikistan,0.47,0.0,2.1%,Lithuania
2021,Moldova,0.33,0.0,1.5%,Lithuania
2021,Afghanistan,0.28,0.0,1.2%,Lithuania
2021,Azerbaijan,0.27,0.0,1.2%,Lithuania
2021,Nigeria,0.22,0.0,1.0%,Lithuania
2021,Kazakhstan,0.21,0.0,0.9%,Lithuania
2021,India,0.2,0.0,0.9%,Lithuania
2021,Ethiopia,0.15,0.0,0.7%,Lithuania
2021,Iraq,0.15,0.0,0.7%,Lithuania
2021,Yemen,0.14,0.0,0.6%,Lithuania
2021,Mali,0.14,0.0,0.6%,Lithuania
2021,Somalia,0.09,0.0,0.4%,Lithuania
2020,"Bilateral, unspecified",4.38,0.0,28.8%,Lithuania
2020,Ukraine,3.21,0.0,21.2%,Lithuania
2020,Belarus,2.38,0.0,15.7%,Lithuania
2020,Türkiye,1.18,0.0,7.8%,Lithuania
2020,Georgia,1.16,0.0,7.7%,Lithuania
2020,Armenia,0.35,0.0,2.3%,Lithuania
2020,"Europe, regional",0.33,0.0,2.2%,Lithuania
2020,Mali,0.24,0.0,1.6%,Lithuania
2020,"Central Asia, regional",0.21,0.0,1.4%,Lithuania
2020,Nigeria,0.15,0.0,1.0%,Lithuania
2020,Yemen,0.15,0.0,1.0%,Lithuania
2020,Moldova,0.14,0.0,1.0%,Lithuania
2020,Azerbaijan,0.13,0.0,0.9%,Lithuania
2020,India,0.12,0.0,0.8%,Lithuania
