year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",712.64,0.0,50.8%,Belgium
2023,Democratic Republic of the Congo,113.22,0.0,8.1%,Belgium
2023,Ukraine,76.65,0.0,5.5%,Belgium
2023,Rwanda,38.32,0.0,2.7%,Belgium
2023,Burkina Faso,31.92,0.37,2.3%,Belgium
2023,Syrian Arab Republic,31.43,0.0,2.2%,Belgium
2023,"Africa, regional",31.05,0.0,2.2%,Belgium
2023,Benin,29.68,0.0,2.1%,Belgium
2023,West Bank and Gaza Strip,29.31,0.0,2.1%,Belgium
2023,Niger,27.69,0.08,2.0%,Belgium
2023,Burundi,27.54,0.0,2.0%,Belgium
2023,Senegal,24.06,0.0,1.7%,Belgium
2023,Uganda,23.36,0.0,1.7%,Belgium
2023,Guinea,19.83,0.16,1.4%,Belgium
2023,Mali,19.35,0.0,1.4%,Belgium
2023,Mozambique,17.6,0.0,1.3%,Belgium
2023,Tanzania,9.63,0.0,0.7%,Belgium
2023,Kenya,4.69,4.89,0.7%,Belgium
2023,Lebanon,9.2,0.0,0.7%,Belgium
2023,Morocco,8.84,0.0,0.6%,Belgium
2022,"Bilateral, unspecified",704.13,0.0,50.2%,Belgium
2022,Democratic Republic of the Congo,111.03,0.0,7.9%,Belgium
2022,Ukraine,67.41,0.0,4.8%,Belgium
2022,Rwanda,44.93,0.0,3.2%,Belgium
2022,Burkina Faso,37.46,0.92,2.7%,Belgium
2022,Benin,29.63,0.0,2.1%,Belgium
2022,Burundi,28.42,0.0,2.0%,Belgium
2022,Niger,22.35,4.79,1.9%,Belgium
2022,Uganda,22.91,0.0,1.6%,Belgium
2022,Mozambique,21.52,0.0,1.5%,Belgium
2022,Senegal,20.46,0.0,1.5%,Belgium
2022,Mali,19.39,0.0,1.4%,Belgium
2022,West Bank and Gaza Strip,19.35,0.0,1.4%,Belgium
2022,Syrian Arab Republic,18.83,0.0,1.3%,Belgium
2022,Guinea,17.02,1.18,1.3%,Belgium
2022,"Africa, regional",18.01,0.0,1.3%,Belgium
2022,Kenya,10.19,6.11,1.2%,Belgium
2022,Türkiye,12.45,0.0,0.9%,Belgium
2022,Sudan,11.24,0.0,0.8%,Belgium
2022,"South of Sahara, regional",10.89,0.0,0.8%,Belgium
2021,"Bilateral, unspecified",667.87,0.0,48.4%,Belgium
2021,Democratic Republic of the Congo,113.77,0.0,8.2%,Belgium
2021,Rwanda,52.68,0.0,3.8%,Belgium
2021,Uganda,50.02,0.0,3.6%,Belgium
2021,Burkina Faso,39.54,0.12,2.9%,Belgium
2021,Burundi,36.64,0.0,2.7%,Belgium
2021,Niger,31.1,3.69,2.5%,Belgium
2021,Benin,27.47,0.0,2.0%,Belgium
2021,West Bank and Gaza Strip,23.89,0.0,1.7%,Belgium
2021,Syrian Arab Republic,23.07,0.0,1.7%,Belgium
2021,Mali,21.78,0.0,1.6%,Belgium
2021,Morocco,17.06,0.0,1.2%,Belgium
2021,Senegal,17.0,0.0,1.2%,Belgium
2021,Mozambique,16.46,0.0,1.2%,Belgium
2021,Tanzania,14.92,0.0,1.1%,Belgium
2021,Türkiye,13.18,0.0,1.0%,Belgium
2021,Kenya,9.81,3.3,1.0%,Belgium
2021,Guinea,12.57,0.0,0.9%,Belgium
2021,South Africa,11.7,0.0,0.8%,Belgium
2021,"Africa, regional",11.5,0.0,0.8%,Belgium
2020,"Bilateral, unspecified",589.39,0.0,46.5%,Belgium
2020,Democratic Republic of the Congo,112.59,0.0,8.9%,Belgium
2020,Rwanda,63.95,0.0,5.0%,Belgium
2020,Burkina Faso,43.62,0.66,3.5%,Belgium
2020,Burundi,30.2,0.0,2.4%,Belgium
2020,Niger,26.7,0.0,2.1%,Belgium
2020,Uganda,25.33,0.0,2.0%,Belgium
2020,West Bank and Gaza Strip,22.42,0.0,1.8%,Belgium
2020,Benin,21.66,0.0,1.7%,Belgium
2020,Mali,18.46,0.0,1.5%,Belgium
2020,Yemen,16.52,0.0,1.3%,Belgium
2020,"Africa, regional",16.42,0.0,1.3%,Belgium
2020,South Africa,15.58,0.0,1.2%,Belgium
2020,Senegal,13.92,0.2,1.1%,Belgium
2020,Lebanon,13.74,0.0,1.1%,Belgium
2020,Syrian Arab Republic,13.74,0.0,1.1%,Belgium
2020,Mozambique,13.43,0.0,1.1%,Belgium
2020,Tanzania,13.37,0.0,1.1%,Belgium
2020,Morocco,12.75,0.0,1.0%,Belgium
2020,Iraq,11.93,0.0,0.9%,Belgium
2019,"Bilateral, unspecified",610.0,0.0,47.6%,Belgium
2019,Democratic Republic of the Congo,112.5,0.0,8.8%,Belgium
2019,Rwanda,46.64,0.0,3.6%,Belgium
2019,Uganda,37.95,0.0,3.0%,Belgium
2019,Burundi,31.79,0.0,2.5%,Belgium
2019,Benin,25.43,0.0,2.0%,Belgium
2019,West Bank and Gaza Strip,24.9,0.0,1.9%,Belgium
2019,Niger,20.6,1.54,1.7%,Belgium
2019,Burkina Faso,18.64,1.58,1.6%,Belgium
2019,Mali,19.39,0.0,1.5%,Belgium
2019,Syrian Arab Republic,18.4,0.0,1.4%,Belgium
2019,Morocco,17.46,0.0,1.4%,Belgium
2019,Viet Nam,17.44,0.0,1.4%,Belgium
2019,Iraq,15.81,0.0,1.2%,Belgium
2019,Kenya,7.44,7.19,1.1%,Belgium
2019,Tanzania,13.44,0.0,1.0%,Belgium
2019,South Africa,11.67,0.0,0.9%,Belgium
2019,Mozambique,11.49,0.0,0.9%,Belgium
2019,Senegal,10.46,0.8,0.9%,Belgium
2019,Guinea,7.9,2.41,0.8%,Belgium
