year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",13603.2,156.7,46.7%,Germany
2023,India,465.28,614.98,3.7%,Germany
2023,Ukraine,985.88,41.36,3.5%,Germany
2023,Syrian Arab Republic,820.38,0.0,2.8%,Germany
2023,"South of Sahara, regional",593.54,76.57,2.3%,Germany
2023,China (People's Republic of),369.8,288.17,2.2%,Germany
2023,"Africa, regional",603.81,45.41,2.2%,Germany
2023,Indonesia,169.4,361.89,1.8%,Germany
2023,Jordan,244.63,203.15,1.5%,Germany
2023,South Africa,79.56,327.63,1.4%,Germany
2023,Yemen,360.75,0.0,1.2%,Germany
2023,Iraq,261.22,88.42,1.2%,Germany
2023,Morocco,85.59,255.48,1.2%,Germany
2023,"Europe, regional",201.63,104.03,1.0%,Germany
2023,West Bank and Gaza Strip,300.53,0.28,1.0%,Germany
2023,Tunisia,146.79,148.76,1.0%,Germany
2023,Ethiopia,279.8,0.0,0.9%,Germany
2023,Afghanistan,275.22,0.0,0.9%,Germany
2023,Lebanon,263.96,0.33,0.9%,Germany
2023,Peru,59.78,188.56,0.8%,Germany
2022,"Bilateral, unspecified",13633.37,1774.04,42.9%,Germany
2022,Ukraine,2230.69,17.99,6.3%,Germany
2022,Indonesia,147.97,865.69,2.8%,Germany
2022,"Africa, regional",695.54,278.86,2.7%,Germany
2022,China (People's Republic of),395.71,489.68,2.5%,Germany
2022,India,400.13,408.0,2.3%,Germany
2022,"South of Sahara, regional",728.32,61.35,2.2%,Germany
2022,Syrian Arab Republic,726.71,0.0,2.0%,Germany
2022,Morocco,71.16,565.72,1.8%,Germany
2022,Peru,61.53,557.47,1.7%,Germany
2022,Brazil,99.81,461.57,1.6%,Germany
2022,Colombia,120.68,419.51,1.5%,Germany
2022,"Europe, regional",441.33,65.75,1.4%,Germany
2022,Yemen,502.95,0.0,1.4%,Germany
2022,Tunisia,172.81,274.52,1.2%,Germany
2022,Afghanistan,444.96,0.0,1.2%,Germany
2022,"Asia, regional",336.28,91.04,1.2%,Germany
2022,Iraq,314.29,65.45,1.1%,Germany
2022,"America, regional",112.94,259.05,1.0%,Germany
2022,Lebanon,364.67,0.22,1.0%,Germany
2021,"Bilateral, unspecified",10039.86,358.48,36.7%,Germany
2021,India,393.25,950.81,4.7%,Germany
2021,"Africa, regional",643.69,496.3,4.0%,Germany
2021,"South of Sahara, regional",867.58,1.98,3.1%,Germany
2021,China (People's Republic of),434.91,362.69,2.8%,Germany
2021,Syrian Arab Republic,686.04,0.0,2.4%,Germany
2021,Afghanistan,633.58,0.0,2.2%,Germany
2021,Jordan,298.6,209.35,1.8%,Germany
2021,Morocco,93.26,378.5,1.7%,Germany
2021,Indonesia,115.11,343.72,1.6%,Germany
2021,Tunisia,219.09,231.77,1.6%,Germany
2021,"Asia, regional",326.84,88.58,1.5%,Germany
2021,Colombia,125.88,283.88,1.4%,Germany
2021,Yemen,406.96,0.0,1.4%,Germany
2021,Iraq,317.28,57.87,1.3%,Germany
2021,Türkiye,304.25,67.57,1.3%,Germany
2021,Lebanon,363.66,0.13,1.3%,Germany
2021,West Bank and Gaza Strip,296.18,3.87,1.1%,Germany
2021,Georgia,41.03,249.36,1.0%,Germany
2021,Ghana,209.89,64.32,1.0%,Germany
2020,"Bilateral, unspecified",8688.28,189.09,31.4%,Germany
2020,India,388.0,913.51,4.6%,Germany
2020,Indonesia,115.12,975.68,3.9%,Germany
2020,"Africa, regional",442.81,576.06,3.6%,Germany
2020,Syrian Arab Republic,974.09,0.0,3.4%,Germany
2020,"South of Sahara, regional",790.29,131.49,3.3%,Germany
2020,China (People's Republic of),436.97,410.81,3.0%,Germany
2020,Colombia,116.59,665.06,2.8%,Germany
2020,Morocco,132.03,543.62,2.4%,Germany
2020,Türkiye,406.74,178.39,2.1%,Germany
2020,Jordan,375.12,116.78,1.7%,Germany
2020,Ethiopia,489.38,0.09,1.7%,Germany
2020,Iraq,435.74,9.81,1.6%,Germany
2020,Afghanistan,408.17,0.0,1.4%,Germany
2020,Tunisia,136.01,271.88,1.4%,Germany
2020,Georgia,38.11,352.33,1.4%,Germany
2020,Yemen,334.03,0.0,1.2%,Germany
2020,Lebanon,321.47,0.26,1.1%,Germany
2020,West Bank and Gaza Strip,242.61,3.73,0.9%,Germany
2020,"America, regional",75.99,158.59,0.8%,Germany
2019,"Bilateral, unspecified",7550.44,97.38,31.7%,Germany
2019,India,327.09,748.23,4.5%,Germany
2019,"Africa, regional",485.21,499.38,4.1%,Germany
2019,China (People's Republic of),429.41,520.74,3.9%,Germany
2019,Syrian Arab Republic,868.02,0.0,3.6%,Germany
2019,"South of Sahara, regional",590.21,65.89,2.7%,Germany
2019,Jordan,362.78,262.34,2.6%,Germany
2019,Iraq,542.8,33.14,2.4%,Germany
2019,Türkiye,359.97,158.57,2.1%,Germany
2019,Egypt,159.33,321.32,2.0%,Germany
2019,Afghanistan,464.27,0.0,1.9%,Germany
2019,Mexico,78.61,343.14,1.7%,Germany
2019,Tunisia,132.24,221.04,1.5%,Germany
2019,Morocco,96.5,191.74,1.2%,Germany
2019,Yemen,274.36,0.0,1.1%,Germany
2019,Brazil,149.22,116.01,1.1%,Germany
2019,Lebanon,248.82,1.71,1.0%,Germany
2019,West Bank and Gaza Strip,241.59,3.52,1.0%,Germany
2019,Peru,62.96,179.19,1.0%,Germany
2019,South Africa,86.79,148.39,1.0%,Germany
