year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",24.89,0.0,36.6%,Slovenia
2023,North Macedonia,8.19,0.0,12.0%,Slovenia
2023,Bosnia and Herzegovina,7.64,0.0,11.2%,Slovenia
2023,Ukraine,6.6,0.0,9.7%,Slovenia
2023,Serbia,6.01,0.0,8.8%,Slovenia
2023,West Bank and Gaza Strip,2.36,0.0,3.5%,Slovenia
2023,Kosovo,1.25,0.0,1.8%,Slovenia
2023,Türkiye,1.25,0.0,1.8%,Slovenia
2023,"Africa, regional",1.08,0.0,1.6%,Slovenia
2023,Montenegro,1.06,0.0,1.6%,Slovenia
2023,Syrian Arab Republic,1.02,0.0,1.5%,Slovenia
2023,Libya,0.65,0.0,1.0%,Slovenia
2023,Sudan,0.55,0.0,0.8%,Slovenia
2023,"Europe, regional",0.55,0.0,0.8%,Slovenia
2023,Morocco,0.43,0.0,0.6%,Slovenia
2023,States Ex-Yugoslavia unspecified,0.39,0.0,0.6%,Slovenia
2023,Albania,0.39,0.0,0.6%,Slovenia
2023,Kenya,0.37,0.0,0.5%,Slovenia
2023,Lebanon,0.35,0.0,0.5%,Slovenia
2023,Afghanistan,0.35,0.0,0.5%,Slovenia
2022,"Bilateral, unspecified",34.57,0.0,35.3%,Slovenia
2022,Angola,22.19,0.0,22.6%,Slovenia
2022,North Macedonia,7.19,0.0,7.3%,Slovenia
2022,Bosnia and Herzegovina,6.49,0.0,6.6%,Slovenia
2022,Ukraine,5.9,0.0,6.0%,Slovenia
2022,Serbia,5.87,0.0,6.0%,Slovenia
2022,"Eastern Africa, regional",2.07,0.0,2.1%,Slovenia
2022,Bhutan,1.53,0.0,1.6%,Slovenia
2022,Bolivia,1.49,0.0,1.5%,Slovenia
2022,"Africa, regional",1.18,0.0,1.2%,Slovenia
2022,Montenegro,1.07,0.0,1.1%,Slovenia
2022,Kosovo,0.99,0.0,1.0%,Slovenia
2022,Mexico,0.93,0.0,1.0%,Slovenia
2022,"Europe, regional",0.71,0.0,0.7%,Slovenia
2022,Türkiye,0.55,0.0,0.6%,Slovenia
2022,Lebanon,0.4,0.0,0.4%,Slovenia
2022,States Ex-Yugoslavia unspecified,0.38,0.0,0.4%,Slovenia
2022,Georgia,0.35,0.0,0.4%,Slovenia
2022,Albania,0.32,0.0,0.3%,Slovenia
2022,Uganda,0.31,0.0,0.3%,Slovenia
2021,Bosnia and Herzegovina,7.9,0.0,16.1%,Slovenia
2021,"Bilateral, unspecified",7.83,0.0,16.0%,Slovenia
2021,North Macedonia,7.7,0.0,15.7%,Slovenia
2021,Serbia,6.12,0.0,12.5%,Slovenia
2021,Nigeria,2.79,0.0,5.7%,Slovenia
2021,Egypt,1.81,0.0,3.7%,Slovenia
2021,Congo,1.64,0.0,3.4%,Slovenia
2021,Montenegro,1.56,0.0,3.2%,Slovenia
2021,Uganda,1.24,0.0,2.5%,Slovenia
2021,Kosovo,1.12,0.0,2.3%,Slovenia
2021,Cabo Verde,1.09,0.0,2.2%,Slovenia
2021,Ukraine,1.08,0.0,2.2%,Slovenia
2021,Angola,1.07,0.0,2.2%,Slovenia
2021,Kenya,0.67,0.0,1.4%,Slovenia
2021,Türkiye,0.54,0.0,1.1%,Slovenia
2021,Afghanistan,0.52,0.0,1.1%,Slovenia
2021,Indonesia,0.5,0.0,1.0%,Slovenia
2021,States Ex-Yugoslavia unspecified,0.39,0.0,0.8%,Slovenia
