Year,Multi_short,ODA,Share,Full Name,Donor
2019,European Commission - Development Share of Budget,435.81,0.91%,European Commission - Development Share of Budget,Poland
2019,European Commission - European Development Fund,127.16,0.27%,European Commission - European Development Fund,Poland
2019,AIIB,34.72,0.07%,Asian Infrastructure Investment Bank,Poland
2019,IBRD,16.24,0.03%,International Bank for Reconstruction and Development ,Poland
2019,IDA,15.84,0.03%,International Development Association ,Poland
2019,UN,12.9,0.03%,United Nations,Poland
2019,World Health Organisation - assessed contributions,4.87,0.01%,World Health Organisation - assessed contributions,Poland
2019,Council of Europe,4.21,0.01%,Council of Europe,Poland
2019,GCF,3.68,0.01%,Green Climate Fund,Poland
2019,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",3.47,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Poland
2019,FAO,3.05,0.01%,Food and Agricultural Organisation,Poland
2019,MLF-MP,2.6,0.01%,Multilateral Fund for the Implementation of the Montreal Protocol ,Poland
2019,International Labour Organisation - Assessed Contributions,2.23,0.0%,International Labour Organisation - Assessed Contributions,Poland
2019,"United Nations Educational, Scientific and Cultural Organisation",1.9,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Poland
2019,Organization for Security and Co-operation in Europe,1.65,0.0%,Organization for Security and Co-operation in Europe,Poland
2019,UNIDO,1.32,0.0%,United Nations Industrial Development Organisation ,Poland
2019,International Atomic Energy Agency - assessed contributions,1.28,0.0%,International Atomic Energy Agency - assessed contributions,Poland
2019,AF,1.23,0.0%,Adaptation Fund,Poland
2019,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.96,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Poland
2019,UNRWA,0.64,0.0%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Poland
2019,International Organisation for Migration ,0.58,0.0%,International Organisation for Migration ,Poland
2019,International Development Association - Multilateral Debt Relief Initiative,0.35,0.0%,International Development Association - Multilateral Debt Relief Initiative,Poland
2019,UNWTO,0.26,0.0%,World Tourism Organization,Poland
2019,United Nations Framework Convention on Climate Change ,0.2,0.0%,United Nations Framework Convention on Climate Change ,Poland
2019,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.2,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Poland
2019,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",0.19,0.0%,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",Poland
2019,UNEP,0.18,0.0%,United Nations Environment Programme ,Poland
2019,OECD Development Centre ,0.15,0.0%,OECD Development Centre ,Poland
2019,International Renewable Energy Agency,0.15,0.0%,International Renewable Energy Agency,Poland
2019,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,0.14,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Poland
2019,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.13,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Poland
2019,United Nations Peacebuilding Fund,0.1,0.0%,United Nations Peacebuilding Fund,Poland
2019,European and Mediterranean Plant Protection Organisation ,0.1,0.0%,European and Mediterranean Plant Protection Organisation ,Poland
2019,Convention to Combat Desertification ,0.09,0.0%,Convention to Combat Desertification ,Poland
2019,International Telecommunications Union,0.07,0.0%,International Telecommunications Union,Poland
2019,CITES,0.06,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Poland
2019,United Nations Mine Action Service ,0.06,0.0%,United Nations Mine Action Service ,Poland
2019,United Nations Entity for Gender Equality and the Empowerment of Women,0.06,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Poland
2019,Universal Postal Union ,0.05,0.0%,Universal Postal Union ,Poland
2019,Joint United Nations Programme on HIV/AIDS ,0.05,0.0%,Joint United Nations Programme on HIV/AIDS ,Poland
2019,WOAH,0.04,0.0%,World Organisation for Animal Health,Poland
2019,World Meteorological Organisation ,0.03,0.0%,World Meteorological Organisation ,Poland
2019,International Organisation of the Francophonie,0.02,0.0%,International Organisation of the Francophonie,Poland
2019,CEB,0.01,0.0%,Council of Europe Development Bank,Poland
2019,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Poland
2020,European Commission - Development Share of Budget,529.4,1.02%,European Commission - Development Share of Budget,Poland
2020,European Commission - European Development Fund,125.13,0.24%,European Commission - European Development Fund,Poland
2020,IBRD,15.82,0.03%,International Bank for Reconstruction and Development ,Poland
2020,UN,12.64,0.02%,United Nations,Poland
2020,IDA,8.17,0.02%,International Development Association ,Poland
2020,Council of Europe,4.34,0.01%,Council of Europe,Poland
2020,FAO,3.75,0.01%,Food and Agricultural Organisation,Poland
2020,World Health Organisation - assessed contributions,3.64,0.01%,World Health Organisation - assessed contributions,Poland
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",2.59,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Poland
2020,MLF-MP,2.53,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Poland
2020,Organization for Security and Co-operation in Europe,2.47,0.0%,Organization for Security and Co-operation in Europe,Poland
2020,International Labour Organisation - Assessed Contributions,2.42,0.0%,International Labour Organisation - Assessed Contributions,Poland
2020,"United Nations Educational, Scientific and Cultural Organisation",1.92,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Poland
2020,International Atomic Energy Agency - assessed contributions,1.26,0.0%,International Atomic Energy Agency - assessed contributions,Poland
2020,UNIDO,1.24,0.0%,United Nations Industrial Development Organisation ,Poland
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.93,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Poland
2020,UNRWA,0.92,0.0%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Poland
2020,International Organisation for Migration ,0.57,0.0%,International Organisation for Migration ,Poland
2020,International Development Association - Multilateral Debt Relief Initiative,0.4,0.0%,International Development Association - Multilateral Debt Relief Initiative,Poland
2020,CERF,0.31,0.0%,Central Emergency Response Fund,Poland
2020,UNWTO,0.24,0.0%,World Tourism Organization,Poland
2020,United Nations Framework Convention on Climate Change ,0.19,0.0%,United Nations Framework Convention on Climate Change ,Poland
2020,UNEP,0.18,0.0%,United Nations Environment Programme ,Poland
2020,International Renewable Energy Agency,0.15,0.0%,International Renewable Energy Agency,Poland
2020,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.13,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Poland
2020,European and Mediterranean Plant Protection Organisation ,0.1,0.0%,European and Mediterranean Plant Protection Organisation ,Poland
2020,Convention to Combat Desertification ,0.08,0.0%,Convention to Combat Desertification ,Poland
2020,International Telecommunications Union,0.07,0.0%,International Telecommunications Union,Poland
2020,United Nations Entity for Gender Equality and the Empowerment of Women,0.06,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Poland
2020,CITES,0.06,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Poland
2020,United Nations Democracy Fund,0.06,0.0%,United Nations Democracy Fund,Poland
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.05,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Poland
2020,Universal Postal Union ,0.05,0.0%,Universal Postal Union ,Poland
2020,WOAH,0.04,0.0%,World Organisation for Animal Health,Poland
2020,Joint United Nations Programme on HIV/AIDS ,0.03,0.0%,Joint United Nations Programme on HIV/AIDS ,Poland
2020,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",0.03,0.0%,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",Poland
2020,United Nations Peacebuilding Fund,0.03,0.0%,United Nations Peacebuilding Fund,Poland
2020,United Nations Mine Action Service ,0.03,0.0%,United Nations Mine Action Service ,Poland
2020,World Meteorological Organisation ,0.03,0.0%,World Meteorological Organisation ,Poland
2020,International Organisation of the Francophonie,0.02,0.0%,International Organisation of the Francophonie,Poland
2020,CEB,0.01,0.0%,Council of Europe Development Bank,Poland
2020,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Poland
2021,European Commission - Development Share of Budget,602.09,1.07%,European Commission - Development Share of Budget,Poland
2021,European Commission - European Development Fund,106.21,0.19%,European Commission - European Development Fund,Poland
2021,IBRD,14.85,0.03%,International Bank for Reconstruction and Development ,Poland
2021,UN,13.54,0.02%,United Nations,Poland
2021,IDA,7.96,0.01%,International Development Association ,Poland
2021,Council of Europe,4.38,0.01%,Council of Europe,Poland
2021,FAO,4.2,0.01%,Food and Agricultural Organisation,Poland
2021,World Health Organisation - assessed contributions,3.27,0.01%,World Health Organisation - assessed contributions,Poland
2021,MLF-MP,2.38,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Poland
2021,International Labour Organisation - Assessed Contributions,2.34,0.0%,International Labour Organisation - Assessed Contributions,Poland
2021,"United Nations Educational, Scientific and Cultural Organisation",1.84,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Poland
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",1.34,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Poland
2021,International Atomic Energy Agency - assessed contributions,1.24,0.0%,International Atomic Energy Agency - assessed contributions,Poland
2021,UNIDO,1.22,0.0%,United Nations Industrial Development Organisation ,Poland
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.92,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Poland
2021,Organization for Security and Co-operation in Europe,0.8,0.0%,Organization for Security and Co-operation in Europe,Poland
