year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",39.79,0.0,45.8%,Iceland
2023,Ukraine,11.01,0.0,12.7%,Iceland
2023,Malawi,9.85,0.0,11.3%,Iceland
2023,Uganda,9.25,0.0,10.6%,Iceland
2023,Sierra Leone,6.59,0.0,7.6%,Iceland
2023,Afghanistan,3.23,0.0,3.7%,Iceland
2023,Syrian Arab Republic,1.3,0.0,1.5%,Iceland
2023,West Bank and Gaza Strip,1.02,0.0,1.2%,Iceland
2023,Yemen,0.91,0.0,1.0%,Iceland
2023,Türkiye,0.8,0.0,0.9%,Iceland
2023,Moldova,0.51,0.0,0.6%,Iceland
2023,Kenya,0.33,0.0,0.4%,Iceland
2023,Burkina Faso,0.32,0.0,0.4%,Iceland
2023,Lebanon,0.29,0.0,0.3%,Iceland
2023,Niger,0.22,0.0,0.3%,Iceland
2023,Mali,0.22,0.0,0.3%,Iceland
2023,Jordan,0.22,0.0,0.3%,Iceland
2023,South Sudan,0.21,0.0,0.2%,Iceland
2023,Dominica,0.18,0.0,0.2%,Iceland
2023,El Salvador,0.1,0.0,0.1%,Iceland
2022,"Bilateral, unspecified",27.47,0.0,36.3%,Iceland
2022,Ukraine,11.93,0.0,15.8%,Iceland
2022,Malawi,9.63,0.0,12.7%,Iceland
2022,Uganda,8.19,0.0,10.8%,Iceland
2022,Sierra Leone,5.79,0.0,7.7%,Iceland
2022,Afghanistan,2.29,0.0,3.0%,Iceland
2022,Ethiopia,1.32,0.0,1.7%,Iceland
2022,West Bank and Gaza Strip,1.0,0.0,1.3%,Iceland
2022,Yemen,0.97,0.0,1.3%,Iceland
2022,Moldova,0.94,0.0,1.2%,Iceland
2022,Somalia,0.88,0.0,1.2%,Iceland
2022,Syrian Arab Republic,0.86,0.0,1.1%,Iceland
2022,El Salvador,0.6,0.0,0.8%,Iceland
2022,Kenya,0.57,0.0,0.8%,Iceland
2022,"Africa, regional",0.39,0.0,0.5%,Iceland
2022,Lebanon,0.36,0.0,0.5%,Iceland
2022,Belarus,0.34,0.0,0.4%,Iceland
2022,Democratic Republic of the Congo,0.28,0.0,0.4%,Iceland
2022,Burkina Faso,0.23,0.0,0.3%,Iceland
2022,Pakistan,0.23,0.0,0.3%,Iceland
2021,"Bilateral, unspecified",32.26,0.0,52.5%,Iceland
2021,Uganda,8.63,0.0,14.0%,Iceland
2021,Malawi,7.05,0.0,11.5%,Iceland
2021,Sierra Leone,2.97,0.0,4.8%,Iceland
2021,Afghanistan,1.94,0.0,3.2%,Iceland
2021,Ethiopia,1.25,0.0,2.0%,Iceland
2021,Yemen,1.22,0.0,2.0%,Iceland
2021,Syrian Arab Republic,1.01,0.0,1.6%,Iceland
2021,West Bank and Gaza Strip,0.94,0.0,1.5%,Iceland
2021,Lebanon,0.46,0.0,0.8%,Iceland
2021,South Sudan,0.4,0.0,0.6%,Iceland
2021,Liberia,0.39,0.0,0.6%,Iceland
2021,Türkiye,0.36,0.0,0.6%,Iceland
2021,Kenya,0.3,0.0,0.5%,Iceland
2021,Democratic Republic of the Congo,0.25,0.0,0.4%,Iceland
2021,Jordan,0.25,0.0,0.4%,Iceland
2021,Burkina Faso,0.23,0.0,0.4%,Iceland
2021,Belarus,0.23,0.0,0.4%,Iceland
2021,Kazakhstan,0.2,0.0,0.3%,Iceland
2021,Mali,0.18,0.0,0.3%,Iceland
2020,"Bilateral, unspecified",28.34,0.0,50.6%,Iceland
2020,Malawi,9.15,0.0,16.4%,Iceland
2020,Uganda,6.69,0.0,12.0%,Iceland
2020,Sierra Leone,1.76,0.0,3.1%,Iceland
2020,Syrian Arab Republic,1.65,0.0,2.9%,Iceland
2020,Mozambique,1.63,0.0,2.9%,Iceland
2020,Afghanistan,1.04,0.0,1.9%,Iceland
2020,West Bank and Gaza Strip,0.97,0.0,1.7%,Iceland
2020,Yemen,0.72,0.0,1.3%,Iceland
2020,Liberia,0.38,0.0,0.7%,Iceland
2020,El Salvador,0.37,0.0,0.7%,Iceland
2020,Lebanon,0.36,0.0,0.6%,Iceland
2020,"Eastern Africa, regional",0.35,0.0,0.6%,Iceland
2020,Türkiye,0.33,0.0,0.6%,Iceland
2020,Democratic Republic of the Congo,0.29,0.0,0.5%,Iceland
2020,Ethiopia,0.28,0.0,0.5%,Iceland
2020,Burkina Faso,0.23,0.0,0.4%,Iceland
2020,"Western Africa, regional",0.19,0.0,0.3%,Iceland
2020,Jordan,0.19,0.0,0.3%,Iceland
2020,Senegal,0.18,0.0,0.3%,Iceland
2019,"Bilateral, unspecified",30.63,0.0,52.2%,Iceland
2019,Malawi,10.1,0.0,17.2%,Iceland
2019,Uganda,7.29,0.0,12.4%,Iceland
2019,Sierra Leone,2.63,0.0,4.5%,Iceland
2019,Syrian Arab Republic,1.96,0.0,3.3%,Iceland
2019,Yemen,0.94,0.0,1.6%,Iceland
2019,Afghanistan,0.65,0.0,1.1%,Iceland
