Year,Multi_short,ODA,Share,full name,Donor
2019,European Commission - Development Share of Budget,1446.66,3.02%,European Commission - Development Share of Budget,United Kingdom
2019,European Commission - European Development Fund,1249.26,2.61%,European Commission - European Development Fund,United Kingdom
2019,IDA,999.27,2.08%,International Development Association ,United Kingdom
2019,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",544.52,1.14%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United Kingdom
2019,CERF,441.5,0.92%,Central Emergency Response Fund,United Kingdom
2019,International Development Association - Multilateral Debt Relief Initiative,311.38,0.65%,International Development Association - Multilateral Debt Relief Initiative,United Kingdom
2019,GAVI,294.33,0.61%,Global Alliance for Vaccines and Immunization ,United Kingdom
2019,ADF,260.87,0.54%,African Development Fund ,United Kingdom
2019,IFFIm,175.16,0.37%,International Finance Facility for Immunisation,United Kingdom
2019,International drug purchase facility,136.87,0.29%,International drug purchase facility,United Kingdom
2019,AIIB,116.71,0.24%,Asian Infrastructure Investment Bank,United Kingdom
2019,UNDP,80.94,0.17%,United Nations Development Programme ,United Kingdom
2019,UNICEF,70.64,0.15%,United Nations Children's Fund ,United Kingdom
2019,UNRWA,70.0,0.15%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,United Kingdom
2019,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",69.61,0.15%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United Kingdom
2019,IBRD,67.28,0.14%,International Bank for Reconstruction and Development ,United Kingdom
2019,WFP,58.87,0.12%,World Food Programme ,United Kingdom
2019,Global Environment Facility - Special Climate Change Fund,55.19,0.12%,Global Environment Facility - Special Climate Change Fund,United Kingdom
2019,United Nations Office of the High Commissioner for Refugees,51.51,0.11%,United Nations Office of the High Commissioner for Refugees,United Kingdom
2019,World Health Organisation - core voluntary contributions account,50.77,0.11%,World Health Organisation - core voluntary contributions account,United Kingdom
2019,CGIAR ,48.57,0.1%,CGIAR Fund,United Kingdom
2019,Asian Development Fund ,40.47,0.08%,Asian Development Fund ,United Kingdom
2019,Advance Market Commitments,37.13,0.08%,Advance Market Commitments,United Kingdom
2019,IFAD,34.43,0.07%,International Fund for Agricultural Development ,United Kingdom
2019,UNFPA,29.43,0.06%,United Nations Population Fund ,United Kingdom
2019,United Nations Office of Co-ordination of Humanitarian Affairs ,29.43,0.06%,United Nations Office of Co-ordination of Humanitarian Affairs ,United Kingdom
2019,UN,26.53,0.06%,United Nations,United Kingdom
2019,Joint United Nations Programme on HIV/AIDS ,22.08,0.05%,Joint United Nations Programme on HIV/AIDS ,United Kingdom
2019,FAO,21.13,0.04%,Food and Agricultural Organisation,United Kingdom
2019,World Health Organisation - assessed contributions,19.14,0.04%,World Health Organisation - assessed contributions,United Kingdom
2019,United Nations Entity for Gender Equality and the Empowerment of Women,18.4,0.04%,United Nations Entity for Gender Equality and the Empowerment of Women,United Kingdom
2019,GEF-TF,18.04,0.04%,Global Environment Facility Trust Fund,United Kingdom
2019,Council of Europe,16.82,0.04%,Council of Europe,United Kingdom
2019,MLF-MP,13.93,0.03%,Multilateral Fund for the Implementation of the Montreal Protocol ,United Kingdom
2019,Organization for Security and Co-operation in Europe,13.47,0.03%,Organization for Security and Co-operation in Europe,United Kingdom
2019,UNDCO,13.25,0.03%,United Nations Development Coordination Office,United Kingdom
2019,International Labour Organisation - Assessed Contributions,11.49,0.02%,International Labour Organisation - Assessed Contributions,United Kingdom
2019,"United Nations Educational, Scientific and Cultural Organisation",10.31,0.02%,"United Nations Educational, Scientific and Cultural Organisation",United Kingdom
2019,International Organisation for Migration ,9.01,0.02%,International Organisation for Migration ,United Kingdom
2019,International Atomic Energy Agency - assessed contributions,6.94,0.01%,International Atomic Energy Agency - assessed contributions,United Kingdom
2019,GGGI,6.62,0.01%,Global Green Growth Institute,United Kingdom
2019,CDB,6.62,0.01%,Caribbean Development Bank ,United Kingdom
2019,UNEP,4.86,0.01%,United Nations Environment Programme ,United Kingdom
2019,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),4.79,0.01%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),United Kingdom
