year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",43.46,0.0,73.1%,Estonia
2023,Ukraine,10.19,0.0,17.1%,Estonia
2023,Georgia,1.18,0.0,2.0%,Estonia
2023,Kenya,0.81,0.0,1.4%,Estonia
2023,Moldova,0.66,0.0,1.1%,Estonia
2023,Namibia,0.43,0.0,0.7%,Estonia
2023,Sudan,0.26,0.0,0.4%,Estonia
2023,Yemen,0.25,0.0,0.4%,Estonia
2023,Belarus,0.22,0.0,0.4%,Estonia
2023,"Asia, regional",0.22,0.0,0.4%,Estonia
2023,Central African Republic,0.22,0.0,0.4%,Estonia
2023,Somalia,0.18,0.0,0.3%,Estonia
2023,Armenia,0.16,0.0,0.3%,Estonia
2023,Uganda,0.15,0.0,0.3%,Estonia
2023,"Middle East, regional",0.12,0.0,0.2%,Estonia
2023,Syrian Arab Republic,0.12,0.0,0.2%,Estonia
2023,Tanzania,0.11,0.0,0.2%,Estonia
2023,West Bank and Gaza Strip,0.11,0.0,0.2%,Estonia
2023,Türkiye,0.11,0.0,0.2%,Estonia
2023,Iraq,0.08,0.0,0.1%,Estonia
2022,"Bilateral, unspecified",163.24,0.0,93.3%,Estonia
2022,Ukraine,7.34,0.0,4.2%,Estonia
2022,Kenya,1.12,0.0,0.6%,Estonia
2022,Georgia,0.79,0.0,0.5%,Estonia
2022,Moldova,0.5,0.0,0.3%,Estonia
2022,Belarus,0.32,0.0,0.2%,Estonia
2022,Uganda,0.3,0.0,0.2%,Estonia
2022,Syrian Arab Republic,0.18,0.0,0.1%,Estonia
2022,Afghanistan,0.18,0.0,0.1%,Estonia
2022,Namibia,0.18,0.0,0.1%,Estonia
2022,West Bank and Gaza Strip,0.15,0.0,0.1%,Estonia
2022,"Middle East, regional",0.14,0.0,0.1%,Estonia
2022,Iraq,0.12,0.0,0.1%,Estonia
2022,Somalia,0.07,0.0,0.0%,Estonia
2022,Jordan,0.06,0.0,0.0%,Estonia
2022,Pakistan,0.06,0.0,0.0%,Estonia
2022,Kyrgyzstan,0.05,0.0,0.0%,Estonia
2022,"Europe, regional",0.04,0.0,0.0%,Estonia
2022,Armenia,0.04,0.0,0.0%,Estonia
2022,North Macedonia,0.04,0.0,0.0%,Estonia
2021,"Bilateral, unspecified",9.42,0.0,32.9%,Estonia
2021,Ukraine,4.56,0.0,15.9%,Estonia
2021,Georgia,1.82,0.0,6.4%,Estonia
2021,Uganda,1.64,0.0,5.7%,Estonia
2021,Belarus,1.55,0.0,5.4%,Estonia
2021,Kenya,1.46,0.0,5.1%,Estonia
2021,Moldova,1.22,0.0,4.3%,Estonia
2021,Afghanistan,1.03,0.0,3.6%,Estonia
2021,Ghana,0.94,0.0,3.3%,Estonia
2021,Rwanda,0.82,0.0,2.9%,Estonia
2021,"Europe, regional",0.58,0.0,2.0%,Estonia
2021,Gambia,0.52,0.0,1.8%,Estonia
2021,Syrian Arab Republic,0.38,0.0,1.3%,Estonia
2021,Lebanon,0.34,0.0,1.2%,Estonia
2021,Namibia,0.33,0.0,1.1%,Estonia
2021,Pakistan,0.28,0.0,1.0%,Estonia
2021,Kyrgyzstan,0.22,0.0,0.8%,Estonia
2021,West Bank and Gaza Strip,0.21,0.0,0.7%,Estonia
2021,India,0.16,0.0,0.6%,Estonia
2021,Jordan,0.15,0.0,0.5%,Estonia
2020,"Bilateral, unspecified",8.52,0.0,40.3%,Estonia
2020,Ukraine,4.35,0.0,20.6%,Estonia
2020,Afghanistan,1.53,0.0,7.2%,Estonia
2020,Georgia,1.1,0.0,5.2%,Estonia
2020,"Europe, regional",1.03,0.0,4.9%,Estonia
2020,Syrian Arab Republic,0.79,0.0,3.8%,Estonia
2020,Moldova,0.47,0.0,2.2%,Estonia
2020,Burkina Faso,0.38,0.0,1.8%,Estonia
2020,Belarus,0.29,0.0,1.4%,Estonia
2020,West Bank and Gaza Strip,0.28,0.0,1.3%,Estonia
2020,Lebanon,0.28,0.0,1.3%,Estonia
2020,Mali,0.28,0.0,1.3%,Estonia
2020,Iraq,0.22,0.0,1.0%,Estonia
2020,Sudan,0.22,0.0,1.0%,Estonia
2020,Jordan,0.21,0.0,1.0%,Estonia
2020,Kenya,0.15,0.0,0.7%,Estonia
2020,Ghana,0.14,0.0,0.7%,Estonia
2020,Ethiopia,0.14,0.0,0.6%,Estonia
2020,Türkiye,0.09,0.0,0.4%,Estonia
2020,Armenia,0.08,0.0,0.4%,Estonia
2019,"Bilateral, unspecified",7.27,0.0,33.8%,Estonia
2019,Ukraine,3.59,0.0,16.7%,Estonia
2019,"Europe, regional",2.01,0.0,9.3%,Estonia
2019,Moldova,1.84,0.0,8.5%,Estonia
2019,Afghanistan,1.68,0.0,7.8%,Estonia
2019,Georgia,1.59,0.0,7.4%,Estonia
2019,"Middle East, regional",0.68,0.0,3.1%,Estonia
