Year,Multi_short,ODA,Share,full name,Donor
2019,European Commission - Development Share of Budget,190.66,0.4%,European Commission - Development Share of Budget,Ireland
2019,European Commission - European Development Fund,49.52,0.1%,European Commission - European Development Fund,Ireland
2019,IDA,31.68,0.07%,International Development Association ,Ireland
2019,WFP,30.29,0.06%,World Food Programme ,Ireland
2019,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",14.97,0.03%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Ireland
2019,United Nations Office of the High Commissioner for Refugees,10.78,0.02%,United Nations Office of the High Commissioner for Refugees,Ireland
2019,UNDP,9.28,0.02%,United Nations Development Programme ,Ireland
2019,UNICEF,8.62,0.02%,United Nations Children's Fund ,Ireland
2019,CERF,7.18,0.01%,Central Emergency Response Fund,Ireland
2019,UNRWA,7.18,0.01%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Ireland
2019,Asian Development Fund ,5.67,0.01%,Asian Development Fund ,Ireland
2019,IBRD,5.36,0.01%,International Bank for Reconstruction and Development ,Ireland
2019,UN,5.1,0.01%,United Nations,Ireland
2019,AIIB,4.81,0.01%,Asian Infrastructure Investment Bank,Ireland
2019,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",4.61,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Ireland
2019,UNFPA,4.19,0.01%,United Nations Population Fund ,Ireland
2019,GAVI,3.59,0.01%,Global Alliance for Vaccines and Immunization ,Ireland
2019,CGIAR ,3.59,0.01%,CGIAR Fund,Ireland
2019,United Nations Office of Co-ordination of Humanitarian Affairs ,3.35,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Ireland
2019,EIB,3.27,0.01%,European Investment Bank ,Ireland
2019,IFAD,2.99,0.01%,International Fund for Agricultural Development ,Ireland
2019,Joint United Nations Programme on HIV/AIDS ,2.87,0.01%,Joint United Nations Programme on HIV/AIDS ,Ireland
2019,GCF,2.39,0.0%,Green Climate Fund,Ireland
2019,Global Environment Facility - Least Developed Countries Fund,2.39,0.0%,Global Environment Facility - Least Developed Countries Fund,Ireland
2019,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),2.23,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Ireland
2019,United Nations Entity for Gender Equality and the Empowerment of Women,1.8,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Ireland
2019,GEF-TF,1.72,0.0%,Global Environment Facility Trust Fund,Ireland
2019,FAO,1.42,0.0%,Food and Agricultural Organisation,Ireland
2019,World Health Organisation - assessed contributions,1.3,0.0%,World Health Organisation - assessed contributions,Ireland
2019,ADB,1.21,0.0%,Asian Development Bank,Ireland
2019,MLF-MP,0.96,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Ireland
2019,International Organisation for Migration ,0.8,0.0%,International Organisation for Migration ,Ireland
2019,"United Nations Educational, Scientific and Cultural Organisation",0.79,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Ireland
2019,International Labour Organisation - Assessed Contributions,0.78,0.0%,International Labour Organisation - Assessed Contributions,Ireland
2019,UNEP,0.66,0.0%,United Nations Environment Programme ,Ireland
2019,International Atomic Energy Agency - assessed contributions,0.48,0.0%,International Atomic Energy Agency - assessed contributions,Ireland
2019,AF,0.36,0.0%,Adaptation Fund,Ireland
2019,UNIDO,0.33,0.0%,United Nations Industrial Development Organisation ,Ireland
2019,Intergovernmental Panel on Climate Change ,0.12,0.0%,Intergovernmental Panel on Climate Change ,Ireland
2019,United Nations Framework Convention on Climate Change ,0.08,0.0%,United Nations Framework Convention on Climate Change ,Ireland
2019,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.06,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Ireland
2019,UNIDIR,0.06,0.0%,United Nations Institute for Disarmament Research,Ireland
2019,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,Ireland
2019,World Intellectual Property Organisation ,0.01,0.0%,World Intellectual Property Organisation ,Ireland
2019,CEB,0.0,0.0%,Council of Europe Development Bank,Ireland
2020,European Commission - Development Share of Budget,214.35,0.41%,European Commission - Development Share of Budget,Ireland
2020,European Commission - European Development Fund,49.7,0.1%,European Commission - European Development Fund,Ireland
2020,IDA,34.39,0.07%,International Development Association ,Ireland
2020,WFP,30.88,0.06%,World Food Programme ,Ireland
2020,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",18.02,0.03%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Ireland
2020,CERF,12.01,0.02%,Central Emergency Response Fund,Ireland
2020,United Nations Office of the High Commissioner for Refugees,10.81,0.02%,United Nations Office of the High Commissioner for Refugees,Ireland
2020,UNICEF,9.85,0.02%,United Nations Children's Fund ,Ireland
2020,ADF,9.77,0.02%,African Development Fund ,Ireland
2020,UNDP,9.31,0.02%,United Nations Development Programme ,Ireland
2020,UNRWA,8.41,0.02%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Ireland
2020,UN,6.51,0.01%,United Nations,Ireland
2020,AfDB,6.01,0.01%,African Development Bank,Ireland
2020,Asian Development Fund ,5.24,0.01%,Asian Development Fund ,Ireland
2020,IBRD,5.19,0.01%,International Bank for Reconstruction and Development ,Ireland
2020,GCF,4.81,0.01%,Green Climate Fund,Ireland
2020,AIIB,4.63,0.01%,Asian Infrastructure Investment Bank,Ireland
2020,UNFPA,4.21,0.01%,United Nations Population Fund ,Ireland
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,3.84,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Ireland
2020,CGIAR ,3.6,0.01%,CGIAR Fund,Ireland
2020,GAVI,3.6,0.01%,Global Alliance for Vaccines and Immunization ,Ireland
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",3.37,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Ireland
2020,EIB,3.28,0.01%,European Investment Bank ,Ireland
2020,IFAD,3.0,0.01%,International Fund for Agricultural Development ,Ireland
2020,Joint United Nations Programme on HIV/AIDS ,2.88,0.01%,Joint United Nations Programme on HIV/AIDS ,Ireland
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),2.24,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Ireland
2020,IFC,2.2,0.0%,International Finance Corporation ,Ireland
2020,United Nations Peacebuilding Fund,2.1,0.0%,United Nations Peacebuilding Fund,Ireland
2020,United Nations Entity for Gender Equality and the Empowerment of Women,1.8,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Ireland
2020,GEF-TF,1.73,0.0%,Global Environment Facility Trust Fund,Ireland
2020,FAO,1.64,0.0%,Food and Agricultural Organisation,Ireland
2020,World Health Organisation - assessed contributions,1.53,0.0%,World Health Organisation - assessed contributions,Ireland
2020,ADB,1.5,0.0%,Asian Development Bank,Ireland
2020,International Organisation for Migration ,1.43,0.0%,International Organisation for Migration ,Ireland
2020,World Trade Organisation - International Trade Centre ,1.2,0.0%,World Trade Organisation - International Trade Centre ,Ireland
2020,International Labour Organisation - Assessed Contributions,1.0,0.0%,International Labour Organisation - Assessed Contributions,Ireland
2020,MLF-MP,0.96,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Ireland
2020,"United Nations Educational, Scientific and Cultural Organisation",0.81,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Ireland
2020,UNEP,0.57,0.0%,United Nations Environment Programme ,Ireland
2020,International Atomic Energy Agency - assessed contributions,0.54,0.0%,International Atomic Energy Agency - assessed contributions,Ireland
2020,World Trade Organisation - Advisory Centre on WTO Law,0.42,0.0%,World Trade Organisation - Advisory Centre on WTO Law,Ireland
2020,UNIDO,0.41,0.0%,United Nations Industrial Development Organisation ,Ireland
2020,International Agency for Research on Cancer,0.38,0.0%,International Agency for Research on Cancer,Ireland
2020,AF,0.36,0.0%,Adaptation Fund,Ireland
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.19,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Ireland
2020,United Nations Voluntary Fund for Victims of Torture ,0.16,0.0%,United Nations Voluntary Fund for Victims of Torture ,Ireland
2020,UNIDIR,0.11,0.0%,United Nations Institute for Disarmament Research,Ireland
2020,United Nations Framework Convention on Climate Change ,0.08,0.0%,United Nations Framework Convention on Climate Change ,Ireland
2020,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,Ireland
2020,World Intellectual Property Organisation ,0.02,0.0%,World Intellectual Property Organisation ,Ireland
2020,CEB,0.0,0.0%,Council of Europe Development Bank,Ireland
2021,European Commission - Development Share of Budget,268.61,0.48%,European Commission - Development Share of Budget,Ireland
2021,European Commission - European Development Fund,39.88,0.07%,European Commission - European Development Fund,Ireland
2021,WFP,29.85,0.05%,World Food Programme ,Ireland
2021,IDA,29.45,0.05%,International Development Association ,Ireland
2021,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",17.91,0.03%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Ireland
2021,CERF,13.14,0.02%,Central Emergency Response Fund,Ireland
2021,AfDB,12.96,0.02%,African Development Bank,Ireland
2021,United Nations Office of the High Commissioner for Refugees,12.54,0.02%,United Nations Office of the High Commissioner for Refugees,Ireland
2021,UNICEF,9.79,0.02%,United Nations Children's Fund ,Ireland
2021,ADF,9.71,0.02%,African Development Fund ,Ireland
2021,UNDP,9.25,0.02%,United Nations Development Programme ,Ireland
2021,AF,5.97,0.01%,Adaptation Fund,Ireland
2021,UN,5.5,0.01%,United Nations,Ireland
2021,IBRD,5.21,0.01%,International Bank for Reconstruction and Development ,Ireland
2021,GCF,4.78,0.01%,Green Climate Fund,Ireland
2021,Asian Development Fund ,4.75,0.01%,Asian Development Fund ,Ireland
2021,AIIB,4.63,0.01%,Asian Infrastructure Investment Bank,Ireland
2021,IFC,4.33,0.01%,International Finance Corporation ,Ireland
2021,UNFPA,4.18,0.01%,United Nations Population Fund ,Ireland
2021,Joint United Nations Programme on HIV/AIDS ,4.06,0.01%,Joint United Nations Programme on HIV/AIDS ,Ireland
2021,United Nations Office of Co-ordination of Humanitarian Affairs ,3.82,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Ireland
2021,GAVI,3.58,0.01%,Global Alliance for Vaccines and Immunization ,Ireland
2021,CGIAR ,3.58,0.01%,CGIAR Fund,Ireland
2021,EIB,3.34,0.01%,European Investment Bank ,Ireland
2021,IFAD,2.99,0.01%,International Fund for Agricultural Development ,Ireland
2021,United Nations Peacebuilding Fund,2.39,0.0%,United Nations Peacebuilding Fund,Ireland
2021,United Nations Entity for Gender Equality and the Empowerment of Women,2.39,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Ireland
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",2.15,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Ireland
2021,FAO,1.86,0.0%,Food and Agricultural Organisation,Ireland
2021,GEF-TF,1.71,0.0%,Global Environment Facility Trust Fund,Ireland
2021,World Health Organisation - core voluntary contributions account,1.55,0.0%,World Health Organisation - core voluntary contributions account,Ireland
2021,World Health Organisation - assessed contributions,1.46,0.0%,World Health Organisation - assessed contributions,Ireland
2021,World Trade Organisation - International Trade Centre ,1.43,0.0%,World Trade Organisation - International Trade Centre ,Ireland
2021,International Organisation for Migration ,1.42,0.0%,International Organisation for Migration ,Ireland
2021,United Nations Volunteers ,1.31,0.0%,United Nations Volunteers ,Ireland
