Year,Multi_short,ODA,Share,full name,Donor
2019,European Commission - Development Share of Budget,1774.25,3.7%,European Commission - Development Share of Budget,France
2019,European Commission - European Development Fund,1029.86,2.15%,European Commission - European Development Fund,France
2019,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",476.78,0.99%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",France
2019,IDA,423.65,0.88%,International Development Association ,France
2019,IFAD,198.44,0.41%,International Fund for Agricultural Development ,France
2019,GCF,187.86,0.39%,Green Climate Fund,France
2019,ADF,150.57,0.31%,African Development Fund ,France
2019,AIIB,126.64,0.26%,Asian Infrastructure Investment Bank,France
2019,International drug purchase facility,103.91,0.22%,International drug purchase facility,France
2019,IFFIm,93.12,0.19%,International Finance Facility for Immunisation,France
2019,GEF-TF,69.22,0.14%,Global Environment Facility Trust Fund,France
2019,IBRD,66.67,0.14%,International Bank for Reconstruction and Development ,France
2019,UN,62.7,0.13%,United Nations,France
2019,International Development Association - Multilateral Debt Relief Initiative,61.6,0.13%,International Development Association - Multilateral Debt Relief Initiative,France
2019,International Organisation of the Francophonie,56.72,0.12%,International Organisation of the Francophonie,France
2019,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",53.77,0.11%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",France
2019,United Nations Office of the High Commissioner for Refugees,42.36,0.09%,United Nations Office of the High Commissioner for Refugees,France
2019,AfDB,27.82,0.06%,African Development Bank,France
2019,World Health Organisation - core voluntary contributions account,27.14,0.06%,World Health Organisation - core voluntary contributions account,France
2019,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),26.74,0.06%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),France
2019,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,25.26,0.05%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,France
2019,FAO,23.03,0.05%,Food and Agricultural Organisation,France
2019,Organization for Security and Co-operation in Europe,21.58,0.05%,Organization for Security and Co-operation in Europe,France
2019,International Labour Organisation - Regular Budget Supplementary Account,20.99,0.04%,International Labour Organisation - Regular Budget Supplementary Account,France
2019,UNRWA,20.36,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,France
2019,Council of Europe,18.72,0.04%,Council of Europe,France
2019,UNDP,16.87,0.04%,United Nations Development Programme ,France
2019,Global Environment Facility - Least Developed Countries Fund,15.28,0.03%,Global Environment Facility - Least Developed Countries Fund,France
2019,UNICEF,14.32,0.03%,United Nations Children's Fund ,France
2019,Asian Development Fund ,14.06,0.03%,Asian Development Fund ,France
2019,MLF-MP,13.87,0.03%,Multilateral Fund for the Implementation of the Montreal Protocol ,France
2019,UNEP,13.57,0.03%,United Nations Environment Programme ,France
2019,"United Nations Educational, Scientific and Cultural Organisation",13.11,0.03%,"United Nations Educational, Scientific and Cultural Organisation",France
2019,International Organisation for Migration ,4.85,0.01%,International Organisation for Migration ,France
2019,United Nations Office of Co-ordination of Humanitarian Affairs ,3.67,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,France
2019,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.17,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),France
2019,Secretariat of the Pacific Community ,2.93,0.01%,Secretariat of the Pacific Community ,France
2019,United Nations Entity for Gender Equality and the Empowerment of Women,2.69,0.01%,United Nations Entity for Gender Equality and the Empowerment of Women,France
2019,United Nations Office on Drugs and Crime ,2.45,0.01%,United Nations Office on Drugs and Crime ,France
2019,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",2.34,0.0%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",France
2019,UNFPA,1.96,0.0%,United Nations Population Fund ,France
2019,WFP,1.34,0.0%,World Food Programme ,France
2019,Intergovernmental Panel on Climate Change ,1.22,0.0%,Intergovernmental Panel on Climate Change ,France
2019,United Nations Framework Convention on Climate Change ,1.02,0.0%,United Nations Framework Convention on Climate Change ,France
2019,Integrated Framework for Trade-Related Technical Assistance to Least Developed Countries,0.61,0.0%,Integrated Framework for Trade-Related Technical Assistance to Least Developed Countries,France
2019,United Nations Peacebuilding Fund,0.61,0.0%,United Nations Peacebuilding Fund,France
2019,West African Development Bank,0.6,0.0%,West African Development Bank,France
2019,Intergovernmental Oceanographic Commission ,0.51,0.0%,Intergovernmental Oceanographic Commission ,France
2019,Joint United Nations Programme on HIV/AIDS ,0.49,0.0%,Joint United Nations Programme on HIV/AIDS ,France
2019,International Maritime Organization - Technical Co-operation Fund,0.48,0.0%,International Maritime Organization - Technical Co-operation Fund,France
2019,UNIDIR,0.44,0.0%,United Nations Institute for Disarmament Research,France
2019,Convention to Combat Desertification ,0.44,0.0%,Convention to Combat Desertification ,France
2019,CITES,0.32,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,France
2019,United Nations Human Settlement Programme ,0.29,0.0%,United Nations Human Settlement Programme ,France
2019,World Meteorological Organisation ,0.14,0.0%,World Meteorological Organisation ,France
2019,United Nations Institute for Training and Research ,0.06,0.0%,United Nations Institute for Training and Research ,France
2019,Organisation of American States ,0.06,0.0%,Organisation of American States ,France
2019,United Nations Mine Action Service ,0.05,0.0%,United Nations Mine Action Service ,France
2019,WOAH,0.05,0.0%,World Organisation for Animal Health,France
2019,International Centre for Advanced Mediterranean Agronomic Studies ,0.02,0.0%,International Centre for Advanced Mediterranean Agronomic Studies ,France
2019,United Nations Office for Disaster Risk Reduction,0.01,0.0%,United Nations Office for Disaster Risk Reduction,France
2019,World Intellectual Property Organisation ,0.01,0.0%,World Intellectual Property Organisation ,France
2019,GAVI,0.0,0.0%,Global Alliance for Vaccines and Immunization ,France
2019,AF,0.0,0.0%,Adaptation Fund,France
2019,International Monetary Fund - Poverty Reduction and Growth Trust ,,,International Monetary Fund - Poverty Reduction and Growth Trust ,France
2020,European Commission - Development Share of Budget,1971.33,3.82%,European Commission - Development Share of Budget,France
2020,European Commission - European Development Fund,1001.38,1.94%,European Commission - European Development Fund,France
2020,International Monetary Fund - Poverty Reduction and Growth Trust ,828.68,1.6%,International Monetary Fund - Poverty Reduction and Growth Trust ,France
2020,IDA,411.93,0.8%,International Development Association ,France
2020,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",316.64,0.61%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",France
2020,ADF,177.06,0.34%,African Development Fund ,France
2020,International drug purchase facility,112.93,0.22%,International drug purchase facility,France
2020,IFFIm,96.29,0.19%,International Finance Facility for Immunisation,France
2020,International Development Association - Multilateral Debt Relief Initiative,74.62,0.14%,International Development Association - Multilateral Debt Relief Initiative,France
2020,GEF-TF,65.14,0.13%,Global Environment Facility Trust Fund,France
2020,IBRD,62.18,0.12%,International Bank for Reconstruction and Development ,France
2020,UN,61.08,0.12%,United Nations,France
2020,International Organisation of the Francophonie,54.27,0.11%,International Organisation of the Francophonie,France
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",53.31,0.1%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",France
2020,GCF,49.05,0.09%,Green Climate Fund,France
2020,United Nations Office of the High Commissioner for Refugees,47.59,0.09%,United Nations Office of the High Commissioner for Refugees,France
2020,World Health Organisation - core voluntary contributions account,40.75,0.08%,World Health Organisation - core voluntary contributions account,France
2020,African Union (excluding peacekeeping facilities) ,31.04,0.06%,African Union (excluding peacekeeping facilities) ,France
2020,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,24.15,0.05%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,France
2020,Organization for Security and Co-operation in Europe,22.05,0.04%,Organization for Security and Co-operation in Europe,France
2020,UNRWA,20.21,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,France
2020,FAO,18.97,0.04%,Food and Agricultural Organisation,France
2020,GAVI,17.83,0.03%,Global Alliance for Vaccines and Immunization ,France
2020,World Health Organisation - assessed contributions,17.36,0.03%,World Health Organisation - assessed contributions,France
2020,Council of Europe,16.59,0.03%,Council of Europe,France
2020,AfDB,16.17,0.03%,African Development Bank,France
2020,"United Nations Educational, Scientific and Cultural Organisation",14.93,0.03%,"United Nations Educational, Scientific and Cultural Organisation",France
2020,IFAD,14.24,0.03%,International Fund for Agricultural Development ,France
2020,Asian Development Fund ,13.67,0.03%,Asian Development Fund ,France
2020,MLF-MP,13.49,0.03%,Multilateral Fund for the Implementation of the Montreal Protocol ,France
2020,UNEP,13.44,0.03%,United Nations Environment Programme ,France
2020,UNICEF,12.96,0.03%,United Nations Children's Fund ,France
2020,International Labour Organisation - Assessed Contributions,11.43,0.02%,International Labour Organisation - Assessed Contributions,France
2020,UNDP,10.61,0.02%,United Nations Development Programme ,France
2020,World Trade Organisation - International Trade Centre ,8.16,0.02%,World Trade Organisation - International Trade Centre ,France
2020,International Atomic Energy Agency - assessed contributions,6.37,0.01%,International Atomic Energy Agency - assessed contributions,France
2020,International Organisation for Migration ,5.01,0.01%,International Organisation for Migration ,France
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,4.99,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,France
2020,CGIAR ,4.75,0.01%,CGIAR Fund,France
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.09,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),France
2020,United Nations Entity for Gender Equality and the Empowerment of Women,2.87,0.01%,United Nations Entity for Gender Equality and the Empowerment of Women,France
2020,Secretariat of the Pacific Community ,2.85,0.01%,Secretariat of the Pacific Community ,France
2020,World Trade Organisation - Doha Development Agenda Global Trust Fund ,1.78,0.0%,World Trade Organisation - Doha Development Agenda Global Trust Fund ,France
2020,WFP,1.55,0.0%,World Food Programme ,France
2020,United Nations Office on Drugs and Crime ,1.47,0.0%,United Nations Office on Drugs and Crime ,France
2020,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",1.33,0.0%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",France
2020,UNFPA,1.31,0.0%,United Nations Population Fund ,France
2020,United Nations Peacebuilding Fund,1.19,0.0%,United Nations Peacebuilding Fund,France
2020,United Nations Framework Convention on Climate Change ,0.85,0.0%,United Nations Framework Convention on Climate Change ,France
2020,Intergovernmental Panel on Climate Change ,0.8,0.0%,Intergovernmental Panel on Climate Change ,France
2020,Integrated Framework for Trade-Related Technical Assistance to Least Developed Countries,0.59,0.0%,Integrated Framework for Trade-Related Technical Assistance to Least Developed Countries,France
2020,West African Development Bank,0.58,0.0%,West African Development Bank,France
2020,Intergovernmental Oceanographic Commission ,0.56,0.0%,Intergovernmental Oceanographic Commission ,France
2020,Joint United Nations Programme on HIV/AIDS ,0.48,0.0%,Joint United Nations Programme on HIV/AIDS ,France
2020,Convention to Combat Desertification ,0.39,0.0%,Convention to Combat Desertification ,France
2020,UNWTO,0.38,0.0%,World Tourism Organization,France
