year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",1335.7,0.0,77.8%,Poland
2023,Ukraine,189.19,40.48,13.4%,Poland
2023,Belarus,57.15,0.0,3.3%,Poland
2023,Türkiye,18.55,0.0,1.1%,Poland
2023,India,7.25,0.0,0.4%,Poland
2023,China (People's Republic of),5.7,0.0,0.3%,Poland
2023,Uzbekistan,5.34,0.0,0.3%,Poland
2023,Syrian Arab Republic,4.91,0.0,0.3%,Poland
2023,West Bank and Gaza Strip,4.74,0.0,0.3%,Poland
2023,Moldova,4.55,0.0,0.3%,Poland
2023,Georgia,3.19,0.0,0.2%,Poland
2023,Azerbaijan,3.01,0.0,0.2%,Poland
2023,Iran,2.39,0.0,0.1%,Poland
2023,Lebanon,2.05,0.0,0.1%,Poland
2023,Nigeria,1.98,0.0,0.1%,Poland
2023,Pakistan,1.86,0.0,0.1%,Poland
2023,Tanzania,1.85,0.0,0.1%,Poland
2023,Ethiopia,1.78,0.0,0.1%,Poland
2023,Kenya,1.77,0.0,0.1%,Poland
2023,Kazakhstan,1.77,0.0,0.1%,Poland
2022,"Bilateral, unspecified",2582.09,0.0,82.1%,Poland
2022,Ukraine,357.21,15.93,11.9%,Poland
2022,Belarus,56.9,0.0,1.8%,Poland
2022,Moldova,6.19,24.71,1.0%,Poland
2022,Türkiye,10.22,0.0,0.3%,Poland
2022,Iran,8.87,0.0,0.3%,Poland
2022,India,6.68,0.0,0.2%,Poland
2022,China (People's Republic of),6.16,0.0,0.2%,Poland
2022,Tanzania,2.02,3.38,0.2%,Poland
2022,Mongolia,0.39,4.72,0.2%,Poland
2022,West Bank and Gaza Strip,4.62,0.0,0.1%,Poland
2022,Cambodia,3.52,0.0,0.1%,Poland
2022,Nigeria,3.17,0.0,0.1%,Poland
2022,Azerbaijan,3.15,0.0,0.1%,Poland
2022,Lebanon,3.0,0.0,0.1%,Poland
2022,Georgia,2.93,0.0,0.1%,Poland
2022,Kenya,2.41,0.0,0.1%,Poland
2022,"Europe, regional",2.15,0.0,0.1%,Poland
2022,Kazakhstan,2.03,0.0,0.1%,Poland
2022,Jordan,1.93,0.0,0.1%,Poland
2021,Ukraine,73.05,33.43,30.8%,Poland
2021,Belarus,63.15,0.0,18.3%,Poland
2021,"Bilateral, unspecified",23.49,0.0,6.8%,Poland
2021,Bangladesh,19.63,0.0,5.7%,Poland
2021,Viet Nam,13.77,0.0,4.0%,Poland
2021,Türkiye,10.52,0.0,3.0%,Poland
2021,Iran,8.04,0.0,2.3%,Poland
2021,India,7.76,0.0,2.2%,Poland
2021,China (People's Republic of),5.71,0.0,1.7%,Poland
2021,Nigeria,5.59,0.0,1.6%,Poland
2021,Georgia,5.21,0.0,1.5%,Poland
2021,Kenya,2.82,1.63,1.3%,Poland
2021,Egypt,3.94,0.0,1.1%,Poland
2021,Tunisia,3.93,0.0,1.1%,Poland
2021,Lao People's Democratic Republic,3.72,0.0,1.1%,Poland
2021,Tanzania,1.57,1.83,1.0%,Poland
2021,Philippines,3.36,0.0,1.0%,Poland
2021,Uzbekistan,3.2,0.0,0.9%,Poland
2021,Azerbaijan,2.94,0.0,0.8%,Poland
2021,Lebanon,2.89,0.0,0.8%,Poland
2020,Ukraine,69.43,8.51,28.0%,Poland
2020,Belarus,74.87,0.0,26.9%,Poland
2020,Türkiye,15.62,0.0,5.6%,Poland
2020,"Bilateral, unspecified",12.41,0.0,4.5%,Poland
2020,Mongolia,0.34,11.03,4.1%,Poland
2020,Tanzania,1.44,9.8,4.0%,Poland
2020,India,8.53,0.0,3.1%,Poland
2020,China (People's Republic of),6.89,0.0,2.5%,Poland
2020,Lebanon,4.93,0.0,1.8%,Poland
2020,Albania,4.36,0.0,1.6%,Poland
2020,Nigeria,3.54,0.0,1.3%,Poland
2020,Kazakhstan,2.79,0.0,1.0%,Poland
2020,Iraq,2.63,0.0,0.9%,Poland
2020,Azerbaijan,2.6,0.0,0.9%,Poland
2020,Kenya,1.72,0.78,0.9%,Poland
2020,Georgia,2.44,0.0,0.9%,Poland
2020,Syrian Arab Republic,2.39,0.0,0.9%,Poland
2020,Moldova,2.23,0.0,0.8%,Poland
2020,Uzbekistan,1.79,0.0,0.6%,Poland
2020,Viet Nam,1.68,0.0,0.6%,Poland
2019,Ukraine,91.92,7.99,34.8%,Poland
2019,Belarus,48.04,0.0,16.7%,Poland
2019,"Bilateral, unspecified",16.92,0.0,5.9%,Poland
2019,Türkiye,16.5,0.0,5.7%,Poland
2019,Tanzania,1.42,14.86,5.7%,Poland
2019,Mongolia,0.0,13.05,4.5%,Poland
2019,India,9.29,0.0,3.2%,Poland
2019,Kenya,1.99,5.28,2.5%,Poland
2019,China (People's Republic of),6.56,0.0,2.3%,Poland
2019,Iraq,4.24,0.0,1.5%,Poland
2019,Georgia,3.55,0.0,1.2%,Poland
2019,Moldova,3.39,0.0,1.2%,Poland
2019,States Ex-Yugoslavia unspecified,2.9,0.0,1.0%,Poland
2019,Lebanon,2.73,0.0,1.0%,Poland
2019,"Europe, regional",2.34,0.0,0.8%,Poland
2019,Syrian Arab Republic,2.32,0.0,0.8%,Poland
2019,Kazakhstan,2.25,0.0,0.8%,Poland
2019,Nigeria,2.21,0.0,0.8%,Poland
2019,West Bank and Gaza Strip,1.74,0.0,0.6%,Poland
2019,Iran,1.56,0.0,0.5%,Poland
