Year,Multi_short,ODA,Share,full name,Donor
2019,European Commission - Development Share of Budget,73.7,0.15%,European Commission - Development Share of Budget,Slovak Republic
2019,European Commission - European Development Fund,22.71,0.05%,European Commission - European Development Fund,Slovak Republic
2019,IBRD,2.76,0.01%,International Bank for Reconstruction and Development ,Slovak Republic
2019,UN,2.49,0.01%,United Nations,Slovak Republic
2019,GCF,2.4,0.01%,Green Climate Fund,Slovak Republic
2019,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",1.31,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Slovak Republic
2019,World Health Organisation - assessed contributions,0.7,0.0%,World Health Organisation - assessed contributions,Slovak Republic
2019,Council of Europe,0.64,0.0%,Council of Europe,Slovak Republic
2019,MLF-MP,0.48,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Slovak Republic
2019,FAO,0.45,0.0%,Food and Agricultural Organisation,Slovak Republic
2019,International Labour Organisation - Assessed Contributions,0.4,0.0%,International Labour Organisation - Assessed Contributions,Slovak Republic
2019,"United Nations Educational, Scientific and Cultural Organisation",0.36,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Slovak Republic
2019,Organization for Security and Co-operation in Europe,0.28,0.0%,Organization for Security and Co-operation in Europe,Slovak Republic
2019,International Atomic Energy Agency - assessed contributions,0.23,0.0%,International Atomic Energy Agency - assessed contributions,Slovak Republic
2019,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.18,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Slovak Republic
2019,International Organisation for Migration ,0.16,0.0%,International Organisation for Migration ,Slovak Republic
2019,United Nations Office of the High Commissioner for Refugees,0.15,0.0%,United Nations Office of the High Commissioner for Refugees,Slovak Republic
2019,Intergovernmental Panel on Climate Change ,0.13,0.0%,Intergovernmental Panel on Climate Change ,Slovak Republic
2019,UNEP,0.13,0.0%,United Nations Environment Programme ,Slovak Republic
2019,International Development Association - Multilateral Debt Relief Initiative,0.12,0.0%,International Development Association - Multilateral Debt Relief Initiative,Slovak Republic
2019,Geneva Centre for the Democratic Control of Armed Forces,0.09,0.0%,Geneva Centre for the Democratic Control of Armed Forces,Slovak Republic
2019,UNDP,0.07,0.0%,United Nations Development Programme ,Slovak Republic
2019,United Nations Entity for Gender Equality and the Empowerment of Women,0.07,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Slovak Republic
2019,Universal Postal Union ,0.05,0.0%,Universal Postal Union ,Slovak Republic
2019,United Nations Framework Convention on Climate Change ,0.04,0.0%,United Nations Framework Convention on Climate Change ,Slovak Republic
2019,European and Mediterranean Plant Protection Organisation ,0.04,0.0%,European and Mediterranean Plant Protection Organisation ,Slovak Republic
2019,UNRWA,0.04,0.0%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Slovak Republic
2019,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.03,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Slovak Republic
2019,OECD Development Centre ,0.03,0.0%,OECD Development Centre ,Slovak Republic
2019,International Telecommunications Union,0.03,0.0%,International Telecommunications Union,Slovak Republic
2019,WFP,0.02,0.0%,World Food Programme ,Slovak Republic
2019,CITES,0.01,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Slovak Republic
2019,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Slovak Republic
2019,UNFPA,0.01,0.0%,United Nations Population Fund ,Slovak Republic
2019,UNICEF,0.01,0.0%,United Nations Children's Fund ,Slovak Republic
2019,World Meteorological Organisation ,0.0,0.0%,World Meteorological Organisation ,Slovak Republic
2019,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Slovak Republic
2020,European Commission - Development Share of Budget,81.5,0.16%,European Commission - Development Share of Budget,Slovak Republic
2020,European Commission - European Development Fund,22.18,0.04%,European Commission - European Development Fund,Slovak Republic
2020,UN,2.8,0.01%,United Nations,Slovak Republic
2020,IBRD,2.72,0.01%,International Bank for Reconstruction and Development ,Slovak Republic
2020,International Investment Bank,1.11,0.0%,International Investment Bank,Slovak Republic
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",1.06,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Slovak Republic
2020,World Trade Organisation - International Trade Centre ,0.95,0.0%,World Trade Organisation - International Trade Centre ,Slovak Republic
2020,FAO,0.68,0.0%,Food and Agricultural Organisation,Slovak Republic
2020,World Health Organisation - assessed contributions,0.65,0.0%,World Health Organisation - assessed contributions,Slovak Republic
2020,Council of Europe,0.64,0.0%,Council of Europe,Slovak Republic
2020,MLF-MP,0.49,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Slovak Republic
2020,International Labour Organisation - Assessed Contributions,0.44,0.0%,International Labour Organisation - Assessed Contributions,Slovak Republic
2020,"United Nations Educational, Scientific and Cultural Organisation",0.39,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Slovak Republic
2020,Organization for Security and Co-operation in Europe,0.31,0.0%,Organization for Security and Co-operation in Europe,Slovak Republic
2020,World Health Organisation - core voluntary contributions account,0.26,0.0%,World Health Organisation - core voluntary contributions account,Slovak Republic
2020,International Atomic Energy Agency - assessed contributions,0.23,0.0%,International Atomic Energy Agency - assessed contributions,Slovak Republic
2020,United Nations Entity for Gender Equality and the Empowerment of Women,0.19,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Slovak Republic
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.17,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Slovak Republic
2020,International Organisation for Migration ,0.16,0.0%,International Organisation for Migration ,Slovak Republic
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,0.13,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,Slovak Republic
2020,International Development Association - Multilateral Debt Relief Initiative,0.13,0.0%,International Development Association - Multilateral Debt Relief Initiative,Slovak Republic
2020,UNEP,0.13,0.0%,United Nations Environment Programme ,Slovak Republic
2020,United Nations Office of the High Commissioner for Refugees,0.08,0.0%,United Nations Office of the High Commissioner for Refugees,Slovak Republic
2020,United Nations Framework Convention on Climate Change ,0.03,0.0%,United Nations Framework Convention on Climate Change ,Slovak Republic
