year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2023,"Bilateral, unspecified",401.56,0.0,43.9%,Austria
2023,Ukraine,63.82,0.0,7.0%,Austria
2023,Türkiye,35.75,0.0,3.9%,Austria
2023,"Europe, regional",25.94,0.0,2.8%,Austria
2023,Bosnia and Herzegovina,20.55,0.0,2.2%,Austria
2023,Ethiopia,19.7,0.0,2.2%,Austria
2023,"South of Sahara, regional",17.23,0.0,1.9%,Austria
2023,Syrian Arab Republic,15.76,0.0,1.7%,Austria
2023,Iran,15.14,0.0,1.7%,Austria
2023,"Africa, regional",13.56,0.0,1.5%,Austria
2023,Albania,13.05,0.0,1.4%,Austria
2023,Mozambique,12.95,0.0,1.4%,Austria
2023,India,12.92,0.0,1.4%,Austria
2023,Indonesia,10.89,0.0,1.2%,Austria
2023,Serbia,10.83,0.0,1.2%,Austria
2023,Burkina Faso,10.53,0.0,1.2%,Austria
2023,Kosovo,9.99,0.0,1.1%,Austria
2023,"Eastern Africa, regional",9.68,0.0,1.1%,Austria
2023,Moldova,9.07,0.0,1.0%,Austria
2023,Georgia,8.91,0.0,1.0%,Austria
2022,"Bilateral, unspecified",528.55,0.79,43.8%,Austria
2022,Ukraine,83.73,0.0,6.9%,Austria
2022,"Europe, regional",81.02,0.0,6.7%,Austria
2022,Serbia,10.22,52.22,5.2%,Austria
2022,"South of Sahara, regional",6.13,36.66,3.5%,Austria
2022,Türkiye,27.93,0.0,2.3%,Austria
2022,Bosnia and Herzegovina,27.85,0.0,2.3%,Austria
2022,Bangladesh,4.59,23.21,2.3%,Austria
2022,"Africa, regional",15.73,1.84,1.5%,Austria
2022,Ethiopia,14.83,0.0,1.2%,Austria
2022,Uganda,14.47,0.0,1.2%,Austria
2022,India,13.29,0.0,1.1%,Austria
2022,Iran,13.25,0.0,1.1%,Austria
2022,Albania,12.94,0.0,1.1%,Austria
2022,"America, regional",0.27,10.39,0.9%,Austria
2022,Afghanistan,10.38,0.0,0.9%,Austria
2022,Syrian Arab Republic,10.28,0.0,0.9%,Austria
2022,Indonesia,9.11,0.0,0.8%,Austria
2022,Kosovo,8.75,0.0,0.7%,Austria
2022,West Bank and Gaza Strip,8.45,0.0,0.7%,Austria
2021,"Bilateral, unspecified",174.57,2.17,23.7%,Austria
2021,"Africa, regional",4.67,57.68,8.4%,Austria
2021,Serbia,12.13,18.33,4.1%,Austria
2021,Türkiye,28.36,0.85,3.9%,Austria
2021,Bosnia and Herzegovina,27.34,0.0,3.7%,Austria
2021,"Asia, regional",23.36,0.0,3.1%,Austria
2021,"Europe, regional",21.51,0.0,2.9%,Austria
2021,Ukraine,21.18,0.0,2.8%,Austria
2021,Iran,19.07,0.0,2.6%,Austria
2021,Syrian Arab Republic,18.33,0.0,2.5%,Austria
2021,Uganda,17.07,0.0,2.3%,Austria
2021,Ethiopia,16.78,0.0,2.3%,Austria
2021,"South of Sahara, regional",10.46,4.38,2.0%,Austria
2021,Albania,14.38,0.0,1.9%,Austria
2021,Burkina Faso,14.14,0.0,1.9%,Austria
2021,Mozambique,13.31,0.0,1.8%,Austria
2021,India,12.06,0.0,1.6%,Austria
2021,Kosovo,11.46,0.0,1.5%,Austria
2021,Indonesia,9.36,0.0,1.3%,Austria
2021,"America, regional",2.84,5.77,1.2%,Austria
2020,"Bilateral, unspecified",143.04,54.34,31.7%,Austria
2020,"Africa, regional",6.52,27.82,5.5%,Austria
2020,Türkiye,22.28,8.95,5.0%,Austria
2020,Bosnia and Herzegovina,22.45,0.0,3.6%,Austria
2020,Syrian Arab Republic,19.43,0.0,3.1%,Austria
2020,Serbia,12.55,6.23,3.0%,Austria
2020,"Europe, regional",17.16,1.3,3.0%,Austria
2020,Ukraine,17.93,0.0,2.9%,Austria
2020,Cuba,16.15,0.0,2.6%,Austria
2020,Uganda,13.64,0.0,2.2%,Austria
2020,"South of Sahara, regional",11.2,1.88,2.1%,Austria
2020,Ethiopia,12.99,0.0,2.1%,Austria
2020,Iran,12.26,0.0,2.0%,Austria
2020,Mozambique,11.84,0.0,1.9%,Austria
2020,Kosovo,11.61,0.0,1.9%,Austria
2020,Albania,11.51,0.0,1.9%,Austria
2020,India,10.67,0.0,1.7%,Austria
2020,Burkina Faso,8.2,0.0,1.3%,Austria
2020,Georgia,5.89,1.58,1.2%,Austria
2020,China (People's Republic of),6.27,0.0,1.0%,Austria
2019,"Bilateral, unspecified",135.92,3.25,26.8%,Austria
2019,Türkiye,25.04,0.0,4.8%,Austria
2019,Bosnia and Herzegovina,23.42,0.0,4.5%,Austria
2019,Uganda,17.14,0.0,3.3%,Austria
2019,Ukraine,16.28,0.0,3.1%,Austria
2019,Syrian Arab Republic,14.84,0.0,2.9%,Austria
2019,Serbia,14.7,0.0,2.8%,Austria
2019,Kosovo,14.04,0.0,2.7%,Austria
2019,"South of Sahara, regional",8.87,4.88,2.7%,Austria
2019,Ethiopia,13.36,0.0,2.6%,Austria
2019,Iran,12.46,0.0,2.4%,Austria
2019,Albania,12.08,0.0,2.3%,Austria
2019,Mozambique,9.43,0.0,1.8%,Austria
2019,Burkina Faso,9.1,0.0,1.8%,Austria
2019,China (People's Republic of),7.13,0.0,1.4%,Austria
2019,"Europe, regional",6.5,0.53,1.4%,Austria
2019,"Africa, regional",6.08,0.71,1.3%,Austria
2019,West Bank and Gaza Strip,6.41,0.0,1.2%,Austria
2019,Georgia,5.74,0.29,1.2%,Austria
2019,States Ex-Yugoslavia unspecified,6.03,0.0,1.2%,Austria
