"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","EC - Development Share of Budget","10.2","149.9%","european commission development share of budget","Greece"
"2019","EC - Development Share of Budget","9.7","126.1%","european commission development share of budget","Greece"
"2020","EC - Development Share of Budget","10.4","137.6%","european commission development share of budget","Greece"
"2021","EC - Development Share of Budget","9.9","111.6%","european commission development share of budget","Greece"
"2022","EC - Development Share of Budget","13.4","114.9%","european commission development share of budget","Greece"
"2018","UNRWA","NA","NA%","united nations relief and works agency for palestine refugees in the near east","Greece"
"2019","UNRWA","NA","NA%","united nations relief and works agency for palestine refugees in the near east","Greece"
"2020","UNRWA","0","0.3%","united nations relief and works agency for palestine refugees in the near east","Greece"
"2021","UNRWA","NA","NA%","united nations relief and works agency for palestine refugees in the near east","Greece"
"2022","UNRWA","0","0.3%","united nations relief and works agency for palestine refugees in the near east","Greece"
"2018","UNICEF","NA","NA%","united nations childrenâ€™s fund","Greece"
"2019","UNICEF","NA","NA%","united nations childrenâ€™s fund","Greece"
"2020","UNICEF","NA","NA%","united nations childrenâ€™s fund","Greece"
"2021","UNICEF","NA","NA%","united nations childrenâ€™s fund","Greece"
"2022","UNICEF","0","0.2%","united nations childrenâ€™s fund","Greece"
"2018",NA,"NA","NA%","asian infrastructure investment bank","Greece"
"2019",NA,"NA","NA%","asian infrastructure investment bank","Greece"
"2020",NA,"NA","NA%","asian infrastructure investment bank","Greece"
"2021",NA,"NA","NA%","asian infrastructure investment bank","Greece"
"2022",NA,"0","0%","asian infrastructure investment bank","Greece"
"2018","FAO","NA","NA%","food and agricultural organisation","Greece"
"2019","FAO","0","0%","food and agricultural organisation","Greece"
"2020","FAO","0","0%","food and agricultural organisation","Greece"
"2021","FAO","0","0%","food and agricultural organisation","Greece"
"2022","FAO","0","0%","food and agricultural organisation","Greece"
"2018","CEB","NA","NA%","council of europe development bank","Greece"
"2019","CEB","NA","NA%","council of europe development bank","Greece"
"2020","CEB","NA","NA%","council of europe development bank","Greece"
"2021","CEB","NA","NA%","council of europe development bank","Greece"
"2022","CEB","NA","NA%","council of europe development bank","Greece"
"2018","IDA","NA","NA%","international development association","Greece"
"2019","IDA","0.2","2.3%","international development association","Greece"
"2020","IDA","0.2","2.6%","international development association","Greece"
"2021","IDA","NA","NA%","international development association","Greece"
"2022","IDA","NA","NA%","international development association","Greece"
"2018","EIB","0","0.2%","european investment bank","Greece"
"2019","EIB","NA","NA%","european investment bank","Greece"
"2020","EIB","NA","NA%","european investment bank","Greece"
"2021","EIB","NA","NA%","european investment bank","Greece"
"2022","EIB","NA","NA%","european investment bank","Greece"
"2018","IBRD","0.6","9.3%","international bank for reconstruction and development","Greece"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","Greece"
"2020","IBRD","NA","NA%","international bank for reconstruction and development","Greece"
"2021","IBRD","NA","NA%","international bank for reconstruction and development","Greece"
"2022","IBRD","NA","NA%","international bank for reconstruction and development","Greece"
