"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","EC - Development Share of Budget","16.6","244.4%","european commission development share of budget","Denmark"
"2019","EC - Development Share of Budget","16.4","214.6%","european commission development share of budget","Denmark"
"2020","EC - Development Share of Budget","17.8","234.8%","european commission development share of budget","Denmark"
"2021","EC - Development Share of Budget","17.6","197.6%","european commission development share of budget","Denmark"
"2022","EC - Development Share of Budget","21","179.9%","european commission development share of budget","Denmark"
"2018","UNRWA","7.1","104.1%","united nations relief and works agency for palestine refugees in the near east","Denmark"
"2019","UNRWA","6.8","88.4%","united nations relief and works agency for palestine refugees in the near east","Denmark"
"2020","UNRWA","10.2","134.4%","united nations relief and works agency for palestine refugees in the near east","Denmark"
"2021","UNRWA","11.3","127.7%","united nations relief and works agency for palestine refugees in the near east","Denmark"
"2022","UNRWA","9.3","79.5%","united nations relief and works agency for palestine refugees in the near east","Denmark"
"2018","IDA","7.6","112.4%","international development association","Denmark"
"2019","IDA","7","91.1%","international development association","Denmark"
"2020","IDA","11.9","156.5%","international development association","Denmark"
"2021","IDA","6.8","76.3%","international development association","Denmark"
"2022","IDA","4.5","38.8%","international development association","Denmark"
"2018","UNICEF","0.4","6.1%","united nations childrenâ€™s fund","Denmark"
"2019","UNICEF","0.5","7.1%","united nations childrenâ€™s fund","Denmark"
"2020","UNICEF","0.5","6.1%","united nations childrenâ€™s fund","Denmark"
"2021","UNICEF","0.5","5.5%","united nations childrenâ€™s fund","Denmark"
"2022","UNICEF","0.4","3.6%","united nations childrenâ€™s fund","Denmark"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Denmark"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","Denmark"
"2020","IBRD","1.4","18.5%","international bank for reconstruction and development","Denmark"
"2021","IBRD","0.1","1.7%","international bank for reconstruction and development","Denmark"
"2022","IBRD","0.4","3.4%","international bank for reconstruction and development","Denmark"
"2018","African Development Fund","1.1","15.7%","african development fund","Denmark"
"2019","African Development Fund","3.3","43.7%","african development fund","Denmark"
"2020","African Development Fund","0.9","12.2%","african development fund","Denmark"
"2021","African Development Fund","0.5","5.4%","african development fund","Denmark"
"2022","African Development Fund","0.3","2.5%","african development fund","Denmark"
"2018",NA,"0","0.3%","international labour organisation regular budget supplementary account","Denmark"
"2019",NA,"0","0.1%","international labour organisation regular budget supplementary account","Denmark"
"2020",NA,"0","0.4%","international labour organisation regular budget supplementary account","Denmark"
"2021",NA,"0","0.5%","international labour organisation regular budget supplementary account","Denmark"
"2022",NA,"0.1","0.5%","international labour organisation regular budget supplementary account","Denmark"
"2018","AfDB","0","0%","african development bank","Denmark"
"2019","AfDB","0","0%","african development bank","Denmark"
"2020","AfDB","0.1","1.8%","african development bank","Denmark"
"2021","AfDB","0","0.3%","african development bank","Denmark"
"2022","AfDB","0.1","0.5%","african development bank","Denmark"
"2018","EIB","0","0.2%","european investment bank","Denmark"
"2019","EIB","0","0.3%","european investment bank","Denmark"
"2020","EIB","0","0.3%","european investment bank","Denmark"
"2021","EIB","0","0.2%","european investment bank","Denmark"
"2022","EIB","0.1","0.5%","european investment bank","Denmark"
"2018","UNDP","0","0.1%","united nations development programme","Denmark"
"2019","UNDP","0","0.1%","united nations development programme","Denmark"
"2020","UNDP","0","0.1%","united nations development programme","Denmark"
"2021","UNDP","0","0%","united nations development programme","Denmark"
"2022","UNDP","0","0.4%","united nations development programme","Denmark"
"2018","FAO","NA","NA%","food and agricultural organisation","Denmark"
"2019","FAO","0","0%","food and agricultural organisation","Denmark"
"2020","FAO","0","0.1%","food and agricultural organisation","Denmark"
"2021","FAO","0","0%","food and agricultural organisation","Denmark"
"2022","FAO","0","0%","food and agricultural organisation","Denmark"
"2018","IFC","0","0%","international finance corporation","Denmark"
"2019","IFC","NA","NA%","international finance corporation","Denmark"
"2020","IFC","0","0%","international finance corporation","Denmark"
"2021","IFC","NA","NA%","international finance corporation","Denmark"
"2022","IFC","NA","NA%","international finance corporation","Denmark"
"2018","WFP","1.4","21%","world food programme","Denmark"
"2019","WFP","0.6","7.7%","world food programme","Denmark"
"2020","WFP","NA","NA%","world food programme","Denmark"
"2021","WFP","NA","NA%","world food programme","Denmark"
"2022","WFP","NA","NA%","world food programme","Denmark"
"2018","ADB","NA","NA%","asian development bank","Denmark"
"2019","ADB","NA","NA%","asian development bank","Denmark"
"2020","ADB","NA","NA%","asian development bank","Denmark"
"2021","ADB","NA","NA%","asian development bank","Denmark"
"2022","ADB","NA","NA%","asian development bank","Denmark"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
"2020","WTO - international trade centre","0","0.5%","world trade organisation international trade centre","Denmark"
"2021","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
"2022","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
