"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","EC - Development Share of Budget","11.2","164.3%","european commission development share of budget","Portugal"
"2019","EC - Development Share of Budget","10.9","142.9%","european commission development share of budget","Portugal"
"2020","EC - Development Share of Budget","12.2","160.9%","european commission development share of budget","Portugal"
"2021","EC - Development Share of Budget","13","146%","european commission development share of budget","Portugal"
"2022","EC - Development Share of Budget","15.7","134.9%","european commission development share of budget","Portugal"
"2018","IDA","1.1","16%","international development association","Portugal"
"2019","IDA","1","12.5%","international development association","Portugal"
"2020","IDA","0.3","3.8%","international development association","Portugal"
"2021","IDA","0.2","2.2%","international development association","Portugal"
"2022","IDA","0.7","5.7%","international development association","Portugal"
"2018","African Development Fund","0.7","10.1%","african development fund","Portugal"
"2019","African Development Fund","1","12.6%","african development fund","Portugal"
"2020","African Development Fund","NA","NA%","african development fund","Portugal"
"2021","African Development Fund","0.1","0.8%","african development fund","Portugal"
"2022","African Development Fund","0.2","1.5%","african development fund","Portugal"
"2018","UNRWA","0.1","1.3%","united nations relief and works agency for palestine refugees in the near east","Portugal"
"2019","UNRWA","0.1","1.1%","united nations relief and works agency for palestine refugees in the near east","Portugal"
"2020","UNRWA","0","0.6%","united nations relief and works agency for palestine refugees in the near east","Portugal"
"2021","UNRWA","0.1","0.7%","united nations relief and works agency for palestine refugees in the near east","Portugal"
"2022","UNRWA","0.1","0.6%","united nations relief and works agency for palestine refugees in the near east","Portugal"
"2018","AfDB","0","0.4%","african development bank","Portugal"
"2019","AfDB","0","0.2%","african development bank","Portugal"
"2020","AfDB","NA","NA%","african development bank","Portugal"
"2021","AfDB","0","0.1%","african development bank","Portugal"
"2022","AfDB","0","0.1%","african development bank","Portugal"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Portugal"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Portugal"
"2020","WTO - international trade centre","0","0.2%","world trade organisation international trade centre","Portugal"
"2021","WTO - international trade centre","0","0.1%","world trade organisation international trade centre","Portugal"
"2022","WTO - international trade centre","0","0%","world trade organisation international trade centre","Portugal"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2022","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2018","IDB, IIC and MIF","0","0.3%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2019","IDB, IIC and MIF","0","0.2%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2020","IDB, IIC and MIF","0","0.1%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2021","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2022","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2018","FAO","NA","NA%","food and agricultural organisation","Portugal"
"2019","FAO","0","0.1%","food and agricultural organisation","Portugal"
"2020","FAO","0","0%","food and agricultural organisation","Portugal"
"2021","FAO","0","0%","food and agricultural organisation","Portugal"
"2022","FAO","0","0%","food and agricultural organisation","Portugal"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2019","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2020","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2021","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2022","Adaptation Fund","0","0%","adaptation fund","Portugal"
"2018","UNDP","0","0%","united nations development programme","Portugal"
"2019","UNDP","0","0%","united nations development programme","Portugal"
"2020","UNDP","0","0%","united nations development programme","Portugal"
"2021","UNDP","0","0%","united nations development programme","Portugal"
"2022","UNDP","0","0%","united nations development programme","Portugal"
"2018","EIB","NA","NA%","european investment bank","Portugal"
"2019","EIB","NA","NA%","european investment bank","Portugal"
"2020","EIB","NA","NA%","european investment bank","Portugal"
"2021","EIB","NA","NA%","european investment bank","Portugal"
"2022","EIB","NA","NA%","european investment bank","Portugal"
"2018","IADB Fund for special operations","NA","NA%","inter american development bank fund for special operations","Portugal"
"2019","IADB Fund for special operations","NA","NA%","inter american development bank fund for special operations","Portugal"
"2020","IADB Fund for special operations","NA","NA%","inter american development bank fund for special operations","Portugal"
"2021","IADB Fund for special operations","NA","NA%","inter american development bank fund for special operations","Portugal"
"2022","IADB Fund for special operations","NA","NA%","inter american development bank fund for special operations","Portugal"
"2018","WFP","0","0%","world food programme","Portugal"
"2019","WFP","0","0%","world food programme","Portugal"
"2020","WFP","NA","NA%","world food programme","Portugal"
"2021","WFP","NA","NA%","world food programme","Portugal"
"2022","WFP","NA","NA%","world food programme","Portugal"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2020","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2021","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2022","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2018","ADB","0.4","6%","asian development bank","Portugal"
"2019","ADB","NA","NA%","asian development bank","Portugal"
"2020","ADB","NA","NA%","asian development bank","Portugal"
"2021","ADB","NA","NA%","asian development bank","Portugal"
"2022","ADB","NA","NA%","asian development bank","Portugal"
