"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","EC - Development Share of Budget","14.7","303%","european commission development share of budget","Portugal"
"2019","EC - Development Share of Budget","13.5","281.4%","european commission development share of budget","Portugal"
"2020","EC - Development Share of Budget","13.9","309.9%","european commission development share of budget","Portugal"
"2021","EC - Development Share of Budget","16.3","353.7%","european commission development share of budget","Portugal"
"2022","EC - Development Share of Budget","18.5","239.8%","european commission development share of budget","Portugal"
"2018","African Development Fund","1.5","30.1%","african development fund","Portugal"
"2019","African Development Fund","2.7","56.2%","african development fund","Portugal"
"2020","African Development Fund","NA","NA%","african development fund","Portugal"
"2021","African Development Fund","0.4","9.6%","african development fund","Portugal"
"2022","African Development Fund","1.6","20.3%","african development fund","Portugal"
"2018","IDA","2","41.2%","international development association","Portugal"
"2019","IDA","1.8","37.6%","international development association","Portugal"
"2020","IDA","0.5","11.7%","international development association","Portugal"
"2021","IDA","0.3","7.1%","international development association","Portugal"
"2022","IDA","1","12.3%","international development association","Portugal"
"2018","FAO","NA","NA%","food and agricultural organisation","Portugal"
"2019","FAO","2.1","43.5%","food and agricultural organisation","Portugal"
"2020","FAO","0.9","20.9%","food and agricultural organisation","Portugal"
"2021","FAO","1","20.9%","food and agricultural organisation","Portugal"
"2022","FAO","0.9","11.9%","food and agricultural organisation","Portugal"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2019","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2020","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2021","Adaptation Fund","NA","NA%","adaptation fund","Portugal"
"2022","Adaptation Fund","0.6","8.4%","adaptation fund","Portugal"
"2018","AfDB","0","1%","african development bank","Portugal"
"2019","AfDB","0.1","1.6%","african development bank","Portugal"
"2020","AfDB","NA","NA%","african development bank","Portugal"
"2021","AfDB","0.2","4%","african development bank","Portugal"
"2022","AfDB","0.2","2.9%","african development bank","Portugal"
"2018",NA,"NA","NA%","world organisation for animal health","Portugal"
"2019",NA,"NA","NA%","world organisation for animal health","Portugal"
"2020",NA,"NA","NA%","world organisation for animal health","Portugal"
"2021",NA,"NA","NA%","world organisation for animal health","Portugal"
"2022",NA,"0.2","1.9%","world organisation for animal health","Portugal"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Portugal"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Portugal"
"2020","WTO - international trade centre","0","1%","world trade organisation international trade centre","Portugal"
"2021","WTO - international trade centre","0","0.4%","world trade organisation international trade centre","Portugal"
"2022","WTO - international trade centre","0","0.2%","world trade organisation international trade centre","Portugal"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Portugal"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Portugal"
"2020","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Portugal"
"2021","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Portugal"
"2022","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Portugal"
"2018","UN","NA","NA%","united nations","Portugal"
"2019","UN","NA","NA%","united nations","Portugal"
"2020","UN","NA","NA%","united nations","Portugal"
"2021","UN","NA","NA%","united nations","Portugal"
"2022","UN","0","0.1%","united nations","Portugal"
"2018","IDB, IIC and MIF","0","0.6%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2019","IDB, IIC and MIF","0","0.6%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2020","IDB, IIC and MIF","0","0.3%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2021","IDB, IIC and MIF","0","0.1%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2022","IDB, IIC and MIF","0","0.1%","inter american development bank inter american investment corporation and multilateral investment fund","Portugal"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Portugal"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Portugal"
"2020","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Portugal"
"2021","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Portugal"
"2022","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Portugal"
"2018","UNDP","0","0%","united nations development programme","Portugal"
"2019","UNDP","0","0%","united nations development programme","Portugal"
"2020","UNDP","0","0%","united nations development programme","Portugal"
"2021","UNDP","0","0%","united nations development programme","Portugal"
"2022","UNDP","0","0%","united nations development programme","Portugal"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2022","UNICEF","0","0%","united nations childrenâ€™s fund","Portugal"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2020","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2021","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2022","IBRD","NA","NA%","international bank for reconstruction and development","Portugal"
"2018","WFP","0","0%","world food programme","Portugal"
"2019","WFP","0","0%","world food programme","Portugal"
"2020","WFP","NA","NA%","world food programme","Portugal"
"2021","WFP","NA","NA%","world food programme","Portugal"
"2022","WFP","NA","NA%","world food programme","Portugal"
"2018","ADB","0.6","12.4%","asian development bank","Portugal"
"2019","ADB","NA","NA%","asian development bank","Portugal"
"2020","ADB","NA","NA%","asian development bank","Portugal"
"2021","ADB","NA","NA%","asian development bank","Portugal"
"2022","ADB","NA","NA%","asian development bank","Portugal"
"2018",NA,"0","0.2%","asian infrastructure investment bank","Portugal"
