Year,Multi_short,ODA,Share,Full Name,Donor
2019,FAO,0.03,,food and agricultural organisation,EU Institutions
2020,FAO,0.02,,food and agricultural organisation,EU Institutions
2021,FAO,0.02,,food and agricultural organisation,EU Institutions
2022,FAO,0.02,,food and agricultural organisation,EU Institutions
2023,FAO,0.02,,food and agricultural organisation,EU Institutions
2019,GAVI,93.59,,global alliance for vaccines and immunization,EU Institutions
2020,GAVI,132.11,,global alliance for vaccines and immunization,EU Institutions
2021,GAVI,28.71,,global alliance for vaccines and immunization,EU Institutions
2022,GAVI,16.39,,global alliance for vaccines and immunization,EU Institutions
2019,GFATM,157.49,,global fund to fight aids tuberculosis and malaria,EU Institutions
2020,GFATM,15.89,,global fund to fight aids tuberculosis and malaria,EU Institutions
2022,UN,0.0,,united nations,EU Institutions
2019,UNRWA,19.9,,united nations relief and works agency for palestine refugees in the near east,EU Institutions
2020,UNRWA,15.69,,united nations relief and works agency for palestine refugees in the near east,EU Institutions
