"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","IDA","0.9","19.3%","international development association","Iceland"
"2019","IDA","0.5","10.3%","international development association","Iceland"
"2020","IDA","0.4","9.9%","international development association","Iceland"
"2021","IDA","0.5","10.1%","international development association","Iceland"
"2022","IDA","0.8","10.1%","international development association","Iceland"
"2018","GCF","0","0.4%","green climate fund","Iceland"
"2019","GCF","0","0.6%","green climate fund","Iceland"
"2020","GCF","0.1","2.6%","green climate fund","Iceland"
"2021","GCF","0.2","5.2%","green climate fund","Iceland"
"2022","GCF","0.3","3.6%","green climate fund","Iceland"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Iceland"
"2019","Adaptation Fund","NA","NA%","adaptation fund","Iceland"
"2020","Adaptation Fund","NA","NA%","adaptation fund","Iceland"
"2021","Adaptation Fund","0.2","4.9%","adaptation fund","Iceland"
"2022","Adaptation Fund","0.2","3%","adaptation fund","Iceland"
"2018","IFC","NA","NA%","international finance corporation","Iceland"
"2019","IFC","NA","NA%","international finance corporation","Iceland"
"2020","IFC","NA","NA%","international finance corporation","Iceland"
"2021","IFC","0","0%","international finance corporation","Iceland"
"2022","IFC","0.2","2.2%","international finance corporation","Iceland"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Iceland"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","Iceland"
"2020","IBRD","0.1","3.3%","international bank for reconstruction and development","Iceland"
"2021","IBRD","0.1","1.8%","international bank for reconstruction and development","Iceland"
"2022","IBRD","0.1","1.1%","international bank for reconstruction and development","Iceland"
"2018","FAO","0","0.7%","food and agricultural organisation","Iceland"
"2019","FAO","0.1","1.1%","food and agricultural organisation","Iceland"
"2020","FAO","0.1","1.6%","food and agricultural organisation","Iceland"
"2021","FAO","0.1","1.4%","food and agricultural organisation","Iceland"
"2022","FAO","0.1","0.9%","food and agricultural organisation","Iceland"
"2018","NDF","NA","NA%","nordic development fund","Iceland"
"2019","NDF","NA","NA%","nordic development fund","Iceland"
"2020","NDF","NA","NA%","nordic development fund","Iceland"
"2021","NDF","NA","NA%","nordic development fund","Iceland"
"2022","NDF","0.1","0.7%","nordic development fund","Iceland"
"2018","UNDP","0","0%","united nations development programme","Iceland"
"2019","UNDP","0","0%","united nations development programme","Iceland"
"2020","UNDP","0","0%","united nations development programme","Iceland"
"2021","UNDP","0","0%","united nations development programme","Iceland"
"2022","UNDP","0","0%","united nations development programme","Iceland"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Iceland"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Iceland"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Iceland"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","Iceland"
"2022","UNICEF","0","0%","united nations childrenâ€™s fund","Iceland"
"2018","UN","NA","NA%","united nations","Iceland"
"2019","UN","NA","NA%","united nations","Iceland"
"2020","UN","NA","NA%","united nations","Iceland"
"2021","UN","NA","NA%","united nations","Iceland"
"2022","UN","0","0%","united nations","Iceland"
"2018","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Iceland"
"2019","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Iceland"
"2020","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Iceland"
"2021","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Iceland"
"2022","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Iceland"
"2018","WFP","0","0%","world food programme","Iceland"
"2019","WFP","0","0%","world food programme","Iceland"
"2020","WFP","NA","NA%","world food programme","Iceland"
"2021","WFP","NA","NA%","world food programme","Iceland"
"2022","WFP","NA","NA%","world food programme","Iceland"
"2018",NA,"0","0.1%","asian infrastructure investment bank","Iceland"
"2019",NA,"0","0.1%","asian infrastructure investment bank","Iceland"
"2020",NA,"NA","NA%","asian infrastructure investment bank","Iceland"
"2021",NA,"NA","NA%","asian infrastructure investment bank","Iceland"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Iceland"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Iceland"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Iceland"
"2020","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Iceland"
"2021","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Iceland"
"2022","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Iceland"
