Year,Multi_short,ODA,Share,Full Name,Donor
2019,ADF,1.35,0.0%,african development fund,Italy
2020,ADF,2.13,0.01%,african development fund,Italy
2021,ADF,1.2,0.0%,african development fund,Italy
2022,ADF,1.8,0.0%,african development fund,Italy
2023,ADF,1.69,0.0%,african development fund,Italy
2020,AfDB,0.0,0.0%,african development bank,Italy
2021,AfDB,0.0,0.0%,african development bank,Italy
2022,AfDB,0.04,0.0%,african development bank,Italy
2023,AfDB,0.11,0.0%,african development bank,Italy
2021,CDB,0.0,0.0%,caribbean development bank,Italy
2019,CEB,0.02,0.0%,council of europe development bank,Italy
2020,CEB,0.01,0.0%,council of europe development bank,Italy
2021,CEB,0.02,0.0%,council of europe development bank,Italy
2022,CEB,0.02,0.0%,council of europe development bank,Italy
2023,CEB,0.01,0.0%,council of europe development bank,Italy
2019,EC-DSB,36.52,0.1%,european commission development share of budget,Italy
2020,EC-DSB,36.94,0.1%,european commission development share of budget,Italy
2021,EC-DSB,86.9,0.08%,european commission development share of budget,Italy
2022,EC-DSB,152.73,0.2%,european commission development share of budget,Italy
2023,EC-DSB,165.4,0.41%,european commission development share of budget,Italy
2019,EC-EDF,52.02,0.15%,european commission european development fund,Italy
2020,EC-EDF,47.93,0.14%,european commission european development fund,Italy
2021,EC-EDF,32.02,0.03%,european commission european development fund,Italy
2022,EC-EDF,11.89,0.02%,european commission european development fund,Italy
2023,EC-EDF,2.78,0.01%,european commission european development fund,Italy
2019,FAO,1.26,0.0%,food and agricultural organisation,Italy
2020,FAO,0.74,0.0%,food and agricultural organisation,Italy
2021,FAO,0.72,0.0%,food and agricultural organisation,Italy
2022,FAO,0.95,0.0%,food and agricultural organisation,Italy
2023,FAO,0.74,0.0%,food and agricultural organisation,Italy
2019,GAVI,31.02,0.09%,global alliance for vaccines and immunization,Italy
2020,GAVI,30.84,0.09%,global alliance for vaccines and immunization,Italy
2021,GAVI,436.16,0.43%,global alliance for vaccines and immunization,Italy
2022,GAVI,25.86,0.03%,global alliance for vaccines and immunization,Italy
