"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","EC - Development Share of Budget","92.8","1918.7%","european commission development share of budget","Spain"
"2019","EC - Development Share of Budget","86.1","1791.9%","european commission development share of budget","Spain"
"2020","EC - Development Share of Budget","81.5","1811%","european commission development share of budget","Spain"
"2021","EC - Development Share of Budget","91.8","1991.5%","european commission development share of budget","Spain"
"2022","EC - Development Share of Budget","108","1399.4%","european commission development share of budget","Spain"
"2018","IDA","40.6","839%","international development association","Spain"
"2019","IDA","29.9","621%","international development association","Spain"
"2020","IDA","32.4","720.6%","international development association","Spain"
"2021","IDA","16.4","355.3%","international development association","Spain"
"2022","IDA","19","246.1%","international development association","Spain"
"2018","GCF","2.9","60.4%","green climate fund","Spain"
"2019","GCF","20.8","431.8%","green climate fund","Spain"
"2020","GCF","16.4","363.9%","green climate fund","Spain"
"2021","GCF","11.6","250.8%","green climate fund","Spain"
"2022","GCF","12.7","164.4%","green climate fund","Spain"
"2018","IFC","NA","NA%","international finance corporation","Spain"
"2019","IFC","0","0%","international finance corporation","Spain"
"2020","IFC","NA","NA%","international finance corporation","Spain"
"2021","IFC","0","0%","international finance corporation","Spain"
"2022","IFC","12.6","163.7%","international finance corporation","Spain"
"2018","FAO","7","143.9%","food and agricultural organisation","Spain"
"2019","FAO","7.2","150.7%","food and agricultural organisation","Spain"
"2020","FAO","6.3","140.2%","food and agricultural organisation","Spain"
"2021","FAO","5.9","127.7%","food and agricultural organisation","Spain"
"2022","FAO","5.6","72.8%","food and agricultural organisation","Spain"
"2018","African Development Fund","4.1","84.8%","african development fund","Spain"
"2019","African Development Fund","2.2","44.9%","african development fund","Spain"
"2020","African Development Fund","3","67.3%","african development fund","Spain"
"2021","African Development Fund","7.5","163.1%","african development fund","Spain"
"2022","African Development Fund","4.7","60.7%","african development fund","Spain"
"2018","Strategic Climate Fund","NA","NA%","strategic climate fund","Spain"
"2019","Strategic Climate Fund","NA","NA%","strategic climate fund","Spain"
"2020","Strategic Climate Fund","NA","NA%","strategic climate fund","Spain"
"2021","Strategic Climate Fund","NA","NA%","strategic climate fund","Spain"
"2022","Strategic Climate Fund","2.6","34%","strategic climate fund","Spain"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Spain"
"2019","IBRD","3.8","78.1%","international bank for reconstruction and development","Spain"
"2020","IBRD","2.3","50.6%","international bank for reconstruction and development","Spain"
"2021","IBRD","1.8","40%","international bank for reconstruction and development","Spain"
"2022","IBRD","1.7","22.2%","international bank for reconstruction and development","Spain"
"2018","GEF Fund","1.4","28.1%","global environment facility trust fund","Spain"
"2019","GEF Fund","0.2","3.8%","global environment facility trust fund","Spain"
"2020","GEF Fund","NA","NA%","global environment facility trust fund","Spain"
"2021","GEF Fund","NA","NA%","global environment facility trust fund","Spain"
"2022","GEF Fund","1.4","18.1%","global environment facility trust fund","Spain"
"2018","SDG Fund","NA","NA%","joint sustainable development goals fund","Spain"
"2019","SDG Fund","NA","NA%","joint sustainable development goals fund","Spain"
"2020","SDG Fund","NA","NA%","joint sustainable development goals fund","Spain"
"2021","SDG Fund","NA","NA%","joint sustainable development goals fund","Spain"
"2022","SDG Fund","1.3","17.4%","joint sustainable development goals fund","Spain"
"2018","AfDB","NA","NA%","african development bank","Spain"
"2019","AfDB","0.6","12.1%","african development bank","Spain"
"2020","AfDB","3.1","69.5%","african development bank","Spain"
"2021","AfDB","1.1","24.1%","african development bank","Spain"
"2022","AfDB","1.1","13.9%","african development bank","Spain"
"2018","ADB","NA","NA%","asian development bank","Spain"
"2019","ADB","0.1","1.8%","asian development bank","Spain"
"2020","ADB","NA","NA%","asian development bank","Spain"
"2021","ADB","NA","NA%","asian development bank","Spain"
"2022","ADB","0.3","4.3%","asian development bank","Spain"
"2018","Central American Bank","NA","NA%","central american bank for economic integration","Spain"
"2019","Central American Bank","NA","NA%","central american bank for economic integration","Spain"
"2020","Central American Bank","1.1","23.5%","central american bank for economic integration","Spain"
"2021","Central American Bank","0.2","3.8%","central american bank for economic integration","Spain"
"2022","Central American Bank","0.1","1.3%","central american bank for economic integration","Spain"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Spain"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Spain"
"2020","WHO - assessed contributions","0","0.4%","world health organisation assessed contributions","Spain"
"2021","WHO - assessed contributions","0","0.8%","world health organisation assessed contributions","Spain"
"2022","WHO - assessed contributions","0.1","0.8%","world health organisation assessed contributions","Spain"
"2018","UN","NA","NA%","united nations","Spain"
"2019","UN","NA","NA%","united nations","Spain"
"2020","UN","NA","NA%","united nations","Spain"
"2021","UN","NA","NA%","united nations","Spain"
"2022","UN","0","0.5%","united nations","Spain"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Spain"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Spain"
"2020","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Spain"
"2021","WHO - core voluntary contributions","0","0.6%","world health organisation core voluntary contributions account","Spain"
"2022","WHO - core voluntary contributions","0","0.4%","world health organisation core voluntary contributions account","Spain"
"2018","UNIDO","NA","NA%","united nations industrial development organisation","Spain"
"2019","UNIDO","NA","NA%","united nations industrial development organisation","Spain"
"2020","UNIDO","0","0%","united nations industrial development organisation","Spain"
"2021","UNIDO","0","0.4%","united nations industrial development organisation","Spain"
"2022","UNIDO","0","0.2%","united nations industrial development organisation","Spain"
"2018","CEB","0","0%","council of europe development bank","Spain"
"2019","CEB","0","0%","council of europe development bank","Spain"
"2020","CEB","0","0%","council of europe development bank","Spain"
"2021","CEB","0","0%","council of europe development bank","Spain"
"2022","CEB","0","0%","council of europe development bank","Spain"
"2018","IDB, IIC and MIF","0.6","12.5%","inter american development bank inter american investment corporation and multilateral investment fund","Spain"
"2019","IDB, IIC and MIF","0.5","10.3%","inter american development bank inter american investment corporation and multilateral investment fund","Spain"
"2020","IDB, IIC and MIF","0.9","20.5%","inter american development bank inter american investment corporation and multilateral investment fund","Spain"
"2021","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","Spain"
"2022","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","Spain"
"2018","UNDP","0","0%","united nations development programme","Spain"
"2019","UNDP","0","0.1%","united nations development programme","Spain"
"2020","UNDP","NA","NA%","united nations development programme","Spain"
"2021","UNDP","NA","NA%","united nations development programme","Spain"
"2022","UNDP","NA","NA%","united nations development programme","Spain"
"2018",NA,"0.3","5.8%","asian infrastructure investment bank","Spain"
"2019",NA,"0.5","10.7%","asian infrastructure investment bank","Spain"
"2020",NA,"NA","NA%","asian infrastructure investment bank","Spain"
"2021",NA,"NA","NA%","asian infrastructure investment bank","Spain"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Spain"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Spain"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Spain"
"2020","UNICEF","NA","NA%","united nations childrenâ€™s fund","Spain"
"2021","UNICEF","NA","NA%","united nations childrenâ€™s fund","Spain"
"2022","UNICEF","NA","NA%","united nations childrenâ€™s fund","Spain"
"2018","EBRD","NA","NA%","european bank for reconstruction and development","Spain"
"2019","EBRD","0.1","2.6%","european bank for reconstruction and development","Spain"
"2020","EBRD","NA","NA%","european bank for reconstruction and development","Spain"
"2021","EBRD","NA","NA%","european bank for reconstruction and development","Spain"
"2022","EBRD","NA","NA%","european bank for reconstruction and development","Spain"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Spain"
"2019","Adaptation Fund","NA","NA%","adaptation fund","Spain"
"2020","Adaptation Fund","NA","NA%","adaptation fund","Spain"
"2021","Adaptation Fund","0.7","14.2%","adaptation fund","Spain"
"2022","Adaptation Fund","NA","NA%","adaptation fund","Spain"
