Year,Multi_short,ODA,Share,Full Name,Donor
2019,ADF,0.18,1.0%,african development fund,Portugal
2021,ADF,0.07,0.0%,african development fund,Portugal
2022,ADF,0.35,1.0%,african development fund,Portugal
2023,ADF,0.04,0.0%,african development fund,Portugal
2019,AfDB,0.01,0.0%,african development bank,Portugal
2021,AfDB,0.0,0.0%,african development bank,Portugal
2022,AfDB,0.0,0.0%,african development bank,Portugal
2023,AfDB,0.01,0.0%,african development bank,Portugal
2019,EC-DSB,4.35,16.0%,european commission development share of budget,Portugal
2020,EC-DSB,4.84,20.0%,european commission development share of budget,Portugal
2021,EC-DSB,11.47,20.0%,european commission development share of budget,Portugal
2022,EC-DSB,18.84,36.0%,european commission development share of budget,Portugal
2023,EC-DSB,21.04,55.00000000000001%,european commission development share of budget,Portugal
2019,EC-EDF,5.24,19.0%,european commission european development fund,Portugal
2020,EC-EDF,4.8,20.0%,european commission european development fund,Portugal
2021,EC-EDF,3.24,6.0%,european commission european development fund,Portugal
2022,EC-EDF,1.17,2.0%,european commission european development fund,Portugal
2023,EC-EDF,0.27,1.0%,european commission european development fund,Portugal
2019,FAO,0.25,1.0%,food and agricultural organisation,Portugal
2020,FAO,0.07,0.0%,food and agricultural organisation,Portugal
2021,FAO,0.07,0.0%,food and agricultural organisation,Portugal
2022,FAO,0.06,0.0%,food and agricultural organisation,Portugal
2023,FAO,0.07,0.0%,food and agricultural organisation,Portugal
2021,GAVI,1.08,2.0%,global alliance for vaccines and immunization,Portugal
2022,GAVI,0.17,0.0%,global alliance for vaccines and immunization,Portugal
2023,GAVI,0.15,0.0%,global alliance for vaccines and immunization,Portugal
2019,GFATM,0.35,1.0%,global fund to fight aids tuberculosis and malaria,Portugal
2020,GFATM,0.19,1.0%,global fund to fight aids tuberculosis and malaria,Portugal
2021,GFATM,0.57,1.0%,global fund to fight aids tuberculosis and malaria,Portugal
2022,GFATM,0.31,1.0%,global fund to fight aids tuberculosis and malaria,Portugal
