Year,Multi_short,ODA,Share,Full Name,Donor
2019,ADF,1.29,0.0%,african development fund,France
2020,ADF,3.18,0.0%,african development fund,France
2021,ADF,3.08,0.0%,african development fund,France
2022,ADF,4.36,0.0%,african development fund,France
2023,ADF,3.65,0.0%,african development fund,France
2019,AfDB,0.14,0.0%,african development bank,France
2020,AfDB,0.0,0.0%,african development bank,France
2021,AfDB,0.0,0.0%,african development bank,France
2022,AfDB,0.07,0.0%,african development bank,France
2023,AfDB,0.17,0.0%,african development bank,France
2019,EC-DSB,49.67,5.0%,european commission development share of budget,France
2020,EC-DSB,52.77,5.0%,european commission development share of budget,France
2021,EC-DSB,124.17,6.0%,european commission development share of budget,France
2022,EC-DSB,208.99,10.0%,european commission development share of budget,France
2023,EC-DSB,225.02,13.0%,european commission development share of budget,France
2019,EC-EDF,76.08,8.0%,european commission european development fund,France
2020,EC-EDF,69.23,6.0%,european commission european development fund,France
2021,EC-EDF,45.05,2.0%,european commission european development fund,France
2022,EC-EDF,16.97,1.0%,european commission european development fund,France
2023,EC-EDF,3.93,0.0%,european commission european development fund,France
2019,FAO,1.71,0.0%,food and agricultural organisation,France
2020,FAO,0.92,0.0%,food and agricultural organisation,France
2021,FAO,0.88,0.0%,food and agricultural organisation,France
2022,FAO,0.84,0.0%,food and agricultural organisation,France
2023,FAO,0.89,0.0%,food and agricultural organisation,France
2020,GAVI,16.71,2.0%,global alliance for vaccines and immunization,France
2021,GAVI,258.73,13.0%,global alliance for vaccines and immunization,France
2022,GAVI,60.18,3.0%,global alliance for vaccines and immunization,France
2023,GAVI,50.97,3.0%,global alliance for vaccines and immunization,France
2022,GCF,0.12,0.0%,green climate fund,France
2023,GCF,0.05,0.0%,green climate fund,France
2019,GEF-TF,0.05,0.0%,global environment facility trust fund,France
2020,GEF-TF,0.29,0.0%,global environment facility trust fund,France
2021,GEF-TF,1.26,0.0%,global environment facility trust fund,France
2022,GEF-TF,1.0,0.0%,global environment facility trust fund,France
2023,GEF-TF,1.16,0.0%,global environment facility trust fund,France
2019,GFATM,476.76,47.0%,global fund to fight aids tuberculosis and malaria,France
2020,GFATM,316.63,28.999999999999996%,global fund to fight aids tuberculosis and malaria,France
2021,GFATM,355.99,18.0%,global fund to fight aids tuberculosis and malaria,France
2022,GFATM,613.75,30.0%,global fund to fight aids tuberculosis and malaria,France
2023,GFATM,533.88,32.0%,global fund to fight aids tuberculosis and malaria,France
2019,IBRD,2.69,0.0%,international bank for reconstruction and development,France
2020,IBRD,4.28,0.0%,international bank for reconstruction and development,France
2021,IBRD,5.52,0.0%,international bank for reconstruction and development,France
2022,IBRD,8.37,0.0%,international bank for reconstruction and development,France
2023,IBRD,7.31,0.0%,international bank for reconstruction and development,France
2019,IDA,39.8,4.0%,international development association,France
2020,IDA,41.47,4.0%,international development association,France
2021,IDA,58.2,3.0%,international development association,France
2022,IDA,63.95,3.0%,international development association,France
2023,IDA,115.86,7.000000000000001%,international development association,France
2019,IDB-IIC-MIF,0.08,0.0%,inter american development bank inter american investment corporation and multilateral investment fund,France
2020,IDB-IIC-MIF,0.08,0.0%,inter american development bank inter american investment corporation and multilateral investment fund,France
2021,IDB-IIC-MIF,0.02,0.0%,inter american development bank inter american investment corporation and multilateral investment fund,France
2022,IDB-IIC-MIF,0.03,0.0%,inter american development bank inter american investment corporation and multilateral investment fund,France
2022,IFC,0.06,0.0%,international finance corporation,France
2023,IFC,0.05,0.0%,international finance corporation,France
2019,UN,0.03,0.0%,united nations,France
2020,UN,0.02,0.0%,united nations,France
2021,UN,0.13,0.0%,united nations,France
2022,UN,0.26,0.0%,united nations,France
2023,UN,0.36,0.0%,united nations,France
2019,UNAIDS,0.31,0.0%,joint united nations programme on hiv aids,France
2020,UNAIDS,0.2,0.0%,joint united nations programme on hiv aids,France
2021,UNAIDS,0.02,0.0%,joint united nations programme on hiv aids,France
2023,UNAIDS,0.14,0.0%,joint united nations programme on hiv aids,France
2019,UNDP,0.23,0.0%,united nations development programme,France
2020,UNDP,0.26,0.0%,united nations development programme,France
2021,UNDP,0.55,0.0%,united nations development programme,France
2022,UNDP,0.69,0.0%,united nations development programme,France
