Year,Multi_short,ODA,Share,Full Name,Donor
2019,FAO,0.01,0.0%,food and agricultural organisation,Iceland
2020,FAO,0.01,0.0%,food and agricultural organisation,Iceland
2021,FAO,0.01,0.0%,food and agricultural organisation,Iceland
2022,FAO,0.0,0.0%,food and agricultural organisation,Iceland
2023,FAO,0.01,0.0%,food and agricultural organisation,Iceland
2022,GCF,0.0,0.0%,green climate fund,Iceland
2023,GCF,0.0,0.0%,green climate fund,Iceland
2020,IBRD,0.15,0.01%,international bank for reconstruction and development,Iceland
2021,IBRD,0.12,0.01%,international bank for reconstruction and development,Iceland
2022,IBRD,0.15,0.01%,international bank for reconstruction and development,Iceland
2023,IBRD,0.14,0.01%,international bank for reconstruction and development,Iceland
2019,IDA,0.36,0.07%,international development association,Iceland
2020,IDA,0.37,0.03%,international development association,Iceland
2021,IDA,0.45,0.03%,international development association,Iceland
2022,IDA,0.96,0.09%,international development association,Iceland
2023,IDA,0.51,0.04%,international development association,Iceland
2022,IFC,0.0,0.0%,international finance corporation,Iceland
2023,IFC,0.0,0.0%,international finance corporation,Iceland
2019,UN,0.0,0.0%,united nations,Iceland
2020,UN,0.0,0.0%,united nations,Iceland
2021,UN,0.0,0.0%,united nations,Iceland
2022,UN,0.0,0.0%,united nations,Iceland
2023,UN,0.0,0.0%,united nations,Iceland
2019,UNDP,0.0,0.0%,united nations development programme,Iceland
2020,UNDP,0.0,0.0%,united nations development programme,Iceland
2021,UNDP,0.0,0.0%,united nations development programme,Iceland
2022,UNDP,0.03,0.0%,united nations development programme,Iceland
2023,UNDP,0.01,0.0%,united nations development programme,Iceland
2019,UNFPA,0.11,0.02%,united nations population fund,Iceland
2020,UNFPA,0.14,0.01%,united nations population fund,Iceland
2021,UNFPA,0.17,0.01%,united nations population fund,Iceland
2022,UNFPA,0.43,0.04%,united nations population fund,Iceland
2023,UNFPA,0.93,0.08%,united nations population fund,Iceland
2019,UNRWA,0.04,0.01%,united nations relief and works agency for palestine refugees in the near east,Iceland
2020,UNRWA,0.03,0.0%,united nations relief and works agency for palestine refugees in the near east,Iceland
2021,UNRWA,0.03,0.0%,united nations relief and works agency for palestine refugees in the near east,Iceland
2022,UNRWA,0.04,0.0%,united nations relief and works agency for palestine refugees in the near east,Iceland
2023,UNRWA,0.29,0.02%,united nations relief and works agency for palestine refugees in the near east,Iceland
2019,WFP,0.01,0.0%,world food programme,Iceland
2020,WFP,0.01,0.0%,world food programme,Iceland
2021,WFP,0.01,0.0%,world food programme,Iceland
2022,WFP,0.03,0.0%,world food programme,Iceland
2023,WFP,0.03,0.0%,world food programme,Iceland
2020,WHO-CVCA,0.2,0.02%,world health organisation core voluntary contributions account,Iceland
2019,,0.19,0.04%,united nations children’s fund,Iceland
2020,,0.18,0.01%,united nations children’s fund,Iceland
2021,,0.18,0.01%,united nations children’s fund,Iceland
2022,,0.18,0.02%,united nations children’s fund,Iceland
2023,,0.23,0.02%,united nations children’s fund,Iceland
