Year,Multi_short,ODA,Share,Full Name,Donor
2020,AIIB,1.5,0.04%,asian infrastructure investment bank,Hungary
2021,AIIB,0.51,0.01%,asian infrastructure investment bank,Hungary
2019,CEB,0.0,0.0%,council of europe development bank,Hungary
2020,CEB,0.0,0.0%,council of europe development bank,Hungary
2021,CEB,0.0,0.0%,council of europe development bank,Hungary
2022,CEB,0.0,0.0%,council of europe development bank,Hungary
2023,CEB,0.0,0.0%,council of europe development bank,Hungary
2019,EC-DSB,3.28,0.21%,european commission development share of budget,Hungary
2020,EC-DSB,4.22,0.11%,european commission development share of budget,Hungary
2021,EC-DSB,7.19,0.09%,european commission development share of budget,Hungary
2019,EC-EDF,2.87,0.18%,european commission european development fund,Hungary
2020,EC-EDF,2.68,0.07%,european commission european development fund,Hungary
2021,EC-EDF,1.75,0.02%,european commission european development fund,Hungary
2022,EC-EDF,0.9,0.01%,european commission european development fund,Hungary
2023,EC-EDF,0.12,0.0%,european commission european development fund,Hungary
2021,EIB,0.17,0.0%,european investment bank,Hungary
2023,EIB,0.13,0.0%,european investment bank,Hungary
2019,FAO,0.06,0.0%,food and agricultural organisation,Hungary
2020,FAO,0.05,0.0%,food and agricultural organisation,Hungary
2021,FAO,0.04,0.0%,food and agricultural organisation,Hungary
2022,FAO,0.0,0.0%,food and agricultural organisation,Hungary
2020,IBRD,0.6,0.02%,international bank for reconstruction and development,Hungary
2021,IBRD,0.81,0.01%,international bank for reconstruction and development,Hungary
2022,IBRD,1.66,0.03%,international bank for reconstruction and development,Hungary
2023,IBRD,0.93,0.01%,international bank for reconstruction and development,Hungary
2019,IDA,0.57,0.04%,international development association,Hungary
2020,IDA,0.53,0.01%,international development association,Hungary
2021,IDA,0.61,0.01%,international development association,Hungary
2022,IDA,0.93,0.02%,international development association,Hungary
2023,IDA,0.75,0.01%,international development association,Hungary
2022,IFC,0.02,0.0%,international finance corporation,Hungary
2023,IFC,0.01,0.0%,international finance corporation,Hungary
2019,UN,0.0,0.0%,united nations,Hungary
2020,UN,0.0,0.0%,united nations,Hungary
2021,UN,0.0,0.0%,united nations,Hungary
2022,UN,0.04,0.0%,united nations,Hungary
2023,UN,0.04,0.0%,united nations,Hungary
2019,WFP,0.0,0.0%,world food programme,Hungary
2020,WFP,0.0,0.0%,world food programme,Hungary
2021,WFP,0.0,0.0%,world food programme,Hungary
2019,WHO-AC,0.8,0.05%,world health organisation assessed contributions,Hungary
2020,WHO-AC,0.8,0.02%,world health organisation assessed contributions,Hungary
2021,WHO-AC,0.74,0.01%,world health organisation assessed contributions,Hungary
2022,WHO-AC,0.74,0.01%,world health organisation assessed contributions,Hungary
2023,WHO-AC,0.58,0.01%,world health organisation assessed contributions,Hungary
2019,,0.02,0.0%,united nations children’s fund,Hungary
2022,,0.04,0.0%,united nations children’s fund,Hungary
2023,,0.02,0.0%,united nations children’s fund,Hungary
