"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","EC - Development Share of Budget","6.7","137.6%","european commission development share of budget","Slovak Republic"
"2019","EC - Development Share of Budget","6.2","129.2%","european commission development share of budget","Slovak Republic"
"2020","EC - Development Share of Budget","6.1","135.3%","european commission development share of budget","Slovak Republic"
"2021","EC - Development Share of Budget","6.9","149.3%","european commission development share of budget","Slovak Republic"
"2022","EC - Development Share of Budget","8.1","104.5%","european commission development share of budget","Slovak Republic"
"2018","IFC","NA","NA%","international finance corporation","Slovak Republic"
"2019","IFC","NA","NA%","international finance corporation","Slovak Republic"
"2020","IFC","NA","NA%","international finance corporation","Slovak Republic"
"2021","IFC","0","0%","international finance corporation","Slovak Republic"
"2022","IFC","1.1","14.6%","international finance corporation","Slovak Republic"
"2018","GCF","NA","NA%","green climate fund","Slovak Republic"
"2019","GCF","0.3","6.7%","green climate fund","Slovak Republic"
"2020","GCF","NA","NA%","green climate fund","Slovak Republic"
"2021","GCF","0.2","5.2%","green climate fund","Slovak Republic"
"2022","GCF","0.5","6.6%","green climate fund","Slovak Republic"
"2018","FAO","0.6","11.8%","food and agricultural organisation","Slovak Republic"
"2019","FAO","0.3","5.7%","food and agricultural organisation","Slovak Republic"
"2020","FAO","0.4","9.3%","food and agricultural organisation","Slovak Republic"
"2021","FAO","0.4","9%","food and agricultural organisation","Slovak Republic"
"2022","FAO","0.4","5.1%","food and agricultural organisation","Slovak Republic"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Slovak Republic"
"2019","IBRD","0.2","4.4%","international bank for reconstruction and development","Slovak Republic"
"2020","IBRD","0.2","4.1%","international bank for reconstruction and development","Slovak Republic"
"2021","IBRD","0.2","3.8%","international bank for reconstruction and development","Slovak Republic"
"2022","IBRD","0.2","2.5%","international bank for reconstruction and development","Slovak Republic"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Slovak Republic"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Slovak Republic"
"2020","WTO - international trade centre","0","0.5%","world trade organisation international trade centre","Slovak Republic"
"2021","WTO - international trade centre","0","0.4%","world trade organisation international trade centre","Slovak Republic"
"2022","WTO - international trade centre","0","0.2%","world trade organisation international trade centre","Slovak Republic"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Slovak Republic"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Slovak Republic"
"2020","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Slovak Republic"
"2021","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Slovak Republic"
"2022","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Slovak Republic"
"2018","UNDP","0","0%","united nations development programme","Slovak Republic"
"2019","UNDP","0","0%","united nations development programme","Slovak Republic"
"2020","UNDP","NA","NA%","united nations development programme","Slovak Republic"
"2021","UNDP","0","0%","united nations development programme","Slovak Republic"
"2022","UNDP","0","0.1%","united nations development programme","Slovak Republic"
"2018","UN","NA","NA%","united nations","Slovak Republic"
"2019","UN","NA","NA%","united nations","Slovak Republic"
"2020","UN","NA","NA%","united nations","Slovak Republic"
"2021","UN","NA","NA%","united nations","Slovak Republic"
"2022","UN","0","0%","united nations","Slovak Republic"
"2018","EIB","NA","NA%","european investment bank","Slovak Republic"
"2019","EIB","NA","NA%","european investment bank","Slovak Republic"
"2020","EIB","NA","NA%","european investment bank","Slovak Republic"
"2021","EIB","NA","NA%","european investment bank","Slovak Republic"
"2022","EIB","NA","NA%","european investment bank","Slovak Republic"
"2018","WFP","0","0%","world food programme","Slovak Republic"
"2019","WFP","0","0%","world food programme","Slovak Republic"
"2020","WFP","NA","NA%","world food programme","Slovak Republic"
"2021","WFP","NA","NA%","world food programme","Slovak Republic"
"2022","WFP","NA","NA%","world food programme","Slovak Republic"
"2018","IDA","0.7","15%","international development association","Slovak Republic"
"2019","IDA","NA","NA%","international development association","Slovak Republic"
"2020","IDA","NA","NA%","international development association","Slovak Republic"
"2021","IDA","NA","NA%","international development association","Slovak Republic"
"2022","IDA","NA","NA%","international development association","Slovak Republic"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Slovak Republic"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Slovak Republic"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Slovak Republic"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","Slovak Republic"
"2022","UNICEF","NA","NA%","united nations childrenâ€™s fund","Slovak Republic"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Slovak Republic"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Slovak Republic"
"2020","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Slovak Republic"
"2021","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Slovak Republic"
"2022","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Slovak Republic"
