"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","IFC","NA","NA%","international finance corporation","Hungary"
"2019","IFC","NA","NA%","international finance corporation","Hungary"
"2020","IFC","NA","NA%","international finance corporation","Hungary"
"2021","IFC","0","0%","international finance corporation","Hungary"
"2022","IFC","5.9","75.9%","international finance corporation","Hungary"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Hungary"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","Hungary"
"2020","IBRD","0.6","12.7%","international bank for reconstruction and development","Hungary"
"2021","IBRD","0.5","11.5%","international bank for reconstruction and development","Hungary"
"2022","IBRD","0.9","11.4%","international bank for reconstruction and development","Hungary"
"2018","IDA","0.8","17.3%","international development association","Hungary"
"2019","IDA","0.8","15.8%","international development association","Hungary"
"2020","IDA","0.6","13.6%","international development association","Hungary"
"2021","IDA","0.6","13.2%","international development association","Hungary"
"2022","IDA","0.7","9.2%","international development association","Hungary"
"2018","UN","NA","NA%","united nations","Hungary"
"2019","UN","NA","NA%","united nations","Hungary"
"2020","UN","NA","NA%","united nations","Hungary"
"2021","UN","NA","NA%","united nations","Hungary"
"2022","UN","0","0.1%","united nations","Hungary"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Hungary"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Hungary"
"2020","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Hungary"
"2021","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Hungary"
"2022","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Hungary"
"2018","FAO","1.1","23.7%","food and agricultural organisation","Hungary"
"2019","FAO","0.4","9.2%","food and agricultural organisation","Hungary"
"2020","FAO","0.6","13%","food and agricultural organisation","Hungary"
"2021","FAO","0.5","11.3%","food and agricultural organisation","Hungary"
"2022","FAO","0","0%","food and agricultural organisation","Hungary"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Hungary"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Hungary"
"2020","UNICEF","NA","NA%","united nations childrenâ€™s fund","Hungary"
"2021","UNICEF","NA","NA%","united nations childrenâ€™s fund","Hungary"
"2022","UNICEF","0","0%","united nations childrenâ€™s fund","Hungary"
"2018","CEB","0","0%","council of europe development bank","Hungary"
"2019","CEB","0","0%","council of europe development bank","Hungary"
"2020","CEB","0","0%","council of europe development bank","Hungary"
"2021","CEB","0","0%","council of europe development bank","Hungary"
"2022","CEB","0","0%","council of europe development bank","Hungary"
"2018","EC - Development Share of Budget","NA","NA%","european commission development share of budget","Hungary"
"2019","EC - Development Share of Budget","9.5","196.8%","european commission development share of budget","Hungary"
"2020","EC - Development Share of Budget","11.3","250.6%","european commission development share of budget","Hungary"
"2021","EC - Development Share of Budget","9.4","205%","european commission development share of budget","Hungary"
"2022","EC - Development Share of Budget","NA","NA%","european commission development share of budget","Hungary"
"2018","EIB","NA","NA%","european investment bank","Hungary"
"2019","EIB","NA","NA%","european investment bank","Hungary"
"2020","EIB","NA","NA%","european investment bank","Hungary"
"2021","EIB","0.1","1.7%","european investment bank","Hungary"
"2022","EIB","NA","NA%","european investment bank","Hungary"
"2018","Global Green Growth Institute","NA","NA%","global green growth institute","Hungary"
"2019","Global Green Growth Institute","NA","NA%","global green growth institute","Hungary"
"2020","Global Green Growth Institute","NA","NA%","global green growth institute","Hungary"
"2021","Global Green Growth Institute","NA","NA%","global green growth institute","Hungary"
"2022","Global Green Growth Institute","NA","NA%","global green growth institute","Hungary"
"2018","UNECE","0","0%","united nations economic commission for europe extrabudgetary contributions only","Hungary"
"2019","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Hungary"
"2020","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Hungary"
"2021","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Hungary"
"2022","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Hungary"
"2018",NA,"0","0.3%","asian infrastructure investment bank","Hungary"
"2019",NA,"0","0.6%","asian infrastructure investment bank","Hungary"
"2020",NA,"0.1","1.5%","asian infrastructure investment bank","Hungary"
"2021",NA,"0","0.8%","asian infrastructure investment bank","Hungary"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Hungary"
"2018","WFP","0","0%","world food programme","Hungary"
"2019","WFP","0","0%","world food programme","Hungary"
"2020","WFP","NA","NA%","world food programme","Hungary"
"2021","WFP","NA","NA%","world food programme","Hungary"
"2022","WFP","NA","NA%","world food programme","Hungary"
"2018","UNIDO","NA","NA%","united nations industrial development organisation","Hungary"
"2019","UNIDO","NA","NA%","united nations industrial development organisation","Hungary"
"2020","UNIDO","0","0%","united nations industrial development organisation","Hungary"
"2021","UNIDO","0","0%","united nations industrial development organisation","Hungary"
"2022","UNIDO","NA","NA%","united nations industrial development organisation","Hungary"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Hungary"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Hungary"
"2020","WTO - international trade centre","0","0.7%","world trade organisation international trade centre","Hungary"
"2021","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Hungary"
"2022","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Hungary"
"2018",NA,"NA","NA%","world organisation for animal health","Hungary"
"2019",NA,"NA","NA%","world organisation for animal health","Hungary"
"2020",NA,"NA","NA%","world organisation for animal health","Hungary"
"2021",NA,"0.1","1.3%","world organisation for animal health","Hungary"
"2022",NA,"NA","NA%","world organisation for animal health","Hungary"
