"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","GCF","NA","NA%","green climate fund","Canada"
"2019","GCF","2.7","56.9%","green climate fund","Canada"
"2020","GCF","11","244.7%","green climate fund","Canada"
"2021","GCF","4.7","102.9%","green climate fund","Canada"
"2022","GCF","84.9","1099.5%","green climate fund","Canada"
"2018","IDA","56.2","1161.8%","international development association","Canada"
"2019","IDA","53.2","1106.7%","international development association","Canada"
"2020","IDA","49","1088.3%","international development association","Canada"
"2021","IDA","40.7","882.1%","international development association","Canada"
"2022","IDA","61.8","799.9%","international development association","Canada"
"2018","IFC","NA","NA%","international finance corporation","Canada"
"2019","IFC","NA","NA%","international finance corporation","Canada"
"2020","IFC","NA","NA%","international finance corporation","Canada"
"2021","IFC","NA","NA%","international finance corporation","Canada"
"2022","IFC","50","647.6%","international finance corporation","Canada"
"2018","African Development Fund","10.7","221.6%","african development fund","Canada"
"2019","African Development Fund","12.4","257%","african development fund","Canada"
"2020","African Development Fund","12.3","273.3%","african development fund","Canada"
"2021","African Development Fund","14.3","309.2%","african development fund","Canada"
"2022","African Development Fund","32.9","426.1%","african development fund","Canada"
"2018","CGIAR Fund","NA","NA%","cgiar fund","Canada"
"2019","CGIAR Fund","NA","NA%","cgiar fund","Canada"
"2020","CGIAR Fund","NA","NA%","cgiar fund","Canada"
"2021","CGIAR Fund","NA","NA%","cgiar fund","Canada"
"2022","CGIAR Fund","18.4","238.6%","cgiar fund","Canada"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Canada"
"2019","Adaptation Fund","1.4","28.9%","adaptation fund","Canada"
"2020","Adaptation Fund","NA","NA%","adaptation fund","Canada"
"2021","Adaptation Fund","NA","NA%","adaptation fund","Canada"
"2022","Adaptation Fund","8.5","109.9%","adaptation fund","Canada"
"2018","FAO","NA","NA%","food and agricultural organisation","Canada"
"2019","FAO","16.8","349.1%","food and agricultural organisation","Canada"
"2020","FAO","8.2","183.3%","food and agricultural organisation","Canada"
"2021","FAO","7.3","157.5%","food and agricultural organisation","Canada"
