"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","IDA","1","15.2%","international development association","New Zealand"
"2019","IDA","0.9","12.4%","international development association","New Zealand"
"2020","IDA","0.9","11.6%","international development association","New Zealand"
"2021","IDA","0.9","9.9%","international development association","New Zealand"
"2022","IDA","0.9","7.6%","international development association","New Zealand"
"2018","UNRWA","1.8","26.3%","united nations relief and works agency for palestine refugees in the near east","New Zealand"
"2019","UNRWA","1.7","22.4%","united nations relief and works agency for palestine refugees in the near east","New Zealand"
"2020","UNRWA","0.4","5.7%","united nations relief and works agency for palestine refugees in the near east","New Zealand"
"2021","UNRWA","0.4","4.7%","united nations relief and works agency for palestine refugees in the near east","New Zealand"
"2022","UNRWA","0.4","3.5%","united nations relief and works agency for palestine refugees in the near east","New Zealand"
"2018","UNICEF","0.3","3.8%","united nations childrenâ€™s fund","New Zealand"
"2019","UNICEF","0.3","3.6%","united nations childrenâ€™s fund","New Zealand"
"2020","UNICEF","0.3","3.8%","united nations childrenâ€™s fund","New Zealand"
"2021","UNICEF","0.3","3.4%","united nations childrenâ€™s fund","New Zealand"
"2022","UNICEF","0.3","2.4%","united nations childrenâ€™s fund","New Zealand"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","New Zealand"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","New Zealand"
"2020","IBRD","NA","NA%","international bank for reconstruction and development","New Zealand"
"2021","IBRD","0.3","3%","international bank for reconstruction and development","New Zealand"
"2022","IBRD","0.3","2.2%","international bank for reconstruction and development","New Zealand"
"2018","ADB","0.2","3.4%","asian development bank","New Zealand"
"2019","ADB","0.1","1.9%","asian development bank","New Zealand"
"2020","ADB","0.1","1.7%","asian development bank","New Zealand"
"2021","ADB","0.1","1.2%","asian development bank","New Zealand"
"2022","ADB","0.1","0.9%","asian development bank","New Zealand"
"2018","UNDP","0","0%","united nations development programme","New Zealand"
"2019","UNDP","0","0%","united nations development programme","New Zealand"
"2020","UNDP","0","0%","united nations development programme","New Zealand"
"2021","UNDP","0","0%","united nations development programme","New Zealand"
"2022","UNDP","0","0.1%","united nations development programme","New Zealand"
"2018","FAO","NA","NA%","food and agricultural organisation","New Zealand"
"2019","FAO","0","0%","food and agricultural organisation","New Zealand"
"2020","FAO","0","0%","food and agricultural organisation","New Zealand"
"2021","FAO","0","0%","food and agricultural organisation","New Zealand"
"2022","FAO","0","0%","food and agricultural organisation","New Zealand"
"2018","WFP","0.2","2.7%","world food programme","New Zealand"
"2019","WFP","0.1","1%","world food programme","New Zealand"
"2020","WFP","NA","NA%","world food programme","New Zealand"
"2021","WFP","NA","NA%","world food programme","New Zealand"
"2022","WFP","NA","NA%","world food programme","New Zealand"
