"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","EC - Development Share of Budget","180.3","2652.4%","european commission development share of budget","Germany"
"2019","EC - Development Share of Budget","176.6","2306.2%","european commission development share of budget","Germany"
"2020","EC - Development Share of Budget","185.1","2442.6%","european commission development share of budget","Germany"
"2021","EC - Development Share of Budget","191.2","2152.8%","european commission development share of budget","Germany"
"2022","EC - Development Share of Budget","238.1","2041.5%","european commission development share of budget","Germany"
"2018","IDA","53.4","786.2%","international development association","Germany"
"2019","IDA","49","639.9%","international development association","Germany"
"2020","IDA","45.8","604.1%","international development association","Germany"
"2021","IDA","44.5","501.5%","international development association","Germany"
"2022","IDA","44.9","385%","international development association","Germany"
"2018","UNRWA","9.4","137.8%","united nations relief and works agency for palestine refugees in the near east","Germany"
"2019","UNRWA","12.9","168.2%","united nations relief and works agency for palestine refugees in the near east","Germany"
"2020","UNRWA","13","171.7%","united nations relief and works agency for palestine refugees in the near east","Germany"
"2021","UNRWA","12.5","140.5%","united nations relief and works agency for palestine refugees in the near east","Germany"
"2022","UNRWA","12.1","104%","united nations relief and works agency for palestine refugees in the near east","Germany"
"2018","UNICEF","3.6","52.9%","united nations childrenâ€™s fund","Germany"
"2019","UNICEF","4.5","59.3%","united nations childrenâ€™s fund","Germany"
"2020","UNICEF","7.2","94.4%","united nations childrenâ€™s fund","Germany"
"2021","UNICEF","6","67.1%","united nations childrenâ€™s fund","Germany"
"2022","UNICEF","7.9","68%","united nations childrenâ€™s fund","Germany"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Germany"
"2019","IBRD","4.5","58.6%","international bank for reconstruction and development","Germany"
"2020","IBRD","3.2","42.6%","international bank for reconstruction and development","Germany"
"2021","IBRD","2.3","26.3%","international bank for reconstruction and development","Germany"
"2022","IBRD","2.6","22.1%","international bank for reconstruction and development","Germany"
"2018","African Development Fund","11.4","167.6%","african development fund","Germany"
"2019","African Development Fund","9.8","128.7%","african development fund","Germany"
"2020","African Development Fund","7.1","94.2%","african development fund","Germany"
"2021","African Development Fund","3.8","42.6%","african development fund","Germany"
"2022","African Development Fund","2.5","21.2%","african development fund","Germany"
"2018","AfDB","1.2","17.4%","african development bank","Germany"
"2019","AfDB","0.2","2.6%","african development bank","Germany"
"2020","AfDB","0.6","8.1%","african development bank","Germany"
"2021","AfDB","0.2","1.8%","african development bank","Germany"
"2022","AfDB","0.3","2.9%","african development bank","Germany"
"2018","UNDP","0","0.2%","united nations development programme","Germany"
"2019","UNDP","0","0.3%","united nations development programme","Germany"
"2020","UNDP","0.1","0.7%","united nations development programme","Germany"
"2021","UNDP","0","0.2%","united nations development programme","Germany"
"2022","UNDP","0.2","1.7%","united nations development programme","Germany"
"2018","UNIDO","NA","NA%","united nations industrial development organisation","Germany"
"2019","UNIDO","NA","NA%","united nations industrial development organisation","Germany"
"2020","UNIDO","0.3","3.8%","united nations industrial development organisation","Germany"
"2021","UNIDO","0.2","2.5%","united nations industrial development organisation","Germany"
"2022","UNIDO","0.2","1.6%","united nations industrial development organisation","Germany"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Germany"
"2019","Adaptation Fund","NA","NA%","adaptation fund","Germany"
"2020","Adaptation Fund","NA","NA%","adaptation fund","Germany"
"2021","Adaptation Fund","0","0.1%","adaptation fund","Germany"
"2022","Adaptation Fund","0","0.1%","adaptation fund","Germany"
"2018","FAO","NA","NA%","food and agricultural organisation","Germany"
"2019","FAO","0","0.6%","food and agricultural organisation","Germany"
"2020","FAO","0","0.6%","food and agricultural organisation","Germany"
"2021","FAO","0","0.5%","food and agricultural organisation","Germany"
"2022","FAO","0","0.1%","food and agricultural organisation","Germany"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Germany"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Germany"
"2020","WTO - international trade centre","0","0.1%","world trade organisation international trade centre","Germany"
"2021","WTO - international trade centre","0","0.1%","world trade organisation international trade centre","Germany"
"2022","WTO - international trade centre","0","0%","world trade organisation international trade centre","Germany"
"2018","CDB","NA","NA%","caribbean development bank","Germany"
"2019","CDB","NA","NA%","caribbean development bank","Germany"
"2020","CDB","NA","NA%","caribbean development bank","Germany"
"2021","CDB","0","0.1%","caribbean development bank","Germany"
"2022","CDB","0","0%","caribbean development bank","Germany"
"2018","CEB","0","0%","council of europe development bank","Germany"
"2019","CEB","0","0%","council of europe development bank","Germany"
"2020","CEB","0","0%","council of europe development bank","Germany"
"2021","CEB","0","0%","council of europe development bank","Germany"
"2022","CEB","0","0%","council of europe development bank","Germany"
"2018","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","Germany"
"2019","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","Germany"
"2020","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","Germany"
"2021","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","Germany"
"2022","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","Germany"
