Year,Multi_short,ODA,Share,Full Name,Donor
2019,AIIB,0.0,,asian infrastructure investment bank,Greece
2020,AIIB,0.0,,asian infrastructure investment bank,Greece
2021,AIIB,0.0,,asian infrastructure investment bank,Greece
2022,AIIB,0.0,,asian infrastructure investment bank,Greece
2023,AIIB,0.0,,asian infrastructure investment bank,Greece
2019,EC-DSB,9.42,,european commission development share of budget,Greece
2020,EC-DSB,8.81,,european commission development share of budget,Greece
2021,EC-DSB,8.91,,european commission development share of budget,Greece
2022,EC-DSB,10.74,,european commission development share of budget,Greece
2023,EC-DSB,10.47,,european commission development share of budget,Greece
2019,EC-EDF,11.71,,european commission european development fund,Greece
2020,EC-EDF,11.04,,european commission european development fund,Greece
2021,EC-EDF,7.81,,european commission european development fund,Greece
2022,EC-EDF,3.19,,european commission european development fund,Greece
2023,EC-EDF,1.25,,european commission european development fund,Greece
2019,FAO,0.77,,food and agricultural organisation,Greece
2020,FAO,0.87,,food and agricultural organisation,Greece
2021,FAO,0.81,,food and agricultural organisation,Greece
2022,FAO,0.77,,food and agricultural organisation,Greece
2020,GEF-TF,0.0,,global environment facility trust fund,Greece
2019,IDA,0.32,,international development association,Greece
2020,IDA,0.34,,international development association,Greece
2022,UN,0.0,,united nations,Greece
2023,UN,0.01,,united nations,Greece
2019,UNECE-EXB,0.0,,united nations economic commission for europe extrabudgetary contributions only,Greece
2021,WOAH,0.07,,world organisation for animal health,Greece
2022,WOAH,0.06,,world organisation for animal health,Greece
2022,,0.0,,united nations children’s fund,Greece
