Year,Multi_short,ODA,Share,Full Name,Donor
2019,AIIB,0.02,0.0%,asian infrastructure investment bank,Hungary
2020,AIIB,0.03,0.0%,asian infrastructure investment bank,Hungary
2021,AIIB,0.02,0.0%,asian infrastructure investment bank,Hungary
2019,EC-DSB,8.0,37.0%,european commission development share of budget,Hungary
2020,EC-DSB,8.92,24.0%,european commission development share of budget,Hungary
2021,EC-DSB,7.23,19.0%,european commission development share of budget,Hungary
2019,EC-EDF,5.16,24.0%,european commission european development fund,Hungary
2020,EC-EDF,4.83,13.0%,european commission european development fund,Hungary
2021,EC-EDF,3.31,9.0%,european commission european development fund,Hungary
2022,EC-EDF,1.98,7.000000000000001%,european commission european development fund,Hungary
2023,EC-EDF,0.45,5.0%,european commission european development fund,Hungary
2021,EIB,0.08,0.0%,european investment bank,Hungary
2023,EIB,0.09,1.0%,european investment bank,Hungary
2019,FAO,0.44,2.0%,food and agricultural organisation,Hungary
2020,FAO,0.53,1.0%,food and agricultural organisation,Hungary
2021,FAO,0.47,1.0%,food and agricultural organisation,Hungary
2022,FAO,0.0,0.0%,food and agricultural organisation,Hungary
2020,IBRD,0.59,2.0%,international bank for reconstruction and development,Hungary
2021,IBRD,0.53,1.0%,international bank for reconstruction and development,Hungary
2022,IBRD,0.89,3.0%,international bank for reconstruction and development,Hungary
2023,IBRD,0.54,6.0%,international bank for reconstruction and development,Hungary
2019,IDA,0.78,4.0%,international development association,Hungary
2020,IDA,0.63,2.0%,international development association,Hungary
2021,IDA,0.6,2.0%,international development association,Hungary
2022,IDA,0.69,2.0%,international development association,Hungary
2023,IDA,0.61,7.000000000000001%,international development association,Hungary
2022,IFC,6.47,22.0%,international finance corporation,Hungary
2023,IFC,3.52,42.0%,international finance corporation,Hungary
2022,UN,0.01,0.0%,united nations,Hungary
2023,UN,0.02,0.0%,united nations,Hungary
2020,UNIDO,0.0,0.0%,united nations industrial development organisation,Hungary
2021,UNIDO,0.0,0.0%,united nations industrial development organisation,Hungary
2019,WFP,0.0,0.0%,world food programme,Hungary
2021,WOAH,0.07,0.0%,world organisation for animal health,Hungary
2019,,0.0,0.0%,united nations children’s fund,Hungary
2022,,0.0,0.0%,united nations children’s fund,Hungary
2023,,0.0,0.0%,united nations children’s fund,Hungary
