Year,Multi_short,ODA,Share,Full Name,Donor
2019,ADF,9.16,0.08%,african development fund,Denmark
2020,ADF,3.3,0.02%,african development fund,Denmark
2021,ADF,2.95,0.02%,african development fund,Denmark
2022,ADF,2.58,0.04%,african development fund,Denmark
2023,ADF,2.02,0.02%,african development fund,Denmark
2019,AIIB,0.05,0.0%,asian infrastructure investment bank,Denmark
2020,AIIB,0.0,0.0%,asian infrastructure investment bank,Denmark
2019,AfDB,0.0,0.0%,african development bank,Denmark
2020,AfDB,0.92,0.01%,african development bank,Denmark
2021,AfDB,0.9,0.01%,african development bank,Denmark
2022,AfDB,1.01,0.01%,african development bank,Denmark
2023,AfDB,1.11,0.01%,african development bank,Denmark
2023,CGIAR ,4.21,0.04%,cgiar fund,Denmark
2019,EC-DSB,15.05,0.13%,european commission development share of budget,Denmark
2020,EC-DSB,14.06,0.1%,european commission development share of budget,Denmark
2021,EC-DSB,14.75,0.11%,european commission development share of budget,Denmark
2022,EC-DSB,15.71,0.23%,european commission development share of budget,Denmark
2023,EC-DSB,15.59,0.15%,european commission development share of budget,Denmark
2019,EC-EDF,14.17,0.12%,european commission european development fund,Denmark
2020,EC-EDF,12.86,0.09%,european commission european development fund,Denmark
2021,EC-EDF,8.71,0.07%,european commission european development fund,Denmark
2022,EC-EDF,3.48,0.05%,european commission european development fund,Denmark
2023,EC-EDF,1.39,0.01%,european commission european development fund,Denmark
2019,EIB,0.22,0.0%,european investment bank,Denmark
2020,EIB,0.25,0.0%,european investment bank,Denmark
2021,EIB,0.24,0.0%,european investment bank,Denmark
2022,EIB,0.33,0.0%,european investment bank,Denmark
2023,EIB,0.29,0.0%,european investment bank,Denmark
2019,FAO,0.9,0.01%,food and agricultural organisation,Denmark
2020,FAO,1.26,0.01%,food and agricultural organisation,Denmark
2021,FAO,1.12,0.01%,food and agricultural organisation,Denmark
2022,FAO,1.1,0.02%,food and agricultural organisation,Denmark
2023,FAO,1.1,0.01%,food and agricultural organisation,Denmark
2020,GCF,10.81,0.08%,green climate fund,Denmark
2021,GCF,28.46,0.22%,green climate fund,Denmark
2023,GEF-TF,9.29,0.09%,global environment facility trust fund,Denmark
2020,GGGI,0.11,0.0%,global green growth institute,Denmark
2021,GGGI,0.34,0.0%,global green growth institute,Denmark
2022,GGGI,0.11,0.0%,global green growth institute,Denmark
2023,GGGI,0.3,0.0%,global green growth institute,Denmark
2020,IBRD,2.1,0.02%,international bank for reconstruction and development,Denmark
2021,IBRD,0.26,0.0%,international bank for reconstruction and development,Denmark
2022,IBRD,0.77,0.01%,international bank for reconstruction and development,Denmark
2023,IBRD,1.0,0.01%,international bank for reconstruction and development,Denmark
2019,IDA,11.85,0.1%,international development association,Denmark
2020,IDA,19.59,0.14%,international development association,Denmark
2021,IDA,10.08,0.08%,international development association,Denmark
2022,IDA,5.53,0.08%,international development association,Denmark
2023,IDA,7.88,0.08%,international development association,Denmark
2019,ILO-RBSA,0.0,0.0%,international labour organisation regular budget supplementary account,Denmark
2020,ILO-RBSA,0.0,0.0%,international labour organisation regular budget supplementary account,Denmark
2021,ILO-RBSA,0.0,0.0%,international labour organisation regular budget supplementary account,Denmark
2022,ILO-RBSA,0.0,0.0%,international labour organisation regular budget supplementary account,Denmark
2023,ILO-RBSA,0.0,0.0%,international labour organisation regular budget supplementary account,Denmark
2021,NDF,0.58,0.0%,nordic development fund,Denmark
2022,NDF,0.79,0.01%,nordic development fund,Denmark
2023,NDF,0.65,0.01%,nordic development fund,Denmark
2022,UN,0.01,0.0%,united nations,Denmark
2023,UN,0.03,0.0%,united nations,Denmark
2019,UNDP,0.03,0.0%,united nations development programme,Denmark
2020,UNDP,0.04,0.0%,united nations development programme,Denmark
2021,UNDP,0.07,0.0%,united nations development programme,Denmark
2022,UNDP,0.08,0.0%,united nations development programme,Denmark
2023,UNDP,0.11,0.0%,united nations development programme,Denmark
2019,WFP,0.02,0.0%,world food programme,Denmark
2019,,0.0,0.0%,united nations children’s fund,Denmark
2020,,0.0,0.0%,united nations children’s fund,Denmark
2021,,0.0,0.0%,united nations children’s fund,Denmark
2022,,0.0,0.0%,united nations children’s fund,Denmark
2023,,0.0,0.0%,united nations children’s fund,Denmark
