Year,Multi_short,ODA,Share,Full Name,Donor
2019,ADB,0.04,0.0%,asian development bank,Ireland
2020,ADB,0.06,0.0%,asian development bank,Ireland
2020,ADF,1.18,0.02%,african development fund,Ireland
2021,ADF,1.08,0.02%,african development fund,Ireland
2022,ADF,0.95,0.01%,african development fund,Ireland
2023,ADF,1.3,0.02%,african development fund,Ireland
2019,AF,0.14,0.0%,adaptation fund,Ireland
2020,AF,0.14,0.0%,adaptation fund,Ireland
2021,AF,2.16,0.03%,adaptation fund,Ireland
2022,AF,1.96,0.03%,adaptation fund,Ireland
2023,AF,1.75,0.02%,adaptation fund,Ireland
2019,AIIB,0.02,0.0%,asian infrastructure investment bank,Ireland
2020,AIIB,0.01,0.0%,asian infrastructure investment bank,Ireland
2021,AIIB,0.02,0.0%,asian infrastructure investment bank,Ireland
2020,AfDB,0.52,0.01%,african development bank,Ireland
2021,AfDB,1.12,0.02%,african development bank,Ireland
2022,AfDB,1.37,0.02%,african development bank,Ireland
2023,AfDB,1.8,0.02%,african development bank,Ireland
2022,CGIAR ,5.23,0.07%,cgiar fund,Ireland
2023,CGIAR ,6.35,0.08%,cgiar fund,Ireland
2019,EC-DSB,13.02,0.2%,european commission development share of budget,Ireland
2020,EC-DSB,12.13,0.19%,european commission development share of budget,Ireland
2021,EC-DSB,14.68,0.23%,european commission development share of budget,Ireland
2022,EC-DSB,17.8,0.25%,european commission development share of budget,Ireland
2023,EC-DSB,18.18,0.23%,european commission development share of budget,Ireland
2019,EC-EDF,6.59,0.1%,european commission european development fund,Ireland
2020,EC-EDF,6.19,0.1%,european commission european development fund,Ireland
2021,EC-EDF,4.41,0.07%,european commission european development fund,Ireland
2022,EC-EDF,1.75,0.02%,european commission european development fund,Ireland
2023,EC-EDF,0.67,0.01%,european commission european development fund,Ireland
2019,EIB,0.1,0.0%,european investment bank,Ireland
2020,EIB,0.12,0.0%,european investment bank,Ireland
2021,EIB,0.12,0.0%,european investment bank,Ireland
2022,EIB,0.16,0.0%,european investment bank,Ireland
2023,EIB,0.14,0.0%,european investment bank,Ireland
2019,FAO,0.81,0.01%,food and agricultural organisation,Ireland
2020,FAO,0.88,0.01%,food and agricultural organisation,Ireland
2021,FAO,0.97,0.02%,food and agricultural organisation,Ireland
2022,FAO,0.75,0.01%,food and agricultural organisation,Ireland
2023,FAO,0.73,0.01%,food and agricultural organisation,Ireland
2019,GCF,0.27,0.0%,green climate fund,Ireland
2020,GCF,1.33,0.02%,green climate fund,Ireland
2021,GCF,1.59,0.03%,green climate fund,Ireland
2022,GCF,1.6,0.02%,green climate fund,Ireland
2023,GCF,2.88,0.04%,green climate fund,Ireland
2019,GEF-TF,0.05,0.0%,global environment facility trust fund,Ireland
2020,GEF-TF,0.05,0.0%,global environment facility trust fund,Ireland
2021,GEF-TF,0.13,0.0%,global environment facility trust fund,Ireland
2022,GEF-TF,0.28,0.0%,global environment facility trust fund,Ireland
2023,GEF-TF,0.43,0.01%,global environment facility trust fund,Ireland
2019,IBRD,0.38,0.01%,international bank for reconstruction and development,Ireland
2020,IBRD,0.35,0.01%,international bank for reconstruction and development,Ireland
2021,IBRD,0.34,0.01%,international bank for reconstruction and development,Ireland
2022,IBRD,0.4,0.01%,international bank for reconstruction and development,Ireland
2023,IBRD,0.39,0.0%,international bank for reconstruction and development,Ireland
2019,IDA,4.07,0.06%,international development association,Ireland
2020,IDA,4.09,0.06%,international development association,Ireland
2021,IDA,3.17,0.05%,international development association,Ireland
2022,IDA,2.96,0.04%,international development association,Ireland
2023,IDA,3.8,0.05%,international development association,Ireland
2022,IFC,1.4,0.02%,international finance corporation,Ireland
2023,IFC,0.63,0.01%,international finance corporation,Ireland
2023,JSDGF,0.03,0.0%,joint sustainable development goals fund,Ireland
2022,UN,0.01,0.0%,united nations,Ireland
2023,UN,0.02,0.0%,united nations,Ireland
2019,UNDP,0.01,0.0%,united nations development programme,Ireland
2020,UNDP,0.01,0.0%,united nations development programme,Ireland
2021,UNDP,0.03,0.0%,united nations development programme,Ireland
2022,UNDP,0.03,0.0%,united nations development programme,Ireland
2023,UNDP,0.05,0.0%,united nations development programme,Ireland
2020,UNIDO,0.0,0.0%,united nations industrial development organisation,Ireland
2021,UNIDO,0.0,0.0%,united nations industrial development organisation,Ireland
2022,UNIDO,0.0,0.0%,united nations industrial development organisation,Ireland
2023,UNIDO,0.01,0.0%,united nations industrial development organisation,Ireland
2019,WFP,0.02,0.0%,world food programme,Ireland
2019,,0.0,0.0%,united nations children’s fund,Ireland
2020,,0.0,0.0%,united nations children’s fund,Ireland
2021,,0.0,0.0%,united nations children’s fund,Ireland
2022,,0.0,0.0%,united nations children’s fund,Ireland
2023,,0.0,0.0%,united nations children’s fund,Ireland
