Year,Multi_short,ODA,Share,Full Name,Donor
2019,ADB,0.06,0.0%,asian development bank,Spain
2022,ADB,0.26,0.0%,asian development bank,Spain
2019,ADF,2.17,0.01%,african development fund,Spain
2020,ADF,3.05,0.01%,african development fund,Spain
2021,ADF,7.45,0.03%,african development fund,Spain
2022,ADF,4.58,0.02%,african development fund,Spain
2023,ADF,1.84,0.01%,african development fund,Spain
2021,AF,0.43,0.0%,adaptation fund,Spain
2023,AF,5.84,0.03%,adaptation fund,Spain
2019,AIIB,0.25,0.0%,asian infrastructure investment bank,Spain
2019,AfDB,0.58,0.0%,african development bank,Spain
2020,AfDB,3.15,0.01%,african development bank,Spain
2021,AfDB,1.11,0.0%,african development bank,Spain
2022,AfDB,1.05,0.0%,african development bank,Spain
2023,AfDB,0.91,0.0%,african development bank,Spain
2020,CABEI,1.07,0.0%,central american bank for economic integration,Spain
2021,CABEI,0.18,0.0%,central american bank for economic integration,Spain
2022,CABEI,0.1,0.0%,central american bank for economic integration,Spain
2023,CABEI,0.02,0.0%,central american bank for economic integration,Spain
2019,EBRD,0.12,0.0%,european bank for reconstruction and development,Spain
2019,EC-DSB,65.89,0.27%,european commission development share of budget,Spain
2020,EC-DSB,58.34,0.25%,european commission development share of budget,Spain
2021,EC-DSB,63.45,0.29%,european commission development share of budget,Spain
2022,EC-DSB,70.17,0.31%,european commission development share of budget,Spain
2023,EC-DSB,69.06,0.32%,european commission development share of budget,Spain
2019,EC-EDF,57.07,0.24%,european commission european development fund,Spain
2020,EC-EDF,52.79,0.22%,european commission european development fund,Spain
2021,EC-EDF,37.28,0.17%,european commission european development fund,Spain
2022,EC-EDF,15.17,0.07%,european commission european development fund,Spain
2023,EC-EDF,6.58,0.03%,european commission european development fund,Spain
2019,FAO,6.48,0.03%,food and agricultural organisation,Spain
2020,FAO,5.19,0.02%,food and agricultural organisation,Spain
2021,FAO,4.75,0.02%,food and agricultural organisation,Spain
2022,FAO,4.44,0.02%,food and agricultural organisation,Spain
2023,FAO,4.31,0.02%,food and agricultural organisation,Spain
2019,GCF,16.7,0.07%,green climate fund,Spain
2020,GCF,12.71,0.05%,green climate fund,Spain
2021,GCF,9.46,0.04%,green climate fund,Spain
2022,GCF,9.78,0.04%,green climate fund,Spain
2023,GCF,31.06,0.14%,green climate fund,Spain
2019,GEF-TF,0.17,0.0%,global environment facility trust fund,Spain
2022,GEF-TF,1.34,0.01%,global environment facility trust fund,Spain
2023,GEF-TF,1.21,0.01%,global environment facility trust fund,Spain
2019,IBRD,3.24,0.01%,international bank for reconstruction and development,Spain
2020,IBRD,2.13,0.01%,international bank for reconstruction and development,Spain
2021,IBRD,1.65,0.01%,international bank for reconstruction and development,Spain
2022,IBRD,1.55,0.01%,international bank for reconstruction and development,Spain
2023,IBRD,1.55,0.01%,international bank for reconstruction and development,Spain
2019,IDA,27.84,0.12%,international development association,Spain
2020,IDA,30.25,0.13%,international development association,Spain
2021,IDA,14.68,0.07%,international development association,Spain
2022,IDA,16.59,0.07%,international development association,Spain
2023,IDA,15.36,0.07%,international development association,Spain
2019,IDB-IIC-MIF,0.27,0.0%,inter american development bank inter american investment corporation and multilateral investment fund,Spain
2020,IDB-IIC-MIF,0.41,0.0%,inter american development bank inter american investment corporation and multilateral investment fund,Spain
2023,IDB-IIC-MIF,0.0,0.0%,inter american development bank inter american investment corporation and multilateral investment fund,Spain
2022,IFC,12.56,0.05%,international finance corporation,Spain
2023,IFC,7.46,0.03%,international finance corporation,Spain
2023,ILO-RBSA,0.0,0.0%,international labour organisation regular budget supplementary account,Spain
2022,JSDGF,0.08,0.0%,joint sustainable development goals fund,Spain
2023,JSDGF,0.41,0.0%,joint sustainable development goals fund,Spain
2022,SCF,2.29,0.01%,strategic climate fund,Spain
2022,UN,0.04,0.0%,united nations,Spain
2023,UN,0.11,0.0%,united nations,Spain
2019,UNDP,0.0,0.0%,united nations development programme,Spain
2023,UNDP,0.02,0.0%,united nations development programme,Spain
2020,UNIDO,0.0,0.0%,united nations industrial development organisation,Spain
2021,UNIDO,0.01,0.0%,united nations industrial development organisation,Spain
2022,UNIDO,0.02,0.0%,united nations industrial development organisation,Spain
2023,UNIDO,0.07,0.0%,united nations industrial development organisation,Spain
2019,,0.0,0.0%,united nations children’s fund,Spain
2023,,0.0,0.0%,united nations children’s fund,Spain
