"year","Multi_short","ODA","Share","Full Name","Donor"
2017,"IDA","19.2","8.5%","International Development Association","Austria"
2017,"IDA","19.2","8.5%","International Development Association","Austria"
2017,"EU Com EDF","11.4","5.1%","European Commission - European Development Fund","Austria"
2017,"EU Com budget","9.3","4.1%","European Commission - Development Share of Budget","Austria"
2017,"WHO - assessed contributions","2.7","1.2%","World Health Organisation - assessed contributions","Austria"
2017,"African Development Fund","1.3","0.6%","African Development Fund","Austria"
2017,"FAO","0.3","0.1%","Food and Agricultural Organisation","Austria"
2017,"UNICEF","0.2","0.1%","United Nations Children's Fund","Austria"
2017,"ADF","0.1","0.1%","Asian Development Fund","Austria"
2017,"UNRWA","0.1","0%","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Austria"
2017,"UNDP","0","0%","United Nations Development Programme","Austria"
2017,"GEF","0","0%","Global Environment Facility Trust Fund","Austria"
2017,"IADB","0","0%","Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund","Austria"
2018,"IDA","15.2","7.2%","International Development Association","Austria"
2018,"IDA","15.2","7.2%","International Development Association","Austria"
2018,"EU Com EDF","10.2","4.8%","European Commission - European Development Fund","Austria"
2018,"EU Com budget","8.7","4.1%","European Commission - Development Share of Budget","Austria"
2018,"WHO - assessed contributions","2.5","1.2%","World Health Organisation - assessed contributions","Austria"
2018,"African Development Fund","0.6","0.3%","African Development Fund","Austria"
2018,"FAO","0.3","0.1%","Food and Agricultural Organisation","Austria"
2018,"UNICEF","0.2","0.1%","United Nations Children's Fund","Austria"
2018,"ADF","0.2","0.1%","Asian Development Fund","Austria"
2018,"IADB","0.2","0.1%","Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund","Austria"
2018,"UNFPA","0.1","0.1%","United Nations Population Fund","Austria"
2018,"UNRWA","0.1","0%","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Austria"
2018,"UNDP","0","0%","United Nations Development Programme","Austria"
2018,"UNECE","0","0%","United Nations Economic Commission for Europe (extrabudgetary contributions only)","Austria"
2019,"IDA","17.1","7.7%","International Development Association","Austria"
2019,"IDA","17.1","7.7%","International Development Association","Austria"
2019,"EU Com EDF","10.2","4.6%","European Commission - European Development Fund","Austria"
2019,"EU Com budget","7.6","3.4%","European Commission - Development Share of Budget","Austria"
2019,"WHO - assessed contributions","2.5","1.1%","World Health Organisation - assessed contributions","Austria"
2019,"African Development Fund","0.4","0.2%","African Development Fund","Austria"
2019,"FAO","0.2","0.1%","Food and Agricultural Organisation","Austria"
2019,"IADB","0.2","0.1%","Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund","Austria"
2019,"UNICEF","0.2","0.1%","United Nations Children's Fund","Austria"
2019,"ADF","0.2","0.1%","Asian Development Fund","Austria"
2019,"UNFPA","0.1","0%","United Nations Population Fund","Austria"
2019,"UNRWA","0.1","0%","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Austria"
2019,"UNDP","0","0%","United Nations Development Programme","Austria"
2019,"GEF","0","0%","Global Environment Facility Trust Fund","Austria"
2020,"IDA","17.8","5%","International Development Association","Austria"
2020,"IDA","17.8","5%","International Development Association","Austria"
2020,"EU Com EDF","9.4","2.6%","European Commission - European Development Fund","Austria"
2020,"EU Com budget","8.2","2.3%","European Commission - Development Share of Budget","Austria"
2020,"WHO - assessed contributions","2.4","0.7%","World Health Organisation - assessed contributions","Austria"
2020,"African Development Fund","1","0.3%","African Development Fund","Austria"
2020,"ADF","0.6","0.2%","Asian Development Fund","Austria"
2020,"UNICEF","0.2","0.1%","United Nations Children's Fund","Austria"
2020,"FAO","0.2","0%","Food and Agricultural Organisation","Austria"
2020,"IADB","0.1","0%","Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund","Austria"
2020,"UNFPA","0.1","0%","United Nations Population Fund","Austria"
2020,"UNRWA","0.1","0%","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Austria"
2020,"GEF","0.1","0%","Global Environment Facility Trust Fund","Austria"
2020,"UNDP","0","0%","United Nations Development Programme","Austria"
2021,"IDA","20.8","3.9%","International Development Association","Austria"
2021,"IDA","20.8","3.9%","International Development Association","Austria"
2021,"EU Com budget","16.9","3.2%","European Commission - Development Share of Budget","Austria"
2021,"EU Com EDF","7.2","1.4%","European Commission - European Development Fund","Austria"
2021,"African Development Fund","0.8","0.2%","African Development Fund","Austria"
2021,"ADF","0.7","0.1%","Asian Development Fund","Austria"
2021,"GEF","0.3","0.1%","Global Environment Facility Trust Fund","Austria"
2021,"UNICEF","0.2","0%","United Nations Children's Fund","Austria"
2021,"FAO","0.1","0%","Food and Agricultural Organisation","Austria"
2021,"UNRWA","0.1","0%","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Austria"
2021,"UNFPA","0.1","0%","United Nations Population Fund","Austria"
2021,"UNDP","0","0%","United Nations Development Programme","Austria"
2021,"IADB","0","0%","Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund","Austria"
