"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","FAO","0","0%","food and agricultural organisation","EU Institutions"
"2019","FAO","0","0%","food and agricultural organisation","EU Institutions"
"2020","FAO","0","0%","food and agricultural organisation","EU Institutions"
"2021","FAO","0","0%","food and agricultural organisation","EU Institutions"
"2022","FAO","0","0%","food and agricultural organisation","EU Institutions"
"2018","ILO","0","0%","international labour organisation regular budget supplementary account","EU Institutions"
"2019","ILO","0","0%","international labour organisation regular budget supplementary account","EU Institutions"
"2020","ILO","0","0%","international labour organisation regular budget supplementary account","EU Institutions"
"2021","ILO","0","0%","international labour organisation regular budget supplementary account","EU Institutions"
"2022","ILO","0","0%","international labour organisation regular budget supplementary account","EU Institutions"
"2018","UNRWA","79.9","5.9%","united nations relief and works agency for palestine refugees in the near east","EU Institutions"
"2019","UNRWA","73","6.3%","united nations relief and works agency for palestine refugees in the near east","EU Institutions"
"2020","UNRWA","62","3.9%","united nations relief and works agency for palestine refugees in the near east","EU Institutions"
"2021","UNRWA","0","0%","united nations relief and works agency for palestine refugees in the near east","EU Institutions"
"2022","UNRWA","0","0%","united nations relief and works agency for palestine refugees in the near east","EU Institutions"
