Year,Multi_short,ODA,Share,Full Name,Donor
2019,ADF,10.08,0.0%,african development fund,Germany
2020,ADF,7.32,0.0%,african development fund,Germany
2021,ADF,3.89,0.0%,african development fund,Germany
2022,ADF,2.55,0.0%,african development fund,Germany
2023,ADF,3.17,0.0%,african development fund,Germany
2021,AF,0.01,0.0%,adaptation fund,Germany
2022,AF,0.01,0.0%,adaptation fund,Germany
2023,AF,0.01,0.0%,adaptation fund,Germany
2019,AfDB,0.2,0.0%,african development bank,Germany
2020,AfDB,0.64,0.0%,african development bank,Germany
2021,AfDB,0.18,0.0%,african development bank,Germany
2022,AfDB,0.34,0.0%,african development bank,Germany
2023,AfDB,1.38,0.0%,african development bank,Germany
2021,CDB,0.01,0.0%,caribbean development bank,Germany
2022,CDB,0.01,0.0%,caribbean development bank,Germany
2023,CDB,0.01,0.0%,caribbean development bank,Germany
2019,CEB,0.0,0.0%,council of europe development bank,Germany
2020,CEB,0.0,0.0%,council of europe development bank,Germany
2021,CEB,0.0,0.0%,council of europe development bank,Germany
2022,CEB,0.0,0.0%,council of europe development bank,Germany
2023,CEB,0.0,0.0%,council of europe development bank,Germany
2019,EC-DSB,217.18,0.06%,european commission development share of budget,Germany
2020,EC-DSB,223.43,0.06%,european commission development share of budget,Germany
2021,EC-DSB,241.22,0.06%,european commission development share of budget,Germany
2022,EC-DSB,289.92,0.07%,european commission development share of budget,Germany
2023,EC-DSB,344.39,0.09%,european commission development share of budget,Germany
2019,EC-EDF,62.26,0.02%,european commission european development fund,Germany
2020,EC-EDF,64.63,0.02%,european commission european development fund,Germany
2021,EC-EDF,33.17,0.01%,european commission european development fund,Germany
2022,EC-EDF,15.1,0.0%,european commission european development fund,Germany
2023,EC-EDF,3.05,0.0%,european commission european development fund,Germany
2019,FAO,0.05,0.0%,food and agricultural organisation,Germany
2020,FAO,0.05,0.0%,food and agricultural organisation,Germany
2021,FAO,0.05,0.0%,food and agricultural organisation,Germany
2022,FAO,0.01,0.0%,food and agricultural organisation,Germany
2023,FAO,0.01,0.0%,food and agricultural organisation,Germany
2019,IBRD,5.33,0.0%,international bank for reconstruction and development,Germany
2020,IBRD,4.18,0.0%,international bank for reconstruction and development,Germany
2021,IBRD,3.03,0.0%,international bank for reconstruction and development,Germany
2022,IBRD,3.24,0.0%,international bank for reconstruction and development,Germany
2023,IBRD,2.5,0.0%,international bank for reconstruction and development,Germany
2019,IDA,58.02,0.02%,international development association,Germany
2020,IDA,53.47,0.01%,international development association,Germany
2021,IDA,53.01,0.01%,international development association,Germany
2022,IDA,55.03,0.01%,international development association,Germany
2023,IDA,112.72,0.03%,international development association,Germany
2023,UN,0.08,0.0%,united nations,Germany
2019,UNDP,0.03,0.0%,united nations development programme,Germany
2020,UNDP,0.05,0.0%,united nations development programme,Germany
2021,UNDP,0.02,0.0%,united nations development programme,Germany
2022,UNDP,0.3,0.0%,united nations development programme,Germany
2023,UNDP,0.45,0.0%,united nations development programme,Germany
2019,UNFPA,1.97,0.0%,united nations population fund,Germany
2020,UNFPA,4.35,0.0%,united nations population fund,Germany
2021,UNFPA,2.31,0.0%,united nations population fund,Germany
2022,UNFPA,3.59,0.0%,united nations population fund,Germany
2023,UNFPA,2.91,0.0%,united nations population fund,Germany
2020,UNIDO,0.3,0.0%,united nations industrial development organisation,Germany
2021,UNIDO,0.22,0.0%,united nations industrial development organisation,Germany
2022,UNIDO,0.13,0.0%,united nations industrial development organisation,Germany
2023,UNIDO,0.09,0.0%,united nations industrial development organisation,Germany
2019,UNRWA,13.18,0.0%,united nations relief and works agency for palestine refugees in the near east,Germany
2020,UNRWA,13.32,0.0%,united nations relief and works agency for palestine refugees in the near east,Germany
2021,UNRWA,12.77,0.0%,united nations relief and works agency for palestine refugees in the near east,Germany
2022,UNRWA,12.46,0.0%,united nations relief and works agency for palestine refugees in the near east,Germany
2023,UNRWA,10.19,0.0%,united nations relief and works agency for palestine refugees in the near east,Germany
2019,WFP,0.65,0.0%,world food programme,Germany
2019,,4.81,0.0%,united nations children’s fund,Germany
2020,,7.54,0.0%,united nations children’s fund,Germany
2021,,6.34,0.0%,united nations children’s fund,Germany
2022,,8.43,0.0%,united nations children’s fund,Germany
2023,,5.43,0.0%,united nations children’s fund,Germany
