"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","GCF","4.9","3.2%","green climate fund","Norway"
"2019","GCF","7.5","4%","green climate fund","Norway"
"2020","GCF","49.1","19.8%","green climate fund","Norway"
"2021","GCF","29.9","13.3%","green climate fund","Norway"
"2022","GCF","36.4","12.9%","green climate fund","Norway"
"2018","CGIAR Fund","NA","NA%","cgiar fund","Norway"
"2019","CGIAR Fund","NA","NA%","cgiar fund","Norway"
"2020","CGIAR Fund","NA","NA%","cgiar fund","Norway"
"2021","CGIAR Fund","NA","NA%","cgiar fund","Norway"
"2022","CGIAR Fund","12.1","4.3%","cgiar fund","Norway"
"2018","IDA","17.3","11.3%","international development association","Norway"
"2019","IDA","16.7","9%","international development association","Norway"
"2020","IDA","18.9","7.6%","international development association","Norway"
"2021","IDA","13.7","6.1%","international development association","Norway"
"2022","IDA","10.1","3.5%","international development association","Norway"
"2018","African Development Fund","9","5.9%","african development fund","Norway"
"2019","African Development Fund","10.6","5.7%","african development fund","Norway"
"2020","African Development Fund","12","4.9%","african development fund","Norway"
"2021","African Development Fund","10.3","4.6%","african development fund","Norway"
"2022","African Development Fund","8.2","2.9%","african development fund","Norway"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Norway"
"2019","Adaptation Fund","6.3","3.4%","adaptation fund","Norway"
"2020","Adaptation Fund","4","1.6%","adaptation fund","Norway"
"2021","Adaptation Fund","4.5","2%","adaptation fund","Norway"
"2022","Adaptation Fund","5","1.8%","adaptation fund","Norway"
"2018","GEF Fund","1.2","0.8%","global environment facility trust fund","Norway"
"2019","GEF Fund","0.6","0.3%","global environment facility trust fund","Norway"
"2020","GEF Fund","0.6","0.2%","global environment facility trust fund","Norway"
"2021","GEF Fund","1.2","0.5%","global environment facility trust fund","Norway"
"2022","GEF Fund","2","0.7%","global environment facility trust fund","Norway"
"2018","FAO","2.4","1.6%","food and agricultural organisation","Norway"
"2019","FAO","2.5","1.3%","food and agricultural organisation","Norway"
"2020","FAO","2.4","1%","food and agricultural organisation","Norway"
"2021","FAO","2","0.9%","food and agricultural organisation","Norway"
"2022","FAO","1.6","0.6%","food and agricultural organisation","Norway"
"2018","IFC","NA","NA%","international finance corporation","Norway"
"2019","IFC","NA","NA%","international finance corporation","Norway"
"2020","IFC","0","0%","international finance corporation","Norway"
"2021","IFC","0","0%","international finance corporation","Norway"
"2022","IFC","1.4","0.5%","international finance corporation","Norway"
"2018","NDF","NA","NA%","nordic development fund","Norway"
"2019","NDF","NA","NA%","nordic development fund","Norway"
"2020","NDF","NA","NA%","nordic development fund","Norway"
"2021","NDF","NA","NA%","nordic development fund","Norway"
"2022","NDF","1","0.4%","nordic development fund","Norway"
"2018","AfDB","0.3","0.2%","african development bank","Norway"
"2019","AfDB","0","0%","african development bank","Norway"
"2020","AfDB","1","0.4%","african development bank","Norway"
"2021","AfDB","0.9","0.4%","african development bank","Norway"
"2022","AfDB","0.9","0.3%","african development bank","Norway"
"2018","IBRD","NA","NA%","international bank for reconstruction and development","Norway"
"2019","IBRD","NA","NA%","international bank for reconstruction and development","Norway"
"2020","IBRD","1.1","0.4%","international bank for reconstruction and development","Norway"
"2021","IBRD","0.9","0.4%","international bank for reconstruction and development","Norway"
"2022","IBRD","0.8","0.3%","international bank for reconstruction and development","Norway"
"2018","UNDP","0","0%","united nations development programme","Norway"
"2019","UNDP","0.2","0.1%","united nations development programme","Norway"
"2020","UNDP","0.2","0.1%","united nations development programme","Norway"
"2021","UNDP","0.2","0.1%","united nations development programme","Norway"
"2022","UNDP","0.2","0.1%","united nations development programme","Norway"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Norway"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Norway"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Norway"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","Norway"
"2022","UNICEF","0.1","0%","united nations childrenâ€™s fund","Norway"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Norway"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Norway"
"2020","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Norway"
"2021","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Norway"
"2022","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Norway"
"2018","Global Green Growth Institute","0.1","0%","global green growth institute","Norway"
"2019","Global Green Growth Institute","0.1","0%","global green growth institute","Norway"
"2020","Global Green Growth Institute","0.1","0%","global green growth institute","Norway"
"2021","Global Green Growth Institute","0.1","0%","global green growth institute","Norway"
"2022","Global Green Growth Institute","0","0%","global green growth institute","Norway"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Norway"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Norway"
"2020","WTO - international trade centre","0.1","0%","world trade organisation international trade centre","Norway"
"2021","WTO - international trade centre","0","0%","world trade organisation international trade centre","Norway"
"2022","WTO - international trade centre","0","0%","world trade organisation international trade centre","Norway"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Norway"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Norway"
"2020","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Norway"
"2021","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Norway"
"2022","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Norway"
"2018","UN","NA","NA%","united nations","Norway"
"2019","UN","NA","NA%","united nations","Norway"
"2020","UN","NA","NA%","united nations","Norway"
"2021","UN","NA","NA%","united nations","Norway"
"2022","UN","0","0%","united nations","Norway"
"2018","IDB, IIC and MIF","0.1","0.1%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2019","IDB, IIC and MIF","0.1","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2020","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2021","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2022","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","Norway"
"2018","UNIDO","NA","NA%","united nations industrial development organisation","Norway"
"2019","UNIDO","NA","NA%","united nations industrial development organisation","Norway"
"2020","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2021","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2022","UNIDO","0","0%","united nations industrial development organisation","Norway"
"2018","Strategic Climate Fund","0.7","0.5%","strategic climate fund","Norway"
"2019","Strategic Climate Fund","NA","NA%","strategic climate fund","Norway"
"2020","Strategic Climate Fund","NA","NA%","strategic climate fund","Norway"
"2021","Strategic Climate Fund","NA","NA%","strategic climate fund","Norway"
"2022","Strategic Climate Fund","NA","NA%","strategic climate fund","Norway"
"2018","WFP","0","0%","world food programme","Norway"
"2019","WFP","0","0%","world food programme","Norway"
"2020","WFP","NA","NA%","world food programme","Norway"
"2021","WFP","NA","NA%","world food programme","Norway"
"2022","WFP","NA","NA%","world food programme","Norway"
"2018",NA,"0.1","0.1%","asian infrastructure investment bank","Norway"
"2019",NA,"0.2","0.1%","asian infrastructure investment bank","Norway"
"2020",NA,"0.2","0.1%","asian infrastructure investment bank","Norway"
"2021",NA,"NA","NA%","asian infrastructure investment bank","Norway"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Norway"
"2018","WHO - strategic preparedness and response plan","NA","NA%","world health organisation strategic preparedness and response plan","Norway"
"2019","WHO - strategic preparedness and response plan","NA","NA%","world health organisation strategic preparedness and response plan","Norway"
"2020","WHO - strategic preparedness and response plan","NA","NA%","world health organisation strategic preparedness and response plan","Norway"
"2021","WHO - strategic preparedness and response plan","0","0%","world health organisation strategic preparedness and response plan","Norway"
"2022","WHO - strategic preparedness and response plan","NA","NA%","world health organisation strategic preparedness and response plan","Norway"
