Year,Multi_short,ODA,Share,Full Name,Donor
2019,CEB,0.0,0.0%,council of europe development bank,Poland
2020,CEB,0.0,0.0%,council of europe development bank,Poland
2021,CEB,0.0,0.0%,council of europe development bank,Poland
2022,CEB,0.0,0.0%,council of europe development bank,Poland
2023,CEB,0.0,0.0%,council of europe development bank,Poland
2019,EC-DSB,38.07,0.18%,european commission development share of budget,Poland
2020,EC-DSB,43.49,0.21%,european commission development share of budget,Poland
2021,EC-DSB,46.89,0.23%,european commission development share of budget,Poland
2022,EC-DSB,63.14,0.28%,european commission development share of budget,Poland
2023,EC-DSB,59.95,0.29%,european commission development share of budget,Poland
2019,EC-EDF,6.45,0.03%,european commission european development fund,Poland
2020,EC-EDF,6.71,0.03%,european commission european development fund,Poland
2021,EC-EDF,3.78,0.02%,european commission european development fund,Poland
2022,EC-EDF,1.62,0.01%,european commission european development fund,Poland
2023,EC-EDF,0.31,0.0%,european commission european development fund,Poland
2019,FAO,0.01,0.0%,food and agricultural organisation,Poland
2020,FAO,0.01,0.0%,food and agricultural organisation,Poland
2021,FAO,0.01,0.0%,food and agricultural organisation,Poland
2022,FAO,0.0,0.0%,food and agricultural organisation,Poland
2023,FAO,0.0,0.0%,food and agricultural organisation,Poland
2019,IBRD,1.15,0.01%,international bank for reconstruction and development,Poland
2020,IBRD,0.88,0.0%,international bank for reconstruction and development,Poland
2021,IBRD,0.69,0.0%,international bank for reconstruction and development,Poland
2022,IBRD,0.69,0.0%,international bank for reconstruction and development,Poland
2019,IDA,1.35,0.01%,international development association,Poland
2020,IDA,0.65,0.0%,international development association,Poland
2021,IDA,0.65,0.0%,international development association,Poland
2022,IDA,0.66,0.0%,international development association,Poland
2023,IDA,0.66,0.0%,international development association,Poland
2023,UN,0.01,0.0%,united nations,Poland
2020,UNIDO,0.04,0.0%,united nations industrial development organisation,Poland
2021,UNIDO,0.03,0.0%,united nations industrial development organisation,Poland
2022,UNIDO,0.02,0.0%,united nations industrial development organisation,Poland
2023,UNIDO,0.01,0.0%,united nations industrial development organisation,Poland
2019,UNRWA,0.37,0.0%,united nations relief and works agency for palestine refugees in the near east,Poland
2020,UNRWA,0.55,0.0%,united nations relief and works agency for palestine refugees in the near east,Poland
2021,UNRWA,0.17,0.0%,united nations relief and works agency for palestine refugees in the near east,Poland
2022,UNRWA,0.16,0.0%,united nations relief and works agency for palestine refugees in the near east,Poland
2023,UNRWA,0.13,0.0%,united nations relief and works agency for palestine refugees in the near east,Poland
2023,,0.0,0.0%,united nations children’s fund,Poland
