year,Sub-Sector,Bilateral ODA for,Share,Donor
2023,Higher education,276.41,48.6%,Japan
2023,Education policy and administrative management,87.5,15.4%,Japan
2023,Primary education,83.71,14.7%,Japan
2023,Education facilities and training,80.07,14.1%,Japan
2023,Vocational training,14.52,2.6%,Japan
2023,Lower secondary education,5.58,1.0%,Japan
2023,School feeding,5.22,0.9%,Japan
2023,Teacher training,4.11,0.7%,Japan
2023,Early childhood education,3.7,0.7%,Japan
2023,Basic life skills for adults,3.42,0.6%,Japan
2023,Basic life skills for youth,2.32,0.4%,Japan
2023,Upper Secondary Education (modified and includes data from 11322),1.73,0.3%,Japan
2023,Primary education equivalent for adults,0.77,0.1%,Japan
2023,Advanced technical and managerial training,0.03,0.0%,Japan
2022,Higher education,279.34,47.7%,Japan
2022,Primary education,137.66,23.5%,Japan
2022,Education facilities and training,65.98,11.3%,Japan
2022,Education policy and administrative management,58.1,9.9%,Japan
2022,Vocational training,14.98,2.6%,Japan
2022,Lower secondary education,14.83,2.5%,Japan
2022,Upper Secondary Education (modified and includes data from 11322),4.54,0.8%,Japan
2022,School feeding,3.65,0.6%,Japan
2022,Early childhood education,3.4,0.6%,Japan
2022,Teacher training,2.61,0.4%,Japan
2022,Basic life skills for adults,0.13,0.0%,Japan
2022,Basic life skills for youth,0.11,0.0%,Japan
2022,Advanced technical and managerial training,0.1,0.0%,Japan
2021,Higher education,222.07,47.9%,Japan
2021,Education policy and administrative management,75.93,16.4%,Japan
2021,Education facilities and training,65.95,14.2%,Japan
2021,Primary education,44.78,9.7%,Japan
2021,Vocational training,21.96,4.7%,Japan
2021,Lower secondary education,12.46,2.7%,Japan
2021,School feeding,7.44,1.6%,Japan
2021,Early childhood education,3.54,0.8%,Japan
2021,Upper Secondary Education (modified and includes data from 11322),3.39,0.7%,Japan
2021,Teacher training,3.3,0.7%,Japan
2021,Advanced technical and managerial training,1.85,0.4%,Japan
2021,Basic life skills for youth,0.56,0.1%,Japan
2021,Basic life skills for adults,0.11,0.0%,Japan
2020,Higher education,231.0,46.1%,Japan
2020,Education policy and administrative management,100.21,20.0%,Japan
2020,Education facilities and training,59.67,11.9%,Japan
2020,Primary education,49.21,9.8%,Japan
2020,Vocational training,34.26,6.8%,Japan
2020,School feeding,8.15,1.6%,Japan
2020,Upper Secondary Education (modified and includes data from 11322),7.92,1.6%,Japan
2020,Teacher training,4.41,0.9%,Japan
2020,Early childhood education,2.92,0.6%,Japan
2020,Lower secondary education,2.42,0.5%,Japan
2020,Advanced technical and managerial training,0.82,0.2%,Japan
2020,Basic life skills for youth,0.29,0.1%,Japan
2020,Basic life skills for adults,0.06,0.0%,Japan
2020,Primary education equivalent for adults,0.02,0.0%,Japan
2019,Higher education,279.38,47.7%,Japan
2019,Education policy and administrative management,83.11,14.2%,Japan
2019,Education facilities and training,79.54,13.6%,Japan
2019,Primary education,74.59,12.7%,Japan
2019,Vocational training,38.18,6.5%,Japan
2019,Upper Secondary Education (modified and includes data from 11322),11.0,1.9%,Japan
2019,Primary education equivalent for adults,5.77,1.0%,Japan
2019,Teacher training,5.27,0.9%,Japan
2019,Lower secondary education,3.4,0.6%,Japan
2019,School feeding,2.04,0.3%,Japan
2019,Early childhood education,1.9,0.3%,Japan
2019,Basic life skills for adults,0.91,0.2%,Japan
2019,Basic life skills for youth,0.12,0.0%,Japan
2019,Educational research,0.1,0.0%,Japan
2019,Advanced technical and managerial training,0.1,0.0%,Japan
